kept_rule_id	span_id
spans-passthrough-candidates/sent_0024-11e0cbcf	AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0024
spans-passthrough-candidates/sent_0024-3cd6556c	AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0024
spans-passthrough-candidates/sent_0025-06b586a6	AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0025
spans-passthrough-candidates/sent_0025-8fe40f57	AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0025
spans-passthrough-candidates/sent_0025-7925dd48	AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0025
spans-passthrough-candidates/sent_0025-2db72028	AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0025
spans-passthrough-candidates/sent_0026-67bbfb00	AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0026
spans-passthrough-candidates/sent_0026-c3c2d8ec	AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0026
spans-passthrough-candidates/sent_0026-23246f15	AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0026
spans-passthrough-candidates/sent_0026-70886547	AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0026
spans-passthrough-candidates/sent_0026-c723d553	AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0026
spans-passthrough-candidates/sent_0001-c7341ca3	AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-1-risks-to-be-addressed-when-deploying-a-health-care-servi/sent_0001
spans-passthrough-candidates/sent_0001-71cb5bd9	AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-1-risks-to-be-addressed-when-deploying-a-health-care-servi/sent_0001
spans-passthrough-candidates/sent_0001-435c5b90	AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-1-risks-to-be-addressed-when-deploying-a-health-care-servi/sent_0001
spans-passthrough-candidates/sent_0001-0df12311	AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-1-risks-to-be-addressed-when-deploying-a-health-care-servi/sent_0001
spans-passthrough-candidates/sent_0001-00dfc9e7	AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-1-risks-to-be-addressed-when-deploying-a-health-care-servi/sent_0001
spans-passthrough-candidates/sent_0001-8b03d982	AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-1-risks-to-be-addressed-when-deploying-a-health-care-servi/sent_0001
spans-passthrough-candidates/sent_0002-d211eb91	AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-3-responsibilities-of-deployers/sent_0002
spans-passthrough-candidates/sent_0004-47caa035	AI in health - WHO_removed/6-deployment-with-general-purpose-foundation-models-lmms/6-3-responsibilities-of-deployers/sent_0004
spans-passthrough-candidates/sent_0001-60c6cd7e	AI in health - WHO_removed/7-liability-for-lmms/sent_0001
spans-passthrough-candidates/sent_0001-60062638	AI in health - WHO_removed/7-liability-for-lmms/sent_0001
spans-passthrough-candidates/sent_0004-a50d0b28	AI in health - WHO_removed/7-liability-for-lmms/sent_0004
