sim	a_rule_id	a_req	b_rule_id	b_req
0.8274	spans-passthrough-candidates/sent_0001-71cb5bd9	deployer shall identify, evaluate and mitigate bias in the LMM's outputs prior to and during deployment.	spans-passthrough-candidates/sent_0001-0df12311	deployer shall implement safeguards and user training to mitigate automation bias and prevent skills degradation when deploying the LMM.
0.8209	spans-passthrough-candidates/sent_0021-95e4a426	Developer and provider shall provide evidence that the device performs as marketed.	spans-passthrough-candidates/sent_0021-1b25ba87	Developer and provider shall provide evidence that the device meets the requirements of current or amended national laws.
0.8169	spans-passthrough-candidates/sent_0013-49481ab7	org must conduct an impact assessment that addresses ethics, human rights, safety and data protection throughout the life cycle of the AI system.	spans-passthrough-candidates/sent_0026-23246f15	Ensure impact assessments are audited by an independent third party before introduction of an AI technology.
0.8080	spans-passthrough-candidates/sent_0013-49481ab7	org must conduct an impact assessment that addresses ethics, human rights, safety and data protection throughout the life cycle of the AI system.	spans-passthrough-candidates/sent_0026-70886547	Ensure impact assessments are audited by an independent third party after introduction of an AI technology.
0.7981	spans-passthrough-candidates/sent_0007-2b0acd08	Include documented disclosure of the system's transparency, explainability and intelligibility in the assessment report for each general-purpose foundation model or application.	spans-passthrough-candidates/sent_0007-487b5bbe	Document transparency of specific technical aspects to support oversight and assessment of safety and efficacy, including source code, data inputs, and the analytical approach used.
0.7949	spans-passthrough-candidates/sent_0001-b208f847	provider shall address the novel risks introduced by the use of general-purpose foundation models (LMMs) when a user prompts an LMM to generate health-care related outputs or when the provider is permitted by the developer to integrate the LMM into a health-care related application, product or service.	spans-passthrough-candidates/sent_0001-d0be93ea	provider shall address the risks associated with use of LMMs in health care.
0.7791	spans-passthrough-candidates/sent_0001-60c6cd7e	The org shall use liability rules to compensate individuals for harm caused by large multi-modal models (LMMs).	spans-passthrough-candidates/sent_0001-60062638	The org shall establish new forms of redress when current approaches to compensating individuals for harm from LMMs are insufficient or out of date.
0.7702	spans-passthrough-candidates/sent_0001-c7341ca3	deployer shall implement monitoring and mitigation measures to detect, report and minimise inaccurate or false responses from the LMM when deploying the system.	spans-passthrough-candidates/sent_0001-71cb5bd9	deployer shall identify, evaluate and mitigate bias in the LMM's outputs prior to and during deployment.
0.7672	spans-passthrough-candidates/sent_0002-cfa0ca7e	developer and provider shall identify, evaluate and mitigate system-wide bias in the LMM prior to deployment when the LMM is to be used in health care.	spans-passthrough-candidates/sent_0002-d426276c	developer and provider shall ensure the privacy of data entered into the LMM is protected prior to deployment when the LMM is to be used in health care.
0.7615	spans-passthrough-candidates/sent_0001-c7341ca3	deployer shall implement monitoring and mitigation measures to detect, report and minimise inaccurate or false responses from the LMM when deploying the system.	spans-passthrough-candidates/sent_0001-0df12311	deployer shall implement safeguards and user training to mitigate automation bias and prevent skills degradation when deploying the LMM.
0.7561	spans-passthrough-candidates/sent_0002-cfa0ca7e	developer and provider shall identify, evaluate and mitigate system-wide bias in the LMM prior to deployment when the LMM is to be used in health care.	spans-passthrough-candidates/sent_0002-a0474130	developer and provider shall implement measures to prevent or mitigate false information or hallucinations produced by the LMM prior to deployment when the LMM is to be used in health care.
0.7504	spans-passthrough-candidates/sent_0005-a1e140ed	Developers and providers shall demonstrate that an AI technology intended for use in health care meets the minimum requirements set out in a law or policy.	spans-passthrough-candidates/sent_0012-9cc44b89	The developer or provider shall ensure AI systems or tools used in health care and medicine respect human rights and ethical obligations affecting a person's dignity, autonomy, and privacy.
0.7493	spans-passthrough-candidates/sent_0002-a0474130	developer and provider shall implement measures to prevent or mitigate false information or hallucinations produced by the LMM prior to deployment when the LMM is to be used in health care.	spans-passthrough-candidates/sent_0002-8f1ae890	developer and provider shall identify and mitigate risks of manipulation and automation bias in the LMM prior to deployment when the LMM is to be used in health care.
0.7462	spans-passthrough-candidates/sent_0002-8f1ae890	developer and provider shall identify and mitigate risks of manipulation and automation bias in the LMM prior to deployment when the LMM is to be used in health care.	spans-passthrough-candidates/sent_0002-d426276c	developer and provider shall ensure the privacy of data entered into the LMM is protected prior to deployment when the LMM is to be used in health care.
0.7444	spans-passthrough-candidates/sent_0001-71cb5bd9	deployer shall identify, evaluate and mitigate bias in the LMM's outputs prior to and during deployment.	spans-passthrough-candidates/sent_0001-8b03d982	deployer shall assess and mitigate negative impacts on labour and employment arising from deployment of the LMM.
0.7414	spans-passthrough-candidates/sent_0013-49481ab7	org must conduct an impact assessment that addresses ethics, human rights, safety and data protection throughout the life cycle of the AI system.	spans-passthrough-candidates/sent_0025-8fe40f57	Ensure LMMs and applications used in health care and medicine meet ethical obligations and human rights standards affecting a person's dignity, autonomy and privacy.
0.7379	spans-passthrough-candidates/sent_0001-c7341ca3	deployer shall implement monitoring and mitigation measures to detect, report and minimise inaccurate or false responses from the LMM when deploying the system.	spans-passthrough-candidates/sent_0001-8b03d982	deployer shall assess and mitigate negative impacts on labour and employment arising from deployment of the LMM.
0.7368	spans-passthrough-candidates/sent_0001-0df12311	deployer shall implement safeguards and user training to mitigate automation bias and prevent skills degradation when deploying the LMM.	spans-passthrough-candidates/sent_0001-8b03d982	deployer shall assess and mitigate negative impacts on labour and employment arising from deployment of the LMM.
0.7285	spans-passthrough-candidates/sent_0022-ec5c8990	developer shall not conduct experiments of LMMs for clinical decision support outside an authorized clinical trial setting.	spans-passthrough-candidates/sent_0026-67bbfb00	Be responsible for the burden of proof for an LMM or application that is regulated as a medical device.
0.7276	spans-passthrough-candidates/sent_0005-a1e140ed	Developers and providers shall demonstrate that an AI technology intended for use in health care meets the minimum requirements set out in a law or policy.	spans-passthrough-candidates/sent_0012-7db6447a	The developer or provider shall subject AI algorithms to scrutiny regardless of their risk classification, including when an algorithm is considered "low risk".
0.7264	spans-passthrough-candidates/sent_0001-b208f847	provider shall address the novel risks introduced by the use of general-purpose foundation models (LMMs) when a user prompts an LMM to generate health-care related outputs or when the provider is permitted by the developer to integrate the LMM into a health-care related application, product or service.	spans-passthrough-candidates/sent_0018-6ad2ce48	The provider shall be subject to an AI regulatory assessment when a general-purpose foundation model is adapted for use in health care or medicine by the provider, to which the developer agrees.
0.7211	spans-passthrough-candidates/sent_0002-a0474130	developer and provider shall implement measures to prevent or mitigate false information or hallucinations produced by the LMM prior to deployment when the LMM is to be used in health care.	spans-passthrough-candidates/sent_0002-d426276c	developer and provider shall ensure the privacy of data entered into the LMM is protected prior to deployment when the LMM is to be used in health care.
0.7150	spans-passthrough-candidates/sent_0012-9cc44b89	The developer or provider shall ensure AI systems or tools used in health care and medicine respect human rights and ethical obligations affecting a person's dignity, autonomy, and privacy.	spans-passthrough-candidates/sent_0012-7db6447a	The developer or provider shall subject AI algorithms to scrutiny regardless of their risk classification, including when an algorithm is considered "low risk".
0.7135	spans-passthrough-candidates/sent_0013-915cf3d1	org must obtain an independent third-party audit of the impact assessment before introduction of the AI technology.	spans-passthrough-candidates/sent_0013-5d67516b	org must publish the results of the impact assessment while accounting for proprietary or sensitive information.
0.7060	spans-passthrough-candidates/sent_0001-435c5b90	deployer shall protect the privacy of data entered into and produced by the LMM when deploying the system, including implementing appropriate technical and organisational safeguards.	spans-passthrough-candidates/sent_0001-0df12311	deployer shall implement safeguards and user training to mitigate automation bias and prevent skills degradation when deploying the LMM.
0.7049	spans-passthrough-candidates/sent_0001-c7341ca3	deployer shall implement monitoring and mitigation measures to detect, report and minimise inaccurate or false responses from the LMM when deploying the system.	spans-passthrough-candidates/sent_0001-435c5b90	deployer shall protect the privacy of data entered into and produced by the LMM when deploying the system, including implementing appropriate technical and organisational safeguards.
0.7006	spans-passthrough-candidates/sent_0001-c7341ca3	deployer shall implement monitoring and mitigation measures to detect, report and minimise inaccurate or false responses from the LMM when deploying the system.	spans-passthrough-candidates/sent_0004-47caa035	When the deployer receives clear, adequate warning of such risks and still offers the LMM for use in inappropriate settings, the deployer must accept accountability for any resulting harm.
0.6964	spans-passthrough-candidates/sent_0013-915cf3d1	org must obtain an independent third-party audit of the impact assessment before introduction of the AI technology.	spans-passthrough-candidates/sent_0026-c723d553	Ensure impact assessments are published in the public domain.
0.6922	spans-passthrough-candidates/sent_0001-71cb5bd9	deployer shall identify, evaluate and mitigate bias in the LMM's outputs prior to and during deployment.	spans-passthrough-candidates/sent_0001-435c5b90	deployer shall protect the privacy of data entered into and produced by the LMM when deploying the system, including implementing appropriate technical and organisational safeguards.
0.6893	spans-passthrough-candidates/sent_0001-0df12311	deployer shall implement safeguards and user training to mitigate automation bias and prevent skills degradation when deploying the LMM.	spans-passthrough-candidates/sent_0001-00dfc9e7	deployer shall ensure the LMM maintains or improves the quality of interactions between health-care providers and patients when deployed, and mitigate degradations to interaction quality.
0.6883	spans-passthrough-candidates/sent_0001-0df12311	deployer shall implement safeguards and user training to mitigate automation bias and prevent skills degradation when deploying the LMM.	spans-passthrough-candidates/sent_0004-47caa035	When the deployer receives clear, adequate warning of such risks and still offers the LMM for use in inappropriate settings, the deployer must accept accountability for any resulting harm.
0.6883	spans-passthrough-candidates/sent_0001-00dfc9e7	deployer shall ensure the LMM maintains or improves the quality of interactions between health-care providers and patients when deployed, and mitigate degradations to interaction quality.	spans-passthrough-candidates/sent_0001-8b03d982	deployer shall assess and mitigate negative impacts on labour and employment arising from deployment of the LMM.
0.6879	spans-passthrough-candidates/sent_0001-71cb5bd9	deployer shall identify, evaluate and mitigate bias in the LMM's outputs prior to and during deployment.	spans-passthrough-candidates/sent_0004-47caa035	When the deployer receives clear, adequate warning of such risks and still offers the LMM for use in inappropriate settings, the deployer must accept accountability for any resulting harm.
0.6871	spans-passthrough-candidates/sent_0013-49481ab7	org must conduct an impact assessment that addresses ethics, human rights, safety and data protection throughout the life cycle of the AI system.	spans-passthrough-candidates/sent_0013-5d67516b	org must publish the results of the impact assessment while accounting for proprietary or sensitive information.
0.6816	spans-passthrough-candidates/sent_0001-c7341ca3	deployer shall implement monitoring and mitigation measures to detect, report and minimise inaccurate or false responses from the LMM when deploying the system.	spans-passthrough-candidates/sent_0001-00dfc9e7	deployer shall ensure the LMM maintains or improves the quality of interactions between health-care providers and patients when deployed, and mitigate degradations to interaction quality.
0.6773	spans-passthrough-candidates/sent_0013-915cf3d1	org must obtain an independent third-party audit of the impact assessment before introduction of the AI technology.	spans-passthrough-candidates/sent_0013-a09b5d98	org must make impact assessment results available to the public and to groups that may be affected.
0.6730	spans-passthrough-candidates/sent_0001-435c5b90	deployer shall protect the privacy of data entered into and produced by the LMM when deploying the system, including implementing appropriate technical and organisational safeguards.	spans-passthrough-candidates/sent_0001-8b03d982	deployer shall assess and mitigate negative impacts on labour and employment arising from deployment of the LMM.
0.6701	spans-passthrough-candidates/sent_0001-507c97c2	developer shall block queries or attach a clear warning to any responses that include health or medical information and shall direct users to information or services that can provide appropriate assistance.	spans-passthrough-candidates/sent_0001-4faf8524	developer shall address the risks associated with use of LMMs in health care.
0.6639	spans-passthrough-candidates/sent_0013-49481ab7	org must conduct an impact assessment that addresses ethics, human rights, safety and data protection throughout the life cycle of the AI system.	spans-passthrough-candidates/sent_0026-c723d553	Ensure impact assessments are published in the public domain.
0.6585	spans-passthrough-candidates/sent_0013-49481ab7	org must conduct an impact assessment that addresses ethics, human rights, safety and data protection throughout the life cycle of the AI system.	spans-passthrough-candidates/sent_0004-a50d0b28	org must rebut the presumption that non-compliance caused the damage, for example by indicating another party as the cause of the damage.
0.6571	spans-passthrough-candidates/sent_0001-8b03d982	deployer shall assess and mitigate negative impacts on labour and employment arising from deployment of the LMM.	spans-passthrough-candidates/sent_0004-47caa035	When the deployer receives clear, adequate warning of such risks and still offers the LMM for use in inappropriate settings, the deployer must accept accountability for any resulting harm.
0.6571	spans-passthrough-candidates/sent_0013-915cf3d1	org must obtain an independent third-party audit of the impact assessment before introduction of the AI technology.	spans-passthrough-candidates/sent_0004-a50d0b28	org must rebut the presumption that non-compliance caused the damage, for example by indicating another party as the cause of the damage.
0.6569	spans-passthrough-candidates/sent_0001-71cb5bd9	deployer shall identify, evaluate and mitigate bias in the LMM's outputs prior to and during deployment.	spans-passthrough-candidates/sent_0001-00dfc9e7	deployer shall ensure the LMM maintains or improves the quality of interactions between health-care providers and patients when deployed, and mitigate degradations to interaction quality.
0.6564	spans-passthrough-candidates/sent_0002-a0474130	developer and provider shall implement measures to prevent or mitigate false information or hallucinations produced by the LMM prior to deployment when the LMM is to be used in health care.	spans-passthrough-candidates/sent_0002-d211eb91	provider and developer must not produce information that is "false and harmful".
0.6543	spans-passthrough-candidates/sent_0013-915cf3d1	org must obtain an independent third-party audit of the impact assessment before introduction of the AI technology.	spans-passthrough-candidates/sent_0025-8fe40f57	Ensure LMMs and applications used in health care and medicine meet ethical obligations and human rights standards affecting a person's dignity, autonomy and privacy.
0.6501	spans-passthrough-candidates/sent_0022-ec5c8990	developer shall not conduct experiments of LMMs for clinical decision support outside an authorized clinical trial setting.	spans-passthrough-candidates/sent_0025-2db72028	Conduct an impact assessment of LMMs and applications that addresses ethics, human rights, safety and data protection throughout the life cycle of the AI system.
0.6501	spans-passthrough-candidates/sent_0001-435c5b90	deployer shall protect the privacy of data entered into and produced by the LMM when deploying the system, including implementing appropriate technical and organisational safeguards.	spans-passthrough-candidates/sent_0001-00dfc9e7	deployer shall ensure the LMM maintains or improves the quality of interactions between health-care providers and patients when deployed, and mitigate degradations to interaction quality.
0.6441	spans-passthrough-candidates/sent_0013-49481ab7	org must conduct an impact assessment that addresses ethics, human rights, safety and data protection throughout the life cycle of the AI system.	spans-passthrough-candidates/sent_0013-a09b5d98	org must make impact assessment results available to the public and to groups that may be affected.
0.6430	spans-passthrough-candidates/sent_0001-00dfc9e7	deployer shall ensure the LMM maintains or improves the quality of interactions between health-care providers and patients when deployed, and mitigate degradations to interaction quality.	spans-passthrough-candidates/sent_0004-47caa035	When the deployer receives clear, adequate warning of such risks and still offers the LMM for use in inappropriate settings, the deployer must accept accountability for any resulting harm.
0.6418	spans-passthrough-candidates/sent_0001-60c6cd7e	The org shall use liability rules to compensate individuals for harm caused by large multi-modal models (LMMs).	spans-passthrough-candidates/sent_0004-a50d0b28	org must rebut the presumption that non-compliance caused the damage, for example by indicating another party as the cause of the damage.
0.6402	spans-passthrough-candidates/sent_0025-06b586a6	Make the following aspects of an LMM or application transparent: source code, data inputs, model weights, and analytical approach.	spans-passthrough-candidates/sent_0025-8fe40f57	Ensure LMMs and applications used in health care and medicine meet ethical obligations and human rights standards affecting a person's dignity, autonomy and privacy.
0.6331	spans-passthrough-candidates/sent_0001-f6b4d0c1	developer shall address the novel risks introduced by the use of general-purpose foundation models (LMMs) in the situations: when a user prompts an LMM to generate health-care related outputs, or when the developer permits a provider to integrate the LMM into a health-care related application, product or service.	spans-passthrough-candidates/sent_0001-507c97c2	developer shall block queries or attach a clear warning to any responses that include health or medical information and shall direct users to information or services that can provide appropriate assistance.
0.6307	spans-passthrough-candidates/sent_0001-435c5b90	deployer shall protect the privacy of data entered into and produced by the LMM when deploying the system, including implementing appropriate technical and organisational safeguards.	spans-passthrough-candidates/sent_0004-47caa035	When the deployer receives clear, adequate warning of such risks and still offers the LMM for use in inappropriate settings, the deployer must accept accountability for any resulting harm.
0.6047	spans-passthrough-candidates/sent_0013-5d67516b	org must publish the results of the impact assessment while accounting for proprietary or sensitive information.	spans-passthrough-candidates/sent_0025-06b586a6	Make the following aspects of an LMM or application transparent: source code, data inputs, model weights, and analytical approach.
0.5999	spans-passthrough-candidates/sent_0025-06b586a6	Make the following aspects of an LMM or application transparent: source code, data inputs, model weights, and analytical approach.	spans-passthrough-candidates/sent_0026-c723d553	Ensure impact assessments are published in the public domain.
0.5998	spans-passthrough-candidates/sent_0013-915cf3d1	org must obtain an independent third-party audit of the impact assessment before introduction of the AI technology.	spans-passthrough-candidates/sent_0025-06b586a6	Make the following aspects of an LMM or application transparent: source code, data inputs, model weights, and analytical approach.
0.5987	spans-passthrough-candidates/sent_0025-2db72028	Conduct an impact assessment of LMMs and applications that addresses ethics, human rights, safety and data protection throughout the life cycle of the AI system.	spans-passthrough-candidates/sent_0026-67bbfb00	Be responsible for the burden of proof for an LMM or application that is regulated as a medical device.
0.5954	spans-passthrough-candidates/sent_0001-60062638	The org shall establish new forms of redress when current approaches to compensating individuals for harm from LMMs are insufficient or out of date.	spans-passthrough-candidates/sent_0004-a50d0b28	org must rebut the presumption that non-compliance caused the damage, for example by indicating another party as the cause of the damage.
0.5899	spans-passthrough-candidates/sent_0025-06b586a6	Make the following aspects of an LMM or application transparent: source code, data inputs, model weights, and analytical approach.	spans-passthrough-candidates/sent_0001-60c6cd7e	The org shall use liability rules to compensate individuals for harm caused by large multi-modal models (LMMs).
0.5884	spans-passthrough-candidates/sent_0025-8fe40f57	Ensure LMMs and applications used in health care and medicine meet ethical obligations and human rights standards affecting a person's dignity, autonomy and privacy.	spans-passthrough-candidates/sent_0001-60c6cd7e	The org shall use liability rules to compensate individuals for harm caused by large multi-modal models (LMMs).
0.5881	spans-passthrough-candidates/sent_0013-49481ab7	org must conduct an impact assessment that addresses ethics, human rights, safety and data protection throughout the life cycle of the AI system.	spans-passthrough-candidates/sent_0001-60c6cd7e	The org shall use liability rules to compensate individuals for harm caused by large multi-modal models (LMMs).
0.5877	spans-passthrough-candidates/sent_0001-d0be93ea	provider shall address the risks associated with use of LMMs in health care.	spans-passthrough-candidates/sent_0018-6ad2ce48	The provider shall be subject to an AI regulatory assessment when a general-purpose foundation model is adapted for use in health care or medicine by the provider, to which the developer agrees.
0.5866	spans-passthrough-candidates/sent_0025-7925dd48	Conduct an impact assessment of LMMs and applications that addresses ethics, human rights, safety and data protection throughout the life cycle of the AI system.	spans-passthrough-candidates/sent_0026-c3c2d8ec	Be responsible for the burden of proof for an LMM or application that is regulated as a medical device.
0.5714	spans-passthrough-candidates/sent_0013-49481ab7	org must conduct an impact assessment that addresses ethics, human rights, safety and data protection throughout the life cycle of the AI system.	spans-passthrough-candidates/sent_0025-06b586a6	Make the following aspects of an LMM or application transparent: source code, data inputs, model weights, and analytical approach.
0.5702	spans-passthrough-candidates/sent_0013-49481ab7	org must conduct an impact assessment that addresses ethics, human rights, safety and data protection throughout the life cycle of the AI system.	spans-passthrough-candidates/sent_0001-60062638	The org shall establish new forms of redress when current approaches to compensating individuals for harm from LMMs are insufficient or out of date.
0.5602	spans-passthrough-candidates/sent_0013-a09b5d98	org must make impact assessment results available to the public and to groups that may be affected.	spans-passthrough-candidates/sent_0025-06b586a6	Make the following aspects of an LMM or application transparent: source code, data inputs, model weights, and analytical approach.
0.5595	spans-passthrough-candidates/sent_0013-915cf3d1	org must obtain an independent third-party audit of the impact assessment before introduction of the AI technology.	spans-passthrough-candidates/sent_0001-60c6cd7e	The org shall use liability rules to compensate individuals for harm caused by large multi-modal models (LMMs).
0.5519	spans-passthrough-candidates/sent_0013-a09b5d98	org must make impact assessment results available to the public and to groups that may be affected.	spans-passthrough-candidates/sent_0001-60062638	The org shall establish new forms of redress when current approaches to compensating individuals for harm from LMMs are insufficient or out of date.
0.5509	spans-passthrough-candidates/sent_0013-915cf3d1	org must obtain an independent third-party audit of the impact assessment before introduction of the AI technology.	spans-passthrough-candidates/sent_0001-60062638	The org shall establish new forms of redress when current approaches to compensating individuals for harm from LMMs are insufficient or out of date.
0.5477	spans-passthrough-candidates/sent_0025-8fe40f57	Ensure LMMs and applications used in health care and medicine meet ethical obligations and human rights standards affecting a person's dignity, autonomy and privacy.	spans-passthrough-candidates/sent_0004-a50d0b28	org must rebut the presumption that non-compliance caused the damage, for example by indicating another party as the cause of the damage.
0.5423	spans-passthrough-candidates/sent_0002-d426276c	developer and provider shall ensure the privacy of data entered into the LMM is protected prior to deployment when the LMM is to be used in health care.	spans-passthrough-candidates/sent_0002-d211eb91	provider and developer must not produce information that is "false and harmful".
0.5408	spans-passthrough-candidates/sent_0025-06b586a6	Make the following aspects of an LMM or application transparent: source code, data inputs, model weights, and analytical approach.	spans-passthrough-candidates/sent_0001-60062638	The org shall establish new forms of redress when current approaches to compensating individuals for harm from LMMs are insufficient or out of date.
0.5400	spans-passthrough-candidates/sent_0025-8fe40f57	Ensure LMMs and applications used in health care and medicine meet ethical obligations and human rights standards affecting a person's dignity, autonomy and privacy.	spans-passthrough-candidates/sent_0001-60062638	The org shall establish new forms of redress when current approaches to compensating individuals for harm from LMMs are insufficient or out of date.
0.5314	spans-passthrough-candidates/sent_0002-8f1ae890	developer and provider shall identify and mitigate risks of manipulation and automation bias in the LMM prior to deployment when the LMM is to be used in health care.	spans-passthrough-candidates/sent_0002-d211eb91	provider and developer must not produce information that is "false and harmful".
0.5240	spans-passthrough-candidates/sent_0013-5d67516b	org must publish the results of the impact assessment while accounting for proprietary or sensitive information.	spans-passthrough-candidates/sent_0001-60062638	The org shall establish new forms of redress when current approaches to compensating individuals for harm from LMMs are insufficient or out of date.
0.5179	spans-passthrough-candidates/sent_0002-cfa0ca7e	developer and provider shall identify, evaluate and mitigate system-wide bias in the LMM prior to deployment when the LMM is to be used in health care.	spans-passthrough-candidates/sent_0002-d211eb91	provider and developer must not produce information that is "false and harmful".
0.5116	spans-passthrough-candidates/sent_0013-5d67516b	org must publish the results of the impact assessment while accounting for proprietary or sensitive information.	spans-passthrough-candidates/sent_0001-60c6cd7e	The org shall use liability rules to compensate individuals for harm caused by large multi-modal models (LMMs).
0.5109	spans-passthrough-candidates/sent_0026-c723d553	Ensure impact assessments are published in the public domain.	spans-passthrough-candidates/sent_0001-60062638	The org shall establish new forms of redress when current approaches to compensating individuals for harm from LMMs are insufficient or out of date.
0.5095	spans-passthrough-candidates/sent_0013-a09b5d98	org must make impact assessment results available to the public and to groups that may be affected.	spans-passthrough-candidates/sent_0001-60c6cd7e	The org shall use liability rules to compensate individuals for harm caused by large multi-modal models (LMMs).
0.5087	spans-passthrough-candidates/sent_0013-5d67516b	org must publish the results of the impact assessment while accounting for proprietary or sensitive information.	spans-passthrough-candidates/sent_0004-a50d0b28	org must rebut the presumption that non-compliance caused the damage, for example by indicating another party as the cause of the damage.
0.5046	spans-passthrough-candidates/sent_0013-a09b5d98	org must make impact assessment results available to the public and to groups that may be affected.	spans-passthrough-candidates/sent_0004-a50d0b28	org must rebut the presumption that non-compliance caused the damage, for example by indicating another party as the cause of the damage.
0.5025	spans-passthrough-candidates/sent_0013-5d67516b	org must publish the results of the impact assessment while accounting for proprietary or sensitive information.	spans-passthrough-candidates/sent_0025-8fe40f57	Ensure LMMs and applications used in health care and medicine meet ethical obligations and human rights standards affecting a person's dignity, autonomy and privacy.
0.4962	spans-passthrough-candidates/sent_0025-8fe40f57	Ensure LMMs and applications used in health care and medicine meet ethical obligations and human rights standards affecting a person's dignity, autonomy and privacy.	spans-passthrough-candidates/sent_0026-c723d553	Ensure impact assessments are published in the public domain.
0.4944	spans-passthrough-candidates/sent_0026-c723d553	Ensure impact assessments are published in the public domain.	spans-passthrough-candidates/sent_0001-60c6cd7e	The org shall use liability rules to compensate individuals for harm caused by large multi-modal models (LMMs).
0.4657	spans-passthrough-candidates/sent_0013-a09b5d98	org must make impact assessment results available to the public and to groups that may be affected.	spans-passthrough-candidates/sent_0025-8fe40f57	Ensure LMMs and applications used in health care and medicine meet ethical obligations and human rights standards affecting a person's dignity, autonomy and privacy.
0.4655	spans-passthrough-candidates/sent_0026-c723d553	Ensure impact assessments are published in the public domain.	spans-passthrough-candidates/sent_0004-a50d0b28	org must rebut the presumption that non-compliance caused the damage, for example by indicating another party as the cause of the damage.
0.4598	spans-passthrough-candidates/sent_0025-06b586a6	Make the following aspects of an LMM or application transparent: source code, data inputs, model weights, and analytical approach.	spans-passthrough-candidates/sent_0004-a50d0b28	org must rebut the presumption that non-compliance caused the damage, for example by indicating another party as the cause of the damage.
