kept_rule_id	span_id
spans-passthrough-candidates/sent_0002-057530b7	Microsoft/index/accountability-goals/goal-a2-oversight-of-significant-adverse-impacts/sent_0002
spans-passthrough-candidates/sent_0003-c5e8c046	Microsoft/index/accountability-goals/goal-a2-oversight-of-significant-adverse-impacts/sent_0003
spans-passthrough-candidates/sent_0003-b15297a4	Microsoft/index/accountability-goals/goal-a2-oversight-of-significant-adverse-impacts/sent_0003
spans-passthrough-candidates/sent_0003-f3dc54d2	Microsoft/index/accountability-goals/goal-a2-oversight-of-significant-adverse-impacts/sent_0003
spans-passthrough-candidates/sent_0001-851df325	Microsoft/index/accountability-goals/goal-a3-fit-for-purpose/sent_0001
spans-passthrough-candidates/sent_0002-2cf034f8	Microsoft/index/accountability-goals/goal-a3-fit-for-purpose/sent_0002
spans-passthrough-candidates/sent_0002-b145d819	Microsoft/index/accountability-goals/goal-a3-fit-for-purpose/sent_0002
spans-passthrough-candidates/sent_0002-660bb048	Microsoft/index/accountability-goals/goal-a3-fit-for-purpose/sent_0002
spans-passthrough-candidates/sent_0002-375562a8	Microsoft/index/accountability-goals/goal-a3-fit-for-purpose/sent_0002
spans-passthrough-candidates/sent_0002-5692bbd5	Microsoft/index/accountability-goals/goal-a3-fit-for-purpose/sent_0002
spans-passthrough-candidates/sent_0003-725be0ce	Microsoft/index/accountability-goals/goal-a3-fit-for-purpose/sent_0003
spans-passthrough-candidates/sent_0003-4bf1db5e	Microsoft/index/accountability-goals/goal-a3-fit-for-purpose/sent_0003
spans-passthrough-candidates/sent_0003-f481b21f	Microsoft/index/accountability-goals/goal-a3-fit-for-purpose/sent_0003
spans-passthrough-candidates/sent_0003-f481b21f	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0004
spans-passthrough-candidates/sent_0004-c758045b	Microsoft/index/accountability-goals/goal-a3-fit-for-purpose/sent_0004
spans-passthrough-candidates/sent_0004-a93d4ba7	Microsoft/index/accountability-goals/goal-a3-fit-for-purpose/sent_0004
spans-passthrough-candidates/sent_0004-f10146db	Microsoft/index/accountability-goals/goal-a3-fit-for-purpose/sent_0004
spans-passthrough-candidates/sent_0005-fbf05b5c	Microsoft/index/accountability-goals/goal-a3-fit-for-purpose/sent_0005
spans-passthrough-candidates/sent_0005-f9c33126	Microsoft/index/accountability-goals/goal-a3-fit-for-purpose/sent_0005
spans-passthrough-candidates/sent_0005-d028bc2b	Microsoft/index/accountability-goals/goal-a3-fit-for-purpose/sent_0005
spans-passthrough-candidates/sent_0005-39855825	Microsoft/index/accountability-goals/goal-a3-fit-for-purpose/sent_0005
spans-passthrough-candidates/sent_0001-4585524b	Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0001
spans-passthrough-candidates/sent_0001-4b71369c	Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0001
spans-passthrough-candidates/sent_0002-1bbaedb5	Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0002
spans-passthrough-candidates/sent_0002-9bd236c4	Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0002
spans-passthrough-candidates/sent_0002-adf8c64f	Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0002
spans-passthrough-candidates/sent_0002-ab1214b2	Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0002
spans-passthrough-candidates/sent_0003-ee15cabd	Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0003
spans-passthrough-candidates/sent_0003-02c43097	Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0003
spans-passthrough-candidates/sent_0003-0fd9c807	Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0003
spans-passthrough-candidates/sent_0003-458aec19	Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0003
spans-passthrough-candidates/sent_0001-6249c7da	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0001
spans-passthrough-candidates/sent_0001-d021c712	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0001
spans-passthrough-candidates/sent_0002-5a8e6c5d	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0002
spans-passthrough-candidates/sent_0002-e6f1a730	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0002
spans-passthrough-candidates/sent_0002-7d628fab	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0002
spans-passthrough-candidates/sent_0003-9af651ed	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0003
spans-passthrough-candidates/sent_0003-06394537	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0003
spans-passthrough-candidates/sent_0003-d43dd935	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0003
spans-passthrough-candidates/sent_0003-bdba6a1e	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0003
spans-passthrough-candidates/sent_0004-ad9509e6	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0004
spans-passthrough-candidates/sent_0004-4e1e6f15	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0004
spans-passthrough-candidates/sent_0004-144a3053	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0004
spans-passthrough-candidates/sent_0004-9eced1a9	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0004
spans-passthrough-candidates/sent_0004-4763c986	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0004
spans-passthrough-candidates/sent_0005-eb783cfc	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0005
spans-passthrough-candidates/sent_0005-eb783cfc	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0005
spans-passthrough-candidates/sent_0005-8d49bee6	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0005
spans-passthrough-candidates/sent_0005-8d49bee6	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0005
spans-passthrough-candidates/sent_0005-a01a1bd5	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0005
spans-passthrough-candidates/sent_0005-a01a1bd5	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0005
spans-passthrough-candidates/sent_0005-7e00bb0a	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0005
spans-passthrough-candidates/sent_0005-75f30380	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0005
spans-passthrough-candidates/sent_0005-75f30380	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0004
spans-passthrough-candidates/sent_0001-ac3114d8	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0001
spans-passthrough-candidates/sent_0001-d7091beb	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0001
spans-passthrough-candidates/sent_0001-95bad68b	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0001
spans-passthrough-candidates/sent_0001-95bad68b	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0001
spans-passthrough-candidates/sent_0002-efc347d1	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0002
spans-passthrough-candidates/sent_0002-c674a033	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0002
spans-passthrough-candidates/sent_0002-dd0955e7	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0002
spans-passthrough-candidates/sent_0002-813d426c	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0002
spans-passthrough-candidates/sent_0002-3a50d203	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0002
spans-passthrough-candidates/sent_0002-e892053b	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0002
spans-passthrough-candidates/sent_0002-7e58c17d	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0002
spans-passthrough-candidates/sent_0003-869f458a	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0003
spans-passthrough-candidates/sent_0003-869f458a	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0003
spans-passthrough-candidates/sent_0003-aee1d430	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0003
spans-passthrough-candidates/sent_0004-bc602bcc	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0004
spans-passthrough-candidates/sent_0004-1c59a5cf	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0004
spans-passthrough-candidates/sent_0004-89ee0f36	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0004
spans-passthrough-candidates/sent_0005-801df192	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0005
spans-passthrough-candidates/sent_0005-7e2dd5f3	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0005
spans-passthrough-candidates/sent_0005-a3451e5b	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0005
spans-passthrough-candidates/sent_0005-9a129fab	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0005
spans-passthrough-candidates/sent_0001-18d60332	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0001
spans-passthrough-candidates/sent_0001-1ae54326	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0001
spans-passthrough-candidates/sent_0001-7ac302dc	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0001
spans-passthrough-candidates/sent_0002-490820ce	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0002
spans-passthrough-candidates/sent_0002-42c2fa2b	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0002
spans-passthrough-candidates/sent_0002-2c89bbc0	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0002
spans-passthrough-candidates/sent_0002-b231c413	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0002
spans-passthrough-candidates/sent_0002-7c515324	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0002
spans-passthrough-candidates/sent_0002-2e5ed5cc	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0002
spans-passthrough-candidates/sent_0003-c5bd6cdc	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0003
spans-passthrough-candidates/sent_0003-66decbd2	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0003
spans-passthrough-candidates/sent_0003-63c7c019	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0003
spans-passthrough-candidates/sent_0003-a59e624d	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0003
spans-passthrough-candidates/sent_0003-15e9fade	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0003
spans-passthrough-candidates/sent_0003-ccb0253e	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0003
spans-passthrough-candidates/sent_0003-ccb0253e	Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0005
spans-passthrough-candidates/sent_0001-561eeefe	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0001
spans-passthrough-candidates/sent_0001-2f032402	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0001
spans-passthrough-candidates/sent_0002-fb5034aa	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0002
spans-passthrough-candidates/sent_0002-8ba27524	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0002
spans-passthrough-candidates/sent_0002-1c8fdbe8	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0002
spans-passthrough-candidates/sent_0003-84ee9c00	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0003
spans-passthrough-candidates/sent_0003-c2feb8f4	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0003
spans-passthrough-candidates/sent_0004-da053e59	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0004
spans-passthrough-candidates/sent_0004-75b983d8	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0004
spans-passthrough-candidates/sent_0004-2b44512e	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0004
spans-passthrough-candidates/sent_0001-caa40d84	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0001
spans-passthrough-candidates/sent_0001-0c84d4a8	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0001
spans-passthrough-candidates/sent_0001-a637c008	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0001
spans-passthrough-candidates/sent_0001-13aef822	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0001
spans-passthrough-candidates/sent_0002-1fe261af	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0002
spans-passthrough-candidates/sent_0002-1fe261af	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0002
spans-passthrough-candidates/sent_0002-fd334d27	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0002
spans-passthrough-candidates/sent_0002-969eb78b	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0002
spans-passthrough-candidates/sent_0002-969eb78b	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0002
spans-passthrough-candidates/sent_0002-2b309523	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0002
spans-passthrough-candidates/sent_0002-2b309523	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0002
spans-passthrough-candidates/sent_0002-2b309523	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0002
spans-passthrough-candidates/sent_0003-76f5be67	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0003
spans-passthrough-candidates/sent_0003-9cab64db	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0003
spans-passthrough-candidates/sent_0003-423391d6	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0003
spans-passthrough-candidates/sent_0003-be467c53	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0003
spans-passthrough-candidates/sent_0003-2a54533d	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0003
spans-passthrough-candidates/sent_0003-2a91c194	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0003
spans-passthrough-candidates/sent_0004-88c28568	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0004
spans-passthrough-candidates/sent_0004-ce3984f7	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0004
spans-passthrough-candidates/sent_0004-7f27002a	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0004
spans-passthrough-candidates/sent_0005-e9667c62	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0005
spans-passthrough-candidates/sent_0005-e9667c62	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0005
spans-passthrough-candidates/sent_0005-14e232d8	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0005
spans-passthrough-candidates/sent_0006-5a483d10	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0006
spans-passthrough-candidates/sent_0006-570502aa	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0006
spans-passthrough-candidates/sent_0006-bd05df41	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0006
spans-passthrough-candidates/sent_0007-2d6fe119	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0007
spans-passthrough-candidates/sent_0007-20e58cd9	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0007
spans-passthrough-candidates/sent_0007-cc9fc9cb	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0007
spans-passthrough-candidates/sent_0007-b8444d3e	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0007
spans-passthrough-candidates/sent_0007-ca514270	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0007
spans-passthrough-candidates/sent_0007-13377a2c	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0007
spans-passthrough-candidates/sent_0001-9156f3d6	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0001
spans-passthrough-candidates/sent_0001-69fe2b9c	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0001
spans-passthrough-candidates/sent_0001-d3a2b508	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0001
spans-passthrough-candidates/sent_0002-dc582368	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0002
spans-passthrough-candidates/sent_0002-95ca4e08	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0002
spans-passthrough-candidates/sent_0002-255dedea	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0002
spans-passthrough-candidates/sent_0002-ee94cd1d	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0002
spans-passthrough-candidates/sent_0003-0806b954	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0003
spans-passthrough-candidates/sent_0003-5ac76e2d	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0003
spans-passthrough-candidates/sent_0003-d2d6f8e9	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0003
spans-passthrough-candidates/sent_0003-0064f0e0	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0003
spans-passthrough-candidates/sent_0003-52a39aa9	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0003
spans-passthrough-candidates/sent_0003-b4486435	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0003
spans-passthrough-candidates/sent_0004-39427b7b	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0004
spans-passthrough-candidates/sent_0004-ae9e8b44	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0004
spans-passthrough-candidates/sent_0005-96b5c60b	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0005
spans-passthrough-candidates/sent_0005-e7c128ac	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0005
spans-passthrough-candidates/sent_0006-e3310bb1	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0006
spans-passthrough-candidates/sent_0006-a9fb2739	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0006
spans-passthrough-candidates/sent_0006-a6de53ab	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0006
spans-passthrough-candidates/sent_0007-47cee91b	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0007
spans-passthrough-candidates/sent_0007-be33857f	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0007
spans-passthrough-candidates/sent_0007-6dcb4db3	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0007
spans-passthrough-candidates/sent_0001-c16ae6bc	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0001
spans-passthrough-candidates/sent_0001-0b260dec	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0001
spans-passthrough-candidates/sent_0001-71939da4	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0001
spans-passthrough-candidates/sent_0002-eac70944	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0002
spans-passthrough-candidates/sent_0002-5fcc9b5c	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0002
spans-passthrough-candidates/sent_0002-97e87095	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0002
spans-passthrough-candidates/sent_0003-611d2473	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0003
spans-passthrough-candidates/sent_0003-da542bbe	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0003
spans-passthrough-candidates/sent_0004-207f6f14	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0004
spans-passthrough-candidates/sent_0004-493eb970	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0004
spans-passthrough-candidates/sent_0004-426bf4b5	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0004
spans-passthrough-candidates/sent_0005-8a97f865	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0005
spans-passthrough-candidates/sent_0005-0625c9f7	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0005
spans-passthrough-candidates/sent_0007-ebc2d82b	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0007
spans-passthrough-candidates/sent_0007-fbfece63	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0007
spans-passthrough-candidates/sent_0001-a9adc7d0	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0001
spans-passthrough-candidates/sent_0001-0473dd8f	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0001
spans-passthrough-candidates/sent_0002-381d4f30	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0002
spans-passthrough-candidates/sent_0002-62811c6e	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0002
spans-passthrough-candidates/sent_0002-c45a0989	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0002
spans-passthrough-candidates/sent_0002-ded77215	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0002
spans-passthrough-candidates/sent_0003-493e6a1a	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0003
spans-passthrough-candidates/sent_0003-347613dd	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0003
spans-passthrough-candidates/sent_0004-63634602	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0004
spans-passthrough-candidates/sent_0004-8183e71e	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0004
spans-passthrough-candidates/sent_0004-be3a6839	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0004
spans-passthrough-candidates/sent_0005-a389827c	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0005
spans-passthrough-candidates/sent_0005-28f887db	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0005
spans-passthrough-candidates/sent_0005-7ed49dfc	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0005
spans-passthrough-candidates/sent_0006-7d533041	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0006
spans-passthrough-candidates/sent_0006-5c9ffaae	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0006
spans-passthrough-candidates/sent_0006-ced72e5c	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0006
spans-passthrough-candidates/sent_0007-8d4c98b8	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0007
spans-passthrough-candidates/sent_0007-73a58134	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0007
spans-passthrough-candidates/sent_0007-a632365b	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0007
spans-passthrough-candidates/sent_0001-198e2ada	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0001
spans-passthrough-candidates/sent_0001-cc9c7c3b	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0001
spans-passthrough-candidates/sent_0001-da3929b0	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0001
spans-passthrough-candidates/sent_0002-1df60c83	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0002
spans-passthrough-candidates/sent_0002-015fbba4	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0002
spans-passthrough-candidates/sent_0002-91cbb2cd	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0002
spans-passthrough-candidates/sent_0002-b98baf73	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0002
spans-passthrough-candidates/sent_0002-8a36c006	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0002
