span_id,has_prediction,chosen_rule_id,macro_f1,test_correct,hazard_exact,scope.actor_exact,scope.domain_exact,scope.context_exact,conditions_exact,exceptions_exact,requirements_exact,evidence_exact,evidence_signals_exact,hazard_f1,scope.actor_f1,scope.domain_f1,scope.context_f1,conditions_f1,exceptions_f1,requirements_f1,evidence_f1,evidence_signals_f1
HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-508-uses-and-disclosures-for-which-an-authorization-is-r/sent_0010,True,spans-passthrough-candidates/sent_0010-636871c2,0.5165242165242165,True,True,True,False,False,True,True,True,False,False,1.0,1.0,0.0,0.0,0.833,1.0,0.615,0.0,0.2
HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-508-uses-and-disclosures-for-which-an-authorization-is-r/sent_0011,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-508-uses-and-disclosures-for-which-an-authorization-is-r/sent_0012,True,spans-passthrough-candidates/sent_0012-d596b730,0.08856682769726248,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.167,0.0,0.13,0.0,0.5
HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-508-uses-and-disclosures-for-which-an-authorization-is-r/sent_0013,True,spans-passthrough-candidates/sent_0013-a3441a2e,0.3503898635477583,True,False,False,False,False,False,True,True,False,False,0.333,0.0,0.0,0.0,0.333,1.0,0.737,0.5,0.25
HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-508-uses-and-disclosures-for-which-an-authorization-is-r/sent_0014,True,spans-passthrough-candidates/sent_0014-226d1c50,0.21336996336996336,True,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.286,1.0,0.385,0.0,0.25
HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-508-uses-and-disclosures-for-which-an-authorization-is-r/sent_0015,True,spans-passthrough-candidates/sent_0015-b1679bac,0.5925925925925927,True,False,True,False,True,True,True,False,False,True,0.167,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.667
HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-508-uses-and-disclosures-for-which-an-authorization-is-r/sent_0016,True,spans-passthrough-candidates/sent_0016-22341074,0.41077441077441074,True,False,True,False,False,False,True,False,False,True,0.167,1.0,0.0,0.0,0.0,1.0,0.364,0.5,0.667
HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-509-uses-and-disclosures-for-which-an-attestation-is-req/sent_0001,True,spans-passthrough-candidates/sent_0001-fcbcdfd7,0.27715754031543505,True,False,False,False,False,False,True,False,False,True,0.0,0.0,0.0,0.0,0.091,1.0,0.237,0.5,0.667
HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-509-uses-and-disclosures-for-which-an-attestation-is-req/sent_0002,True,spans-passthrough-candidates/sent_0002-fa1abc82,0.3468660968660968,True,False,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.538,1.0,0.333,0.75,0.5
HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-509-uses-and-disclosures-for-which-an-attestation-is-req/sent_0003,True,spans-passthrough-candidates/sent_0003-7a049993,0.379375998888194,True,False,True,False,False,False,True,False,False,False,0.333,1.0,0.0,0.0,0.462,1.0,0.22,0.0,0.4
HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-509-uses-and-disclosures-for-which-an-attestation-is-req/sent_0004,True,spans-passthrough-candidates/sent_0004-3106674b,0.29852408799777225,True,False,True,False,False,False,True,False,False,False,0.143,1.0,0.0,0.0,0.0,1.0,0.211,0.0,0.333
