unit_id,span_id,kind,page,section,section_path,text,prev_sentence,next_sentence,window_text,pdf_name,doc_id
11,NIST.AI.100-1_removed/ai-rmf-core/sent_0011,sentence,1,AI RMF Core,AI RMF Core,"AI RMF Core functions should be carried out in a way that reflects
diverse and multidisciplinary perspectives, potentially including the views of AI actors outside the organization.","Risk management should be continuous, timely, and performed throughout the AI system
lifecycle dimensions.","Having a diverse team contributes to more open sharing of ideas and
assumptions about purposes and functions of the technology being designed, developed,","[PREV] Risk management should be continuous, timely, and performed throughout the AI system
lifecycle dimensions. [TARGET] AI RMF Core functions should be carried out in a way that reflects
diverse and multidisciplinary perspectives, potentially including the views of AI actors outside the organization. [NEXT] Having a diverse team contributes to more open sharing of ideas and
assumptions about purposes and functions of the technology being designed, developed,",NIST.AI.100-1_removed,NIST.AI.100-1_removed
12,NIST.AI.100-1_removed/ai-rmf-core/sent_0012,sentence,1,AI RMF Core,AI RMF Core,"Having a diverse team contributes to more open sharing of ideas and
assumptions about purposes and functions of the technology being designed, developed,","AI RMF Core functions should be carried out in a way that reflects
diverse and multidisciplinary perspectives, potentially including the views of AI actors outside the organization.",,"[PREV] AI RMF Core functions should be carried out in a way that reflects
diverse and multidisciplinary perspectives, potentially including the views of AI actors outside the organization. [TARGET] Having a diverse team contributes to more open sharing of ideas and
assumptions about purposes and functions of the technology being designed, developed,",NIST.AI.100-1_removed,NIST.AI.100-1_removed
13,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0001,sentence,2,Govern,AI RMF Core / Govern,"NIST AI 100-1
AI RMF 1.0
deployed, or evaluated – which can create opportunities to surface problems and identify
existing and emergent risks.",,"An online companion resource to the AI RMF, the NIST AI RMF Playbook, is available
to help organizations navigate the AI RMF and achieve its outcomes through suggested
tactical actions they can apply within their own contexts.","[TARGET] NIST AI 100-1
AI RMF 1.0
deployed, or evaluated – which can create opportunities to surface problems and identify
existing and emergent risks. [NEXT] An online companion resource to the AI RMF, the NIST AI RMF Playbook, is available
to help organizations navigate the AI RMF and achieve its outcomes through suggested
tactical actions they can apply within their own contexts.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
14,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0002,sentence,2,Govern,AI RMF Core / Govern,"An online companion resource to the AI RMF, the NIST AI RMF Playbook, is available
to help organizations navigate the AI RMF and achieve its outcomes through suggested
tactical actions they can apply within their own contexts.","NIST AI 100-1
AI RMF 1.0
deployed, or evaluated – which can create opportunities to surface problems and identify
existing and emergent risks.","Like the AI RMF, the Playbook
is voluntary and organizations can utilize the suggestions according to their needs and
interests.","[PREV] NIST AI 100-1
AI RMF 1.0
deployed, or evaluated – which can create opportunities to surface problems and identify
existing and emergent risks. [TARGET] An online companion resource to the AI RMF, the NIST AI RMF Playbook, is available
to help organizations navigate the AI RMF and achieve its outcomes through suggested
tactical actions they can apply within their own contexts. [NEXT] Like the AI RMF, the Playbook
is voluntary and organizations can utilize the suggestions according to their needs and
interests.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
15,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0003,sentence,2,Govern,AI RMF Core / Govern,"Like the AI RMF, the Playbook
is voluntary and organizations can utilize the suggestions according to their needs and
interests.","An online companion resource to the AI RMF, the NIST AI RMF Playbook, is available
to help organizations navigate the AI RMF and achieve its outcomes through suggested
tactical actions they can apply within their own contexts.","Playbook users can create tailored guidance selected from suggested material
for their own use and contribute their suggestions for sharing with the broader community.","[PREV] An online companion resource to the AI RMF, the NIST AI RMF Playbook, is available
to help organizations navigate the AI RMF and achieve its outcomes through suggested
tactical actions they can apply within their own contexts. [TARGET] Like the AI RMF, the Playbook
is voluntary and organizations can utilize the suggestions according to their needs and
interests. [NEXT] Playbook users can create tailored guidance selected from suggested material
for their own use and contribute their suggestions for sharing with the broader community.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
16,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0004,sentence,2,Govern,AI RMF Core / Govern,"Playbook users can create tailored guidance selected from suggested material
for their own use and contribute their suggestions for sharing with the broader community.","Like the AI RMF, the Playbook
is voluntary and organizations can utilize the suggestions according to their needs and
interests.","Along with the AI RMF, the Playbook is part of the NIST Trustworthy and Responsible AI
Resource Center.","[PREV] Like the AI RMF, the Playbook
is voluntary and organizations can utilize the suggestions according to their needs and
interests. [TARGET] Playbook users can create tailored guidance selected from suggested material
for their own use and contribute their suggestions for sharing with the broader community. [NEXT] Along with the AI RMF, the Playbook is part of the NIST Trustworthy and Responsible AI
Resource Center.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
17,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0005,sentence,2,Govern,AI RMF Core / Govern,"Along with the AI RMF, the Playbook is part of the NIST Trustworthy and Responsible AI
Resource Center.","Playbook users can create tailored guidance selected from suggested material
for their own use and contribute their suggestions for sharing with the broader community.","Framework users may apply these functions as best suits their needs for managing
AI risks based on their resources and capabilities.","[PREV] Playbook users can create tailored guidance selected from suggested material
for their own use and contribute their suggestions for sharing with the broader community. [TARGET] Along with the AI RMF, the Playbook is part of the NIST Trustworthy and Responsible AI
Resource Center. [NEXT] Framework users may apply these functions as best suits their needs for managing
AI risks based on their resources and capabilities.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
18,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0006,sentence,2,Govern,AI RMF Core / Govern,"Framework users may apply these functions as best suits their needs for managing
AI risks based on their resources and capabilities.","Along with the AI RMF, the Playbook is part of the NIST Trustworthy and Responsible AI
Resource Center.","Some organizations may choose
to select from among the categories and subcategories; others may choose and have
the capacity to apply all categories and subcategories.","[PREV] Along with the AI RMF, the Playbook is part of the NIST Trustworthy and Responsible AI
Resource Center. [TARGET] Framework users may apply these functions as best suits their needs for managing
AI risks based on their resources and capabilities. [NEXT] Some organizations may choose
to select from among the categories and subcategories; others may choose and have
the capacity to apply all categories and subcategories.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
19,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0007,sentence,2,Govern,AI RMF Core / Govern,"Some organizations may choose
to select from among the categories and subcategories; others may choose and have
the capacity to apply all categories and subcategories.","Framework users may apply these functions as best suits their needs for managing
AI risks based on their resources and capabilities.","Assuming a governance structure is in place, functions may be performed in any order across the AI lifecycle as
deemed to add value by a user of the framework.","[PREV] Framework users may apply these functions as best suits their needs for managing
AI risks based on their resources and capabilities. [TARGET] Some organizations may choose
to select from among the categories and subcategories; others may choose and have
the capacity to apply all categories and subcategories. [NEXT] Assuming a governance structure is in place, functions may be performed in any order across the AI lifecycle as
deemed to add value by a user of the framework.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
20,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0008,sentence,2,Govern,AI RMF Core / Govern,"Assuming a governance structure is in place, functions may be performed in any order across the AI lifecycle as
deemed to add value by a user of the framework.","Some organizations may choose
to select from among the categories and subcategories; others may choose and have
the capacity to apply all categories and subcategories.","After instituting the outcomes in
GOVERN, most users of the AI RMF would start with the MAP function and continue to MEASURE or MANAGE.","[PREV] Some organizations may choose
to select from among the categories and subcategories; others may choose and have
the capacity to apply all categories and subcategories. [TARGET] Assuming a governance structure is in place, functions may be performed in any order across the AI lifecycle as
deemed to add value by a user of the framework. [NEXT] After instituting the outcomes in
GOVERN, most users of the AI RMF would start with the MAP function and continue to MEASURE or MANAGE.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
21,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0009,sentence,2,Govern,AI RMF Core / Govern,"After instituting the outcomes in
GOVERN, most users of the AI RMF would start with the MAP function and continue to MEASURE or MANAGE.","Assuming a governance structure is in place, functions may be performed in any order across the AI lifecycle as
deemed to add value by a user of the framework.","However users integrate the functions, the process
should be iterative, with cross-referencing between functions as necessary.","[PREV] Assuming a governance structure is in place, functions may be performed in any order across the AI lifecycle as
deemed to add value by a user of the framework. [TARGET] After instituting the outcomes in
GOVERN, most users of the AI RMF would start with the MAP function and continue to MEASURE or MANAGE. [NEXT] However users integrate the functions, the process
should be iterative, with cross-referencing between functions as necessary.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
22,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0010,sentence,2,Govern,AI RMF Core / Govern,"However users integrate the functions, the process
should be iterative, with cross-referencing between functions as necessary.","After instituting the outcomes in
GOVERN, most users of the AI RMF would start with the MAP function and continue to MEASURE or MANAGE.","Similarly, there are categories and subcategories with elements that apply to multiple
functions, or that logically should take place before certain subcategory decisions.
5.1
Govern
The GOVERN function:
• cultivates and implements a culture of risk management within organizations designing, developing, deploying, evaluating, or acquiring AI systems;
• outlines processes, documents, and organizational schemes that anticipate, identify,
and manage the risks a system can pose, including to users and others across society
– and procedures to achieve those outcomes;
• incorporates processes to assess potential impacts;
• provides a structure by which AI risk management functions can align with organizational principles, policies, and strategic priorities;
• connects technical aspects of AI system design and development to organizational
values and principles, and enables organizational practices and competencies for the
individuals involved in acquiring, training, deploying, and monitoring such systems;
and
• addresses full product lifecycle and associated processes, including legal and other
issues concerning use of third-party software or hardware systems and data.","[PREV] After instituting the outcomes in
GOVERN, most users of the AI RMF would start with the MAP function and continue to MEASURE or MANAGE. [TARGET] However users integrate the functions, the process
should be iterative, with cross-referencing between functions as necessary. [NEXT] Similarly, there are categories and subcategories with elements that apply to multiple
functions, or that logically should take place before certain subcategory decisions.
5.1
Govern
The GOVERN function:
• cultivates and implements a culture of risk management within organizations designing, developing, deploying, evaluating, or acquiring AI systems;
• outlines processes, documents, and organizational schemes that anticipate, identify,
and manage the risks a system can pose, including to users and others across society
– and procedures to achieve those outcomes;
• incorporates processes to assess potential impacts;
• provides a structure by which AI risk management functions can align with organizational principles, policies, and strategic priorities;
• connects technical aspects of AI system design and development to organizational
values and principles, and enables organizational practices and competencies for the
individuals involved in acquiring, training, deploying, and monitoring such systems;
and
• addresses full product lifecycle and associated processes, including legal and other
issues concerning use of third-party software or hardware systems and data.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
23,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0011,sentence,2,Govern,AI RMF Core / Govern,"Similarly, there are categories and subcategories with elements that apply to multiple
functions, or that logically should take place before certain subcategory decisions.
5.1
Govern
The GOVERN function:
• cultivates and implements a culture of risk management within organizations designing, developing, deploying, evaluating, or acquiring AI systems;
• outlines processes, documents, and organizational schemes that anticipate, identify,
and manage the risks a system can pose, including to users and others across society
– and procedures to achieve those outcomes;
• incorporates processes to assess potential impacts;
• provides a structure by which AI risk management functions can align with organizational principles, policies, and strategic priorities;
• connects technical aspects of AI system design and development to organizational
values and principles, and enables organizational practices and competencies for the
individuals involved in acquiring, training, deploying, and monitoring such systems;
and
• addresses full product lifecycle and associated processes, including legal and other
issues concerning use of third-party software or hardware systems and data.","However users integrate the functions, the process
should be iterative, with cross-referencing between functions as necessary.","NIST AI 100-1
AI RMF 1.0
GOVERN is a cross-cutting function that is infused throughout AI risk management and
enables the other functions of the process.","[PREV] However users integrate the functions, the process
should be iterative, with cross-referencing between functions as necessary. [TARGET] Similarly, there are categories and subcategories with elements that apply to multiple
functions, or that logically should take place before certain subcategory decisions.
5.1
Govern
The GOVERN function:
• cultivates and implements a culture of risk management within organizations designing, developing, deploying, evaluating, or acquiring AI systems;
• outlines processes, documents, and organizational schemes that anticipate, identify,
and manage the risks a system can pose, including to users and others across society
– and procedures to achieve those outcomes;
• incorporates processes to assess potential impacts;
• provides a structure by which AI risk management functions can align with organizational principles, policies, and strategic priorities;
• connects technical aspects of AI system design and development to organizational
values and principles, and enables organizational practices and competencies for the
individuals involved in acquiring, training, deploying, and monitoring such systems;
and
• addresses full product lifecycle and associated processes, including legal and other
issues concerning use of third-party software or hardware systems and data. [NEXT] NIST AI 100-1
AI RMF 1.0
GOVERN is a cross-cutting function that is infused throughout AI risk management and
enables the other functions of the process.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
24,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0012,sentence,3,Govern,AI RMF Core / Govern,"NIST AI 100-1
AI RMF 1.0
GOVERN is a cross-cutting function that is infused throughout AI risk management and
enables the other functions of the process.","Similarly, there are categories and subcategories with elements that apply to multiple
functions, or that logically should take place before certain subcategory decisions.
5.1
Govern
The GOVERN function:
• cultivates and implements a culture of risk management within organizations designing, developing, deploying, evaluating, or acquiring AI systems;
• outlines processes, documents, and organizational schemes that anticipate, identify,
and manage the risks a system can pose, including to users and others across society
– and procedures to achieve those outcomes;
• incorporates processes to assess potential impacts;
• provides a structure by which AI risk management functions can align with organizational principles, policies, and strategic priorities;
• connects technical aspects of AI system design and development to organizational
values and principles, and enables organizational practices and competencies for the
individuals involved in acquiring, training, deploying, and monitoring such systems;
and
• addresses full product lifecycle and associated processes, including legal and other
issues concerning use of third-party software or hardware systems and data.","Aspects of GOVERN, especially those related to
compliance or evaluation, should be integrated into each of the other functions.","[PREV] Similarly, there are categories and subcategories with elements that apply to multiple
functions, or that logically should take place before certain subcategory decisions.
5.1
Govern
The GOVERN function:
• cultivates and implements a culture of risk management within organizations designing, developing, deploying, evaluating, or acquiring AI systems;
• outlines processes, documents, and organizational schemes that anticipate, identify,
and manage the risks a system can pose, including to users and others across society
– and procedures to achieve those outcomes;
• incorporates processes to assess potential impacts;
• provides a structure by which AI risk management functions can align with organizational principles, policies, and strategic priorities;
• connects technical aspects of AI system design and development to organizational
values and principles, and enables organizational practices and competencies for the
individuals involved in acquiring, training, deploying, and monitoring such systems;
and
• addresses full product lifecycle and associated processes, including legal and other
issues concerning use of third-party software or hardware systems and data. [TARGET] NIST AI 100-1
AI RMF 1.0
GOVERN is a cross-cutting function that is infused throughout AI risk management and
enables the other functions of the process. [NEXT] Aspects of GOVERN, especially those related to
compliance or evaluation, should be integrated into each of the other functions.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
25,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0013,sentence,3,Govern,AI RMF Core / Govern,"Aspects of GOVERN, especially those related to
compliance or evaluation, should be integrated into each of the other functions.","NIST AI 100-1
AI RMF 1.0
GOVERN is a cross-cutting function that is infused throughout AI risk management and
enables the other functions of the process.","Attention
to governance is a continual and intrinsic requirement for effective AI risk management
over an AI system's lifespan and the organization's hierarchy.","[PREV] NIST AI 100-1
AI RMF 1.0
GOVERN is a cross-cutting function that is infused throughout AI risk management and
enables the other functions of the process. [TARGET] Aspects of GOVERN, especially those related to
compliance or evaluation, should be integrated into each of the other functions. [NEXT] Attention
to governance is a continual and intrinsic requirement for effective AI risk management
over an AI system's lifespan and the organization's hierarchy.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
26,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0014,sentence,3,Govern,AI RMF Core / Govern,"Attention
to governance is a continual and intrinsic requirement for effective AI risk management
over an AI system's lifespan and the organization's hierarchy.","Aspects of GOVERN, especially those related to
compliance or evaluation, should be integrated into each of the other functions.",Strong governance can drive and enhance internal practices and norms to facilitate organizational risk culture.,"[PREV] Aspects of GOVERN, especially those related to
compliance or evaluation, should be integrated into each of the other functions. [TARGET] Attention
to governance is a continual and intrinsic requirement for effective AI risk management
over an AI system's lifespan and the organization's hierarchy. [NEXT] Strong governance can drive and enhance internal practices and norms to facilitate organizational risk culture.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
27,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0015,sentence,3,Govern,AI RMF Core / Govern,Strong governance can drive and enhance internal practices and norms to facilitate organizational risk culture.,"Attention
to governance is a continual and intrinsic requirement for effective AI risk management
over an AI system's lifespan and the organization's hierarchy.","Governing authorities can determine the overarching policies that
direct an organization's mission, goals, values, culture, and risk tolerance.","[PREV] Attention
to governance is a continual and intrinsic requirement for effective AI risk management
over an AI system's lifespan and the organization's hierarchy. [TARGET] Strong governance can drive and enhance internal practices and norms to facilitate organizational risk culture. [NEXT] Governing authorities can determine the overarching policies that
direct an organization's mission, goals, values, culture, and risk tolerance.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
28,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0016,sentence,3,Govern,AI RMF Core / Govern,"Governing authorities can determine the overarching policies that
direct an organization's mission, goals, values, culture, and risk tolerance.",Strong governance can drive and enhance internal practices and norms to facilitate organizational risk culture.,"Senior leadership sets the tone for risk management within an organization, and with it, organizational
culture.","[PREV] Strong governance can drive and enhance internal practices and norms to facilitate organizational risk culture. [TARGET] Governing authorities can determine the overarching policies that
direct an organization's mission, goals, values, culture, and risk tolerance. [NEXT] Senior leadership sets the tone for risk management within an organization, and with it, organizational
culture.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
29,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0017,sentence,3,Govern,AI RMF Core / Govern,"Senior leadership sets the tone for risk management within an organization, and with it, organizational
culture.","Governing authorities can determine the overarching policies that
direct an organization's mission, goals, values, culture, and risk tolerance.","Management aligns the technical aspects of AI risk management to policies and
operations.","[PREV] Governing authorities can determine the overarching policies that
direct an organization's mission, goals, values, culture, and risk tolerance. [TARGET] Senior leadership sets the tone for risk management within an organization, and with it, organizational
culture. [NEXT] Management aligns the technical aspects of AI risk management to policies and
operations.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
30,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0018,sentence,3,Govern,AI RMF Core / Govern,"Management aligns the technical aspects of AI risk management to policies and
operations.","Senior leadership sets the tone for risk management within an organization, and with it, organizational
culture.","Documentation can enhance transparency, improve human review processes,
and bolster accountability in AI system teams.","[PREV] Senior leadership sets the tone for risk management within an organization, and with it, organizational
culture. [TARGET] Management aligns the technical aspects of AI risk management to policies and
operations. [NEXT] Documentation can enhance transparency, improve human review processes,
and bolster accountability in AI system teams.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
31,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0019,sentence,3,Govern,AI RMF Core / Govern,"Documentation can enhance transparency, improve human review processes,
and bolster accountability in AI system teams.","Management aligns the technical aspects of AI risk management to policies and
operations.","After putting in place the structures, systems, processes, and teams described in the GOVERN function, organizations should benefit from a purpose-driven culture focused on risk
understanding and management.","[PREV] Management aligns the technical aspects of AI risk management to policies and
operations. [TARGET] Documentation can enhance transparency, improve human review processes,
and bolster accountability in AI system teams. [NEXT] After putting in place the structures, systems, processes, and teams described in the GOVERN function, organizations should benefit from a purpose-driven culture focused on risk
understanding and management.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
32,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0020,sentence,3,Govern,AI RMF Core / Govern,"After putting in place the structures, systems, processes, and teams described in the GOVERN function, organizations should benefit from a purpose-driven culture focused on risk
understanding and management.","Documentation can enhance transparency, improve human review processes,
and bolster accountability in AI system teams.","It is incumbent on Framework users to continue to execute the GOVERN function as knowledge, cultures, and needs or expectations from AI
actors evolve over time.","[PREV] Documentation can enhance transparency, improve human review processes,
and bolster accountability in AI system teams. [TARGET] After putting in place the structures, systems, processes, and teams described in the GOVERN function, organizations should benefit from a purpose-driven culture focused on risk
understanding and management. [NEXT] It is incumbent on Framework users to continue to execute the GOVERN function as knowledge, cultures, and needs or expectations from AI
actors evolve over time.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
33,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0021,sentence,3,Govern,AI RMF Core / Govern,"It is incumbent on Framework users to continue to execute the GOVERN function as knowledge, cultures, and needs or expectations from AI
actors evolve over time.","After putting in place the structures, systems, processes, and teams described in the GOVERN function, organizations should benefit from a purpose-driven culture focused on risk
understanding and management.",Practices related to governing AI risks are described in the NIST AI RMF Playbook.,"[PREV] After putting in place the structures, systems, processes, and teams described in the GOVERN function, organizations should benefit from a purpose-driven culture focused on risk
understanding and management. [TARGET] It is incumbent on Framework users to continue to execute the GOVERN function as knowledge, cultures, and needs or expectations from AI
actors evolve over time. [NEXT] Practices related to governing AI risks are described in the NIST AI RMF Playbook.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
34,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0022,sentence,3,Govern,AI RMF Core / Govern,Practices related to governing AI risks are described in the NIST AI RMF Playbook.,"It is incumbent on Framework users to continue to execute the GOVERN function as knowledge, cultures, and needs or expectations from AI
actors evolve over time.","Table
1 lists the GOVERN function's categories and subcategories.","[PREV] It is incumbent on Framework users to continue to execute the GOVERN function as knowledge, cultures, and needs or expectations from AI
actors evolve over time. [TARGET] Practices related to governing AI risks are described in the NIST AI RMF Playbook. [NEXT] Table
1 lists the GOVERN function's categories and subcategories.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
35,NIST.AI.100-1_removed/ai-rmf-core/govern/sent_0023,sentence,3,Govern,AI RMF Core / Govern,"Table
1 lists the GOVERN function's categories and subcategories.",Practices related to governing AI risks are described in the NIST AI RMF Playbook.,Table 1: Categories and subcategories for the GOVERN function.,"[PREV] Practices related to governing AI risks are described in the NIST AI RMF Playbook. [TARGET] Table
1 lists the GOVERN function's categories and subcategories. [NEXT] Table 1: Categories and subcategories for the GOVERN function.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
