kept_rule_id	span_id
spans-passthrough-candidates/sent_0005-c49750f9	Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0004
spans-passthrough-candidates/sent_0001-8e800215	Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0001
spans-passthrough-candidates/sent_0001-4164a374	Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0001
spans-passthrough-candidates/sent_0002-e9999ac1	Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0002
spans-passthrough-candidates/sent_0002-7123f203	Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0002
spans-passthrough-candidates/sent_0002-feb80e29	Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0002
spans-passthrough-candidates/sent_0002-4fb03bf9	Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0002
spans-passthrough-candidates/sent_0003-5a0fb382	Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0003
spans-passthrough-candidates/sent_0003-af5d6217	Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0003
spans-passthrough-candidates/sent_0003-1fe14e8e	Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0003
spans-passthrough-candidates/sent_0003-45ba27cd	Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0003
spans-passthrough-candidates/sent_0001-eaffc4b8	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0001
spans-passthrough-candidates/sent_0001-e88f5a4e	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0001
spans-passthrough-candidates/sent_0002-537bea2c	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0002
spans-passthrough-candidates/sent_0002-d76d3917	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0002
spans-passthrough-candidates/sent_0002-4da2d446	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0002
spans-passthrough-candidates/sent_0002-081bfcd4	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0002
spans-passthrough-candidates/sent_0002-7d0a972e	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0002
spans-passthrough-candidates/sent_0002-9f3419d2	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0002
spans-passthrough-candidates/sent_0003-cb907554	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0003
spans-passthrough-candidates/sent_0003-2596ec51	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0003
spans-passthrough-candidates/sent_0003-35428b32	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0003
spans-passthrough-candidates/sent_0003-795af2a8	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0003
spans-passthrough-candidates/sent_0004-c7e92bc8	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0004
spans-passthrough-candidates/sent_0004-b980666b	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0004
spans-passthrough-candidates/sent_0004-154aa499	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0004
spans-passthrough-candidates/sent_0004-6b29ad48	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0004
spans-passthrough-candidates/sent_0005-3b213781	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0005
spans-passthrough-candidates/sent_0005-3b213781	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0005
spans-passthrough-candidates/sent_0005-bfac9e69	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0005
spans-passthrough-candidates/sent_0005-bfac9e69	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0005
spans-passthrough-candidates/sent_0005-9ea130b7	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0005
spans-passthrough-candidates/sent_0005-9ea130b7	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0005
spans-passthrough-candidates/sent_0005-d4ee8cdb	Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0005
spans-passthrough-candidates/sent_0001-af343ce6	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0001
spans-passthrough-candidates/sent_0001-c7bb45c5	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0001
spans-passthrough-candidates/sent_0001-7454d1a1	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0001
spans-passthrough-candidates/sent_0001-7454d1a1	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0001
spans-passthrough-candidates/sent_0002-c729afa2	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0002
spans-passthrough-candidates/sent_0002-016466a8	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0002
spans-passthrough-candidates/sent_0002-4a4e2b1e	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0002
spans-passthrough-candidates/sent_0002-de1df10b	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0002
spans-passthrough-candidates/sent_0002-9adc3bc9	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0002
spans-passthrough-candidates/sent_0003-cb44499e	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0003
spans-passthrough-candidates/sent_0003-1bc1817e	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0003
spans-passthrough-candidates/sent_0003-1bc1817e	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0003
spans-passthrough-candidates/sent_0004-7f043200	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0004
spans-passthrough-candidates/sent_0004-24165c6a	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0004
spans-passthrough-candidates/sent_0004-36199e2a	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0004
spans-passthrough-candidates/sent_0005-50452236	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0005
spans-passthrough-candidates/sent_0005-0fa70ac4	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0005
spans-passthrough-candidates/sent_0005-ba9c5308	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0005
spans-passthrough-candidates/sent_0005-42d42bd1	Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0005
spans-passthrough-candidates/sent_0001-68976a51	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0001
spans-passthrough-candidates/sent_0001-281e96ff	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0001
spans-passthrough-candidates/sent_0001-eecc7cc5	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0001
spans-passthrough-candidates/sent_0002-955754b7	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0002
spans-passthrough-candidates/sent_0002-837aeec4	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0002
spans-passthrough-candidates/sent_0002-d5bf2a8a	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0002
spans-passthrough-candidates/sent_0002-9834f69a	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0002
spans-passthrough-candidates/sent_0002-a6aa525f	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0002
spans-passthrough-candidates/sent_0002-595f8247	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0002
spans-passthrough-candidates/sent_0002-595f8247	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0003
spans-passthrough-candidates/sent_0003-79956415	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0003
spans-passthrough-candidates/sent_0003-3406b8c5	Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0003
spans-passthrough-candidates/sent_0001-d1ff0c8e	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0001
spans-passthrough-candidates/sent_0001-1c1efb32	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0001
spans-passthrough-candidates/sent_0002-576037b1	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0002
spans-passthrough-candidates/sent_0002-1595a960	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0002
spans-passthrough-candidates/sent_0002-7521efcb	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0002
spans-passthrough-candidates/sent_0003-20059d11	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0003
spans-passthrough-candidates/sent_0003-293298f3	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0003
spans-passthrough-candidates/sent_0004-14b027a7	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0004
spans-passthrough-candidates/sent_0004-e45e5738	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0004
spans-passthrough-candidates/sent_0004-e45e5738	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0005
spans-passthrough-candidates/sent_0004-0c3a07c1	Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0004
spans-passthrough-candidates/sent_0001-bd98d82c	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0001
spans-passthrough-candidates/sent_0001-bd98d82c	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0001
spans-passthrough-candidates/sent_0001-4be725f9	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0001
spans-passthrough-candidates/sent_0001-ed09be4f	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0001
spans-passthrough-candidates/sent_0002-12754d56	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0002
spans-passthrough-candidates/sent_0002-12754d56	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0002
spans-passthrough-candidates/sent_0002-b3d090aa	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0002
spans-passthrough-candidates/sent_0002-7b0f8cf4	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0002
spans-passthrough-candidates/sent_0002-7b0f8cf4	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0002
spans-passthrough-candidates/sent_0002-0d5c182c	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0002
spans-passthrough-candidates/sent_0003-51d8d018	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0003
spans-passthrough-candidates/sent_0003-d0d45ead	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0003
spans-passthrough-candidates/sent_0003-1910d0e0	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0003
spans-passthrough-candidates/sent_0003-ad23056b	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0003
spans-passthrough-candidates/sent_0003-7d0c9aa9	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0003
spans-passthrough-candidates/sent_0004-48f0d186	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0004
spans-passthrough-candidates/sent_0004-308eb945	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0004
spans-passthrough-candidates/sent_0004-475b075f	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0004
spans-passthrough-candidates/sent_0006-dde7c8c2	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0006
spans-passthrough-candidates/sent_0006-920f2fa8	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0006
spans-passthrough-candidates/sent_0006-3cd51c83	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0006
spans-passthrough-candidates/sent_0007-9c17641c	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0007
spans-passthrough-candidates/sent_0007-d80c8fa9	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0007
spans-passthrough-candidates/sent_0007-e7c2d019	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0007
spans-passthrough-candidates/sent_0007-0f2d8125	Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0007
spans-passthrough-candidates/sent_0001-99fd9c7e	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0001
spans-passthrough-candidates/sent_0001-19592e42	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0001
spans-passthrough-candidates/sent_0001-4ee06cf3	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0001
spans-passthrough-candidates/sent_0002-946c3348	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0002
spans-passthrough-candidates/sent_0002-fa5e43cf	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0002
spans-passthrough-candidates/sent_0002-415aa8db	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0002
spans-passthrough-candidates/sent_0002-0f4a4065	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0002
spans-passthrough-candidates/sent_0003-f4973cbb	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0003
spans-passthrough-candidates/sent_0003-9dd5ab09	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0003
spans-passthrough-candidates/sent_0003-cac0a3dd	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0003
spans-passthrough-candidates/sent_0003-171c0c02	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0003
spans-passthrough-candidates/sent_0003-c94cb423	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0003
spans-passthrough-candidates/sent_0003-98dd2746	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0003
spans-passthrough-candidates/sent_0004-66f4725e	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0004
spans-passthrough-candidates/sent_0004-d6bc22f2	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0004
spans-passthrough-candidates/sent_0004-81bde890	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0004
spans-passthrough-candidates/sent_0005-cda11a56	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0005
spans-passthrough-candidates/sent_0005-20086599	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0005
spans-passthrough-candidates/sent_0005-46fb9b54	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0005
spans-passthrough-candidates/sent_0006-251244b6	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0006
spans-passthrough-candidates/sent_0006-ecd9846a	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0006
spans-passthrough-candidates/sent_0006-5dc1a309	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0006
spans-passthrough-candidates/sent_0007-6ad640d0	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0007
spans-passthrough-candidates/sent_0007-8b88ce24	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0007
spans-passthrough-candidates/sent_0007-d846abf6	Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0007
spans-passthrough-candidates/sent_0001-ec53cc4f	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0001
spans-passthrough-candidates/sent_0001-11c5c68e	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0001
spans-passthrough-candidates/sent_0001-12153d98	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0001
spans-passthrough-candidates/sent_0001-940f5c91	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0001
spans-passthrough-candidates/sent_0002-f1404eac	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0002
spans-passthrough-candidates/sent_0002-613e06d7	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0002
spans-passthrough-candidates/sent_0002-83b3e990	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0002
spans-passthrough-candidates/sent_0002-ff671cd7	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0002
spans-passthrough-candidates/sent_0002-af3e89d7	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0002
spans-passthrough-candidates/sent_0003-54a05452	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0003
spans-passthrough-candidates/sent_0003-63a869e1	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0003
spans-passthrough-candidates/sent_0004-a669699e	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0004
spans-passthrough-candidates/sent_0004-6dd75ec5	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0004
spans-passthrough-candidates/sent_0005-3929f7f3	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0005
spans-passthrough-candidates/sent_0005-33bde211	Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0005
spans-passthrough-candidates/sent_0001-cd7062ec	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0001
spans-passthrough-candidates/sent_0001-c3e51116	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0001
spans-passthrough-candidates/sent_0002-5be7f2b7	Microsoft/index/reliability-safety-guidance/goal-rs1-reliability-and-safety-guidance/sent_0002
spans-passthrough-candidates/sent_0002-241eea5c	Microsoft/index/reliability-safety-guidance/goal-rs1-reliability-and-safety-guidance/sent_0002
spans-passthrough-candidates/sent_0002-83f4544c	Microsoft/index/reliability-safety-guidance/goal-rs1-reliability-and-safety-guidance/sent_0002
spans-passthrough-candidates/sent_0002-ee36d0fd	Microsoft/index/reliability-safety-guidance/goal-rs1-reliability-and-safety-guidance/sent_0002
spans-passthrough-candidates/sent_0003-4ab6ffbf	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0003
spans-passthrough-candidates/sent_0003-ea0a8621	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0003
spans-passthrough-candidates/sent_0003-41314154	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0003
spans-passthrough-candidates/sent_0003-a2f4c945	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0003
spans-passthrough-candidates/sent_0004-a1cd0259	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0004
spans-passthrough-candidates/sent_0004-4c6ead09	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0004
spans-passthrough-candidates/sent_0004-ddb80f30	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0004
spans-passthrough-candidates/sent_0004-c9ddc00f	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0004
spans-passthrough-candidates/sent_0005-f2b1b200	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0005
spans-passthrough-candidates/sent_0005-851bbd0e	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0005
spans-passthrough-candidates/sent_0005-568907cb	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0005
spans-passthrough-candidates/sent_0006-9cc63494	Microsoft/index/reliability-and-safety-guidance/sent_0006
spans-passthrough-candidates/sent_0006-7992f6f5	Microsoft/index/reliability-and-safety-guidance/sent_0006
spans-passthrough-candidates/sent_0007-0693561b	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0007
spans-passthrough-candidates/sent_0007-723ba499	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0007
spans-passthrough-candidates/sent_0007-5ba5dc5c	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0007
spans-passthrough-candidates/sent_0001-729e0d96	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0001
spans-passthrough-candidates/sent_0001-cc7c8f75	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0001
spans-passthrough-candidates/sent_0002-36896797	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0002
spans-passthrough-candidates/sent_0002-89ecd4ee	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0002
spans-passthrough-candidates/sent_0002-67d7cec0	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0002
spans-passthrough-candidates/sent_0002-200460ce	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0002
spans-passthrough-candidates/sent_0002-63df3c65	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0002
spans-passthrough-candidates/sent_0003-3975a03e	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0003
spans-passthrough-candidates/sent_0003-03942b2f	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0003
