sim	a_rule_id	a_req	b_rule_id	b_req
0.8978	spans-passthrough-candidates/sent_0004-8ae881a8	The developer shall ensure that the training, validation and testing datasets are sufficiently representative, including, where applicable, as regards the persons or groups of persons in relation to whom the high-risk AI system is intended to be used.	spans-passthrough-candidates/sent_0004-f79286fe	The developer shall ensure that the training, validation and testing datasets have appropriate statistical properties.
0.8976	spans-passthrough-candidates/sent_0003-b56cd7af	developer shall eliminate or reduce risks identified and evaluated pursuant to paragraph 2 through adequate design and development of the high-risk AI system to the extent technically feasible.	spans-passthrough-candidates/sent_0003-62b3234d	developer shall implement adequate mitigation and control measures addressing risks that cannot be eliminated.
0.8962	spans-passthrough-candidates/sent_0003-57799ee3	Provide in the instructions for use the characteristics, capabilities and limitations of performance of the high-risk AI system.	spans-passthrough-candidates/sent_0003-f21bf226	Provide in the instructions for use any known or foreseeable circumstance related to the use of the high-risk AI system in accordance with its intended purpose or under conditions of reasonably foreseeable misuse which may lead to risks to health.
0.8886	spans-passthrough-candidates/sent_0001-b4689875	Developer shall conduct testing that demonstrates the high-risk AI system performs consistently for its intended purpose.	spans-passthrough-candidates/sent_0001-80339667	Developer shall conduct testing that demonstrates the high-risk AI system is in compliance with the requirements set out in this Section.
0.8874	spans-passthrough-candidates/sent_0001-a6525b3a	The org shall ensure that, for high-risk AI systems referred to in point 1 (a), of Annex III, logging capabilities record the reference database against which input data has been checked by the system.	spans-passthrough-candidates/sent_0001-6c5f2320	The org shall ensure that, for high-risk AI systems referred to in point 1 (a), of Annex III, logging capabilities record the input data for which the search has led to a match.
0.8856	spans-passthrough-candidates/sent_0002-0d4ec897	The developer shall design and develop high-risk AI systems to achieve an appropriate level of accuracy.	spans-passthrough-candidates/sent_0002-bc6a4593	The developer shall design and develop high-risk AI systems to achieve an appropriate level of cybersecurity.
0.8855	spans-passthrough-candidates/sent_0003-152d82a4	developer shall develop the system so as to eliminate or reduce as far as possible the risk of possibly biased outputs influencing input for future operations (feedback loops).	spans-passthrough-candidates/sent_0003-a20b0bbd	developer shall ensure that any such feedback loops are duly addressed with appropriate mitigation measures.
0.8855	spans-passthrough-candidates/sent_0002-dc39e6ed	provider shall ensure that instructions for use are concise, complete and correct.	spans-passthrough-candidates/sent_0002-19b6e2d3	provider shall ensure that instructions for use are clear, relevant, accessible and comprehensible to deployers.
0.8854	spans-passthrough-candidates/sent_0002-b994ca1c	provider shall accompany high-risk AI systems with instructions for use in an appropriate digital format or otherwise.	spans-passthrough-candidates/sent_0003-f21bf226	Provide in the instructions for use any known or foreseeable circumstance related to the use of the high-risk AI system in accordance with its intended purpose or under conditions of reasonably foreseeable misuse which may lead to risks to health.
0.8823	spans-passthrough-candidates/sent_0001-9958b6c7	The developer shall design and develop high-risk AI systems in such a way, including with appropriate human-machine interface tools, that they can be effectively overseen by natural persons during the period in which they are in use.	spans-passthrough-candidates/sent_0001-fe689172	The developer shall implement human oversight measures that aim to prevent or minimise risks to health, safety or fundamental rights that may emerge when a high-risk AI system is used in accordance with its intended purpose or under conditions of reasonably foreseeable misuse.
0.8763	spans-passthrough-candidates/sent_0003-cccab99d	developer shall ensure that the relevant residual risk associated with each hazard, as well as the overall residual risk of the high-risk AI systems, is judged to be acceptable.	spans-passthrough-candidates/sent_0003-b56cd7af	developer shall eliminate or reduce risks identified and evaluated pursuant to paragraph 2 through adequate design and development of the high-risk AI system to the extent technically feasible.
0.8752	spans-passthrough-candidates/sent_0004-e9e2f3cf	The developer shall ensure that the training, validation and testing datasets are relevant in view of the intended purpose.	spans-passthrough-candidates/sent_0004-c26420fc	The developer shall ensure that the training, validation and testing datasets are complete in view of the intended purpose.
0.8750	spans-passthrough-candidates/sent_0002-26c2111f	developer shall design and develop high-risk AI systems to ensure their operation is sufficiently transparent to enable deployers to interpret system outputs and use the system appropriately.	spans-passthrough-candidates/sent_0001-9958b6c7	The developer shall design and develop high-risk AI systems in such a way, including with appropriate human-machine interface tools, that they can be effectively overseen by natural persons during the period in which they are in use.
0.8730	spans-passthrough-candidates/sent_0003-cccab99d	developer shall ensure that the relevant residual risk associated with each hazard, as well as the overall residual risk of the high-risk AI systems, is judged to be acceptable.	spans-passthrough-candidates/sent_0003-62b3234d	developer shall implement adequate mitigation and control measures addressing risks that cannot be eliminated.
0.8715	spans-passthrough-candidates/sent_0001-73ad3ba8	Developer shall test the high-risk AI system for the purpose of identifying the most appropriate and targeted risk management measures.	spans-passthrough-candidates/sent_0001-80339667	Developer shall conduct testing that demonstrates the high-risk AI system is in compliance with the requirements set out in this Section.
0.8711	spans-passthrough-candidates/sent_0001-403f1a78	The org shall ensure high-risk AI systems technically allow for the automatic recording of events (logs) over the lifetime of the system.	spans-passthrough-candidates/sent_0001-c12b1caf	The org shall ensure logging capabilities enable the recording of events relevant for identifying situations that may result in the high-risk AI system presenting a risk within the meaning of Article 79(1) or in a substantial modification, for facilitating the post-market monitoring referred to in Article 72, and for monitoring the operation of high-risk AI systems referred to in Article 26(5).
0.8693	spans-passthrough-candidates/sent_0002-b994ca1c	provider shall accompany high-risk AI systems with instructions for use in an appropriate digital format or otherwise.	spans-passthrough-candidates/sent_0003-2dcb5c3a	Provide in the instructions for use the intended purpose of the high-risk AI system.
0.8677	spans-passthrough-candidates/sent_0002-23430e3d	provider shall identify and build measures into the high-risk AI system before it is placed on the market or put into service, when technically feasible.	spans-passthrough-candidates/sent_0002-0ec6ffe7	provider shall identify, before placing the high-risk AI system on the market or putting it into service, measures that are appropriate to be implemented by the deployer.
0.8676	spans-passthrough-candidates/sent_0001-b4689875	Developer shall conduct testing that demonstrates the high-risk AI system performs consistently for its intended purpose.	spans-passthrough-candidates/sent_0001-73ad3ba8	Developer shall test the high-risk AI system for the purpose of identifying the most appropriate and targeted risk management measures.
0.8666	spans-passthrough-candidates/sent_0001-6c5f2320	The org shall ensure that, for high-risk AI systems referred to in point 1 (a), of Annex III, logging capabilities record the input data for which the search has led to a match.	spans-passthrough-candidates/sent_0001-c168f83a	The org shall ensure that, for high-risk AI systems referred to in point 1 (a), of Annex III, logging capabilities record the identification of the natural persons involved in the verification of the results as referred to in Article 14(5).
0.8661	spans-passthrough-candidates/sent_0002-b994ca1c	provider shall accompany high-risk AI systems with instructions for use in an appropriate digital format or otherwise.	spans-passthrough-candidates/sent_0003-57799ee3	Provide in the instructions for use the characteristics, capabilities and limitations of performance of the high-risk AI system.
0.8648	spans-passthrough-candidates/sent_0002-28a068e8	The org shall draw up the technical documentation of a high-risk AI system before that system is placed on the market or put into service.	spans-passthrough-candidates/sent_0002-b6f11989	The org shall draw up the technical documentation in a way that demonstrates that the high-risk AI system complies with the requirements set out in this Section.
0.8646	spans-passthrough-candidates/sent_0002-0d4ec897	The developer shall design and develop high-risk AI systems to achieve an appropriate level of accuracy.	spans-passthrough-candidates/sent_0002-62a9d7cc	The developer shall design high-risk AI systems to be as resilient as possible to errors, faults, or inconsistencies within the system or in the environment in which the system operates, including interactions with natural persons or other systems.
0.8573	spans-passthrough-candidates/sent_0002-998b3072	The org shall identify and analyze known and reasonably foreseeable risks that the high-risk AI system can pose to safety when the system is used in accordance with its intended purpose.	spans-passthrough-candidates/sent_0002-8b5e56f6	The org shall estimate and evaluate the risks that may emerge when the high-risk AI system is used in accordance with its intended purpose and under conditions of reasonably foreseeable misuse.
0.8545	spans-passthrough-candidates/sent_0001-a6525b3a	The org shall ensure that, for high-risk AI systems referred to in point 1 (a), of Annex III, logging capabilities record the reference database against which input data has been checked by the system.	spans-passthrough-candidates/sent_0001-c168f83a	The org shall ensure that, for high-risk AI systems referred to in point 1 (a), of Annex III, logging capabilities record the identification of the natural persons involved in the verification of the results as referred to in Article 14(5).
0.8545	spans-passthrough-candidates/sent_0003-62b3234d	developer shall implement adequate mitigation and control measures addressing risks that cannot be eliminated.	spans-passthrough-candidates/sent_0001-73ad3ba8	Developer shall test the high-risk AI system for the purpose of identifying the most appropriate and targeted risk management measures.
0.8520	spans-passthrough-candidates/sent_0001-80339667	Developer shall conduct testing that demonstrates the high-risk AI system is in compliance with the requirements set out in this Section.	spans-passthrough-candidates/sent_0002-215d6421	developer shall perform testing of high-risk AI systems prior to their being placed on the market or put into service.
0.8503	spans-passthrough-candidates/sent_0003-a13b39c8	developer shall give due consideration to the effects and possible interactions resulting from the combined application of the requirements set out in this Section and use that consideration to minimise risks while balancing implementation of the measures to fulfil those requirements.	spans-passthrough-candidates/sent_0003-cccab99d	developer shall ensure that the relevant residual risk associated with each hazard, as well as the overall residual risk of the high-risk AI systems, is judged to be acceptable.
0.8484	spans-passthrough-candidates/sent_0002-0d4ec897	The developer shall design and develop high-risk AI systems to achieve an appropriate level of accuracy.	spans-passthrough-candidates/sent_0002-184be1ad	The developer shall ensure high-risk AI systems perform consistently with respect to accuracy, robustness and cybersecurity throughout their lifecycle.
0.8480	spans-passthrough-candidates/sent_0002-bc6a4593	The developer shall design and develop high-risk AI systems to achieve an appropriate level of cybersecurity.	spans-passthrough-candidates/sent_0002-62a9d7cc	The developer shall design high-risk AI systems to be as resilient as possible to errors, faults, or inconsistencies within the system or in the environment in which the system operates, including interactions with natural persons or other systems.
0.8476	spans-passthrough-candidates/sent_0001-73ad3ba8	Developer shall test the high-risk AI system for the purpose of identifying the most appropriate and targeted risk management measures.	spans-passthrough-candidates/sent_0002-9b51d02f	developer shall carry out testing against prior defined metrics and probabilistic thresholds that are appropriate to the intended purpose of the high-risk AI system.
0.8475	spans-passthrough-candidates/sent_0001-b4689875	Developer shall conduct testing that demonstrates the high-risk AI system performs consistently for its intended purpose.	spans-passthrough-candidates/sent_0002-9b51d02f	developer shall carry out testing against prior defined metrics and probabilistic thresholds that are appropriate to the intended purpose of the high-risk AI system.
0.8473	spans-passthrough-candidates/sent_0001-73ad3ba8	Developer shall test the high-risk AI system for the purpose of identifying the most appropriate and targeted risk management measures.	spans-passthrough-candidates/sent_0002-215d6421	developer shall perform testing of high-risk AI systems prior to their being placed on the market or put into service.
0.8436	spans-passthrough-candidates/sent_0003-e32c3be5	Provide in the instructions for use the level of accuracy, including its metrics, robustness and cybersecurity referred to in Article 15, against which the high-risk AI system has been tested and validated and which can be expected.	spans-passthrough-candidates/sent_0003-0d82bb17	Provide in the instructions for use any known and foreseeable circumstances that may have an impact on the expected level of accuracy, robustness and cybersecurity.
0.8422	spans-passthrough-candidates/sent_0001-73ad3ba8	Developer shall test the high-risk AI system for the purpose of identifying the most appropriate and targeted risk management measures.	spans-passthrough-candidates/sent_0002-26c2111f	developer shall design and develop high-risk AI systems to ensure their operation is sufficiently transparent to enable deployers to interpret system outputs and use the system appropriately.
0.8416	spans-passthrough-candidates/sent_0003-bd834d31	Ensure training, validation and testing data sets are subject to data governance and management practices appropriate for the intended purpose of the high-risk AI system.	spans-passthrough-candidates/sent_0003-99bde94a	Ensure data governance and management practices for training, validation and testing data sets specifically address: relevant design choices; data collection processes and origin (and for personal data the original purpose of collection); data-preparation operations (annotation, labelling, cleaning, updating, enrichment and aggregation); formulation of assumptions about what the data measure and represent; assessment of availability, quantity and suitability of needed data sets; examination of possible biases likely to affect health and safety, fundamental rights or lead to discrimination; measures to detect, prevent and mitigate such biases; and identification of data gaps or shortcomings that prevent compliance and how to address them.
0.8402	spans-passthrough-candidates/sent_0001-403f1a78	The org shall ensure high-risk AI systems technically allow for the automatic recording of events (logs) over the lifetime of the system.	spans-passthrough-candidates/sent_0001-a6525b3a	The org shall ensure that, for high-risk AI systems referred to in point 1 (a), of Annex III, logging capabilities record the reference database against which input data has been checked by the system.
0.8397	spans-passthrough-candidates/sent_0002-b994ca1c	provider shall accompany high-risk AI systems with instructions for use in an appropriate digital format or otherwise.	spans-passthrough-candidates/sent_0003-e32c3be5	Provide in the instructions for use the level of accuracy, including its metrics, robustness and cybersecurity referred to in Article 15, against which the high-risk AI system has been tested and validated and which can be expected.
0.8387	spans-passthrough-candidates/sent_0001-a25df43f	The org shall ensure that, for high-risk AI systems referred to in point 1 (a), of Annex III, logging capabilities record the period of each use of the system including start date and time and end date and time of each use.	spans-passthrough-candidates/sent_0001-6c5f2320	The org shall ensure that, for high-risk AI systems referred to in point 1 (a), of Annex III, logging capabilities record the input data for which the search has led to a match.
0.8371	spans-passthrough-candidates/sent_0003-57799ee3	Provide in the instructions for use the characteristics, capabilities and limitations of performance of the high-risk AI system.	spans-passthrough-candidates/sent_0003-e32c3be5	Provide in the instructions for use the level of accuracy, including its metrics, robustness and cybersecurity referred to in Article 15, against which the high-risk AI system has been tested and validated and which can be expected.
0.8366	spans-passthrough-candidates/sent_0004-e9e2f3cf	The developer shall ensure that the training, validation and testing datasets are relevant in view of the intended purpose.	spans-passthrough-candidates/sent_0004-f79286fe	The developer shall ensure that the training, validation and testing datasets have appropriate statistical properties.
0.8350	spans-passthrough-candidates/sent_0002-b5cb04e5	provider shall ensure that oversight measures for the high-risk AI system are commensurate with the risks, level of autonomy and context of use of the high-risk AI system.	spans-passthrough-candidates/sent_0002-22a0a783	provider shall provide the high-risk AI system to the deployer in such a way that natural persons to whom human oversight is assigned are enabled to properly understand the relevant capacities and limitations of the high-risk AI system and be able to duly monitor its operation, including detecting and addressing anomalies, dysfunctions and unexpected performance.
0.8340	spans-passthrough-candidates/sent_0004-ed845c01	The developer shall ensure that the training, validation and testing datasets are, to the best extent possible, free of errors in view of the intended purpose.	spans-passthrough-candidates/sent_0004-c26420fc	The developer shall ensure that the training, validation and testing datasets are complete in view of the intended purpose.
0.8340	spans-passthrough-candidates/sent_0001-80339667	Developer shall conduct testing that demonstrates the high-risk AI system is in compliance with the requirements set out in this Section.	spans-passthrough-candidates/sent_0002-9b51d02f	developer shall carry out testing against prior defined metrics and probabilistic thresholds that are appropriate to the intended purpose of the high-risk AI system.
0.8337	spans-passthrough-candidates/sent_0002-184be1ad	The developer shall ensure high-risk AI systems perform consistently with respect to accuracy, robustness and cybersecurity throughout their lifecycle.	spans-passthrough-candidates/sent_0002-62a9d7cc	The developer shall design high-risk AI systems to be as resilient as possible to errors, faults, or inconsistencies within the system or in the environment in which the system operates, including interactions with natural persons or other systems.
0.8327	spans-passthrough-candidates/sent_0003-b56cd7af	developer shall eliminate or reduce risks identified and evaluated pursuant to paragraph 2 through adequate design and development of the high-risk AI system to the extent technically feasible.	spans-passthrough-candidates/sent_0001-9958b6c7	The developer shall design and develop high-risk AI systems in such a way, including with appropriate human-machine interface tools, that they can be effectively overseen by natural persons during the period in which they are in use.
0.8326	spans-passthrough-candidates/sent_0002-bc6a4593	The developer shall design and develop high-risk AI systems to achieve an appropriate level of cybersecurity.	spans-passthrough-candidates/sent_0002-184be1ad	The developer shall ensure high-risk AI systems perform consistently with respect to accuracy, robustness and cybersecurity throughout their lifecycle.
0.8318	spans-passthrough-candidates/sent_0001-403f1a78	The org shall ensure high-risk AI systems technically allow for the automatic recording of events (logs) over the lifetime of the system.	spans-passthrough-candidates/sent_0001-6c5f2320	The org shall ensure that, for high-risk AI systems referred to in point 1 (a), of Annex III, logging capabilities record the input data for which the search has led to a match.
0.8316	spans-passthrough-candidates/sent_0001-73ad3ba8	Developer shall test the high-risk AI system for the purpose of identifying the most appropriate and targeted risk management measures.	spans-passthrough-candidates/sent_0001-9958b6c7	The developer shall design and develop high-risk AI systems in such a way, including with appropriate human-machine interface tools, that they can be effectively overseen by natural persons during the period in which they are in use.
0.8314	spans-passthrough-candidates/sent_0001-403f1a78	The org shall ensure high-risk AI systems technically allow for the automatic recording of events (logs) over the lifetime of the system.	spans-passthrough-candidates/sent_0001-a25df43f	The org shall ensure that, for high-risk AI systems referred to in point 1 (a), of Annex III, logging capabilities record the period of each use of the system including start date and time and end date and time of each use.
0.8313	spans-passthrough-candidates/sent_0004-e9e2f3cf	The developer shall ensure that the training, validation and testing datasets are relevant in view of the intended purpose.	spans-passthrough-candidates/sent_0004-ed845c01	The developer shall ensure that the training, validation and testing datasets are, to the best extent possible, free of errors in view of the intended purpose.
0.8310	spans-passthrough-candidates/sent_0001-b4689875	Developer shall conduct testing that demonstrates the high-risk AI system performs consistently for its intended purpose.	spans-passthrough-candidates/sent_0002-215d6421	developer shall perform testing of high-risk AI systems prior to their being placed on the market or put into service.
0.8303	spans-passthrough-candidates/sent_0003-5afce1df	Develop high-risk AI systems that make use of techniques involving the training of AI models on the basis of training, validation and testing data sets that meet the quality criteria referred to in paragraphs 2 to 5.	spans-passthrough-candidates/sent_0003-bd834d31	Ensure training, validation and testing data sets are subject to data governance and management practices appropriate for the intended purpose of the high-risk AI system.
0.8297	spans-passthrough-candidates/sent_0003-b56cd7af	developer shall eliminate or reduce risks identified and evaluated pursuant to paragraph 2 through adequate design and development of the high-risk AI system to the extent technically feasible.	spans-passthrough-candidates/sent_0001-73ad3ba8	Developer shall test the high-risk AI system for the purpose of identifying the most appropriate and targeted risk management measures.
0.8256	spans-passthrough-candidates/sent_0001-a25df43f	The org shall ensure that, for high-risk AI systems referred to in point 1 (a), of Annex III, logging capabilities record the period of each use of the system including start date and time and end date and time of each use.	spans-passthrough-candidates/sent_0001-a6525b3a	The org shall ensure that, for high-risk AI systems referred to in point 1 (a), of Annex III, logging capabilities record the reference database against which input data has been checked by the system.
0.8254	spans-passthrough-candidates/sent_0002-8933310a	The org shall keep the technical documentation of a high-risk AI system up-to-date.	spans-passthrough-candidates/sent_0002-b6f11989	The org shall draw up the technical documentation in a way that demonstrates that the high-risk AI system complies with the requirements set out in this Section.
0.8254	spans-passthrough-candidates/sent_0001-c12b1caf	The org shall ensure logging capabilities enable the recording of events relevant for identifying situations that may result in the high-risk AI system presenting a risk within the meaning of Article 79(1) or in a substantial modification, for facilitating the post-market monitoring referred to in Article 72, and for monitoring the operation of high-risk AI systems referred to in Article 26(5).	spans-passthrough-candidates/sent_0001-6c5f2320	The org shall ensure that, for high-risk AI systems referred to in point 1 (a), of Annex III, logging capabilities record the input data for which the search has led to a match.
0.8252	spans-passthrough-candidates/sent_0003-cccab99d	developer shall ensure that the relevant residual risk associated with each hazard, as well as the overall residual risk of the high-risk AI systems, is judged to be acceptable.	spans-passthrough-candidates/sent_0003-da9ef286	developer shall provide the information required pursuant to Article 13 to deployers.
0.8243	spans-passthrough-candidates/sent_0004-e9e2f3cf	The developer shall ensure that the training, validation and testing datasets are relevant in view of the intended purpose.	spans-passthrough-candidates/sent_0004-8ae881a8	The developer shall ensure that the training, validation and testing datasets are sufficiently representative, including, where applicable, as regards the persons or groups of persons in relation to whom the high-risk AI system is intended to be used.
0.8214	spans-passthrough-candidates/sent_0002-215d6421	developer shall perform testing of high-risk AI systems prior to their being placed on the market or put into service.	spans-passthrough-candidates/sent_0001-9958b6c7	The developer shall design and develop high-risk AI systems in such a way, including with appropriate human-machine interface tools, that they can be effectively overseen by natural persons during the period in which they are in use.
0.8198	spans-passthrough-candidates/sent_0003-2dcb5c3a	Provide in the instructions for use the intended purpose of the high-risk AI system.	spans-passthrough-candidates/sent_0003-e32c3be5	Provide in the instructions for use the level of accuracy, including its metrics, robustness and cybersecurity referred to in Article 15, against which the high-risk AI system has been tested and validated and which can be expected.
0.8189	spans-passthrough-candidates/sent_0003-da9ef286	developer shall provide the information required pursuant to Article 13 to deployers.	spans-passthrough-candidates/sent_0003-04481a12	developer shall provide training to deployers where appropriate.
0.8188	spans-passthrough-candidates/sent_0001-403f1a78	The org shall ensure high-risk AI systems technically allow for the automatic recording of events (logs) over the lifetime of the system.	spans-passthrough-candidates/sent_0001-c168f83a	The org shall ensure that, for high-risk AI systems referred to in point 1 (a), of Annex III, logging capabilities record the identification of the natural persons involved in the verification of the results as referred to in Article 14(5).
0.8176	spans-passthrough-candidates/sent_0003-cccab99d	developer shall ensure that the relevant residual risk associated with each hazard, as well as the overall residual risk of the high-risk AI systems, is judged to be acceptable.	spans-passthrough-candidates/sent_0001-73ad3ba8	Developer shall test the high-risk AI system for the purpose of identifying the most appropriate and targeted risk management measures.
0.8174	spans-passthrough-candidates/sent_0001-c12b1caf	The org shall ensure logging capabilities enable the recording of events relevant for identifying situations that may result in the high-risk AI system presenting a risk within the meaning of Article 79(1) or in a substantial modification, for facilitating the post-market monitoring referred to in Article 72, and for monitoring the operation of high-risk AI systems referred to in Article 26(5).	spans-passthrough-candidates/sent_0001-a6525b3a	The org shall ensure that, for high-risk AI systems referred to in point 1 (a), of Annex III, logging capabilities record the reference database against which input data has been checked by the system.
0.8166	spans-passthrough-candidates/sent_0003-a13b39c8	developer shall give due consideration to the effects and possible interactions resulting from the combined application of the requirements set out in this Section and use that consideration to minimise risks while balancing implementation of the measures to fulfil those requirements.	spans-passthrough-candidates/sent_0003-62b3234d	developer shall implement adequate mitigation and control measures addressing risks that cannot be eliminated.
0.8152	spans-passthrough-candidates/sent_0003-cccab99d	developer shall ensure that the relevant residual risk associated with each hazard, as well as the overall residual risk of the high-risk AI systems, is judged to be acceptable.	spans-passthrough-candidates/sent_0001-9958b6c7	The developer shall design and develop high-risk AI systems in such a way, including with appropriate human-machine interface tools, that they can be effectively overseen by natural persons during the period in which they are in use.
0.8146	spans-passthrough-candidates/sent_0001-80339667	Developer shall conduct testing that demonstrates the high-risk AI system is in compliance with the requirements set out in this Section.	spans-passthrough-candidates/sent_0002-26c2111f	developer shall design and develop high-risk AI systems to ensure their operation is sufficiently transparent to enable deployers to interpret system outputs and use the system appropriately.
0.8128	spans-passthrough-candidates/sent_0001-a25df43f	The org shall ensure that, for high-risk AI systems referred to in point 1 (a), of Annex III, logging capabilities record the period of each use of the system including start date and time and end date and time of each use.	spans-passthrough-candidates/sent_0001-c168f83a	The org shall ensure that, for high-risk AI systems referred to in point 1 (a), of Annex III, logging capabilities record the identification of the natural persons involved in the verification of the results as referred to in Article 14(5).
0.8127	spans-passthrough-candidates/sent_0003-04481a12	developer shall provide training to deployers where appropriate.	spans-passthrough-candidates/sent_0002-26c2111f	developer shall design and develop high-risk AI systems to ensure their operation is sufficiently transparent to enable deployers to interpret system outputs and use the system appropriately.
0.8114	spans-passthrough-candidates/sent_0002-b5cb04e5	provider shall ensure that oversight measures for the high-risk AI system are commensurate with the risks, level of autonomy and context of use of the high-risk AI system.	spans-passthrough-candidates/sent_0002-f642fcdb	provider shall provide the high-risk AI system to the deployer in such a way that natural persons to whom human oversight is assigned are enabled to remain aware of the possible tendency to automatically rely or over-rely on the output produced by the high-risk AI system.
0.8109	spans-passthrough-candidates/sent_0001-c12b1caf	The org shall ensure logging capabilities enable the recording of events relevant for identifying situations that may result in the high-risk AI system presenting a risk within the meaning of Article 79(1) or in a substantial modification, for facilitating the post-market monitoring referred to in Article 72, and for monitoring the operation of high-risk AI systems referred to in Article 26(5).	spans-passthrough-candidates/sent_0001-c168f83a	The org shall ensure that, for high-risk AI systems referred to in point 1 (a), of Annex III, logging capabilities record the identification of the natural persons involved in the verification of the results as referred to in Article 14(5).
0.8103	spans-passthrough-candidates/sent_0003-b56cd7af	developer shall eliminate or reduce risks identified and evaluated pursuant to paragraph 2 through adequate design and development of the high-risk AI system to the extent technically feasible.	spans-passthrough-candidates/sent_0002-26c2111f	developer shall design and develop high-risk AI systems to ensure their operation is sufficiently transparent to enable deployers to interpret system outputs and use the system appropriately.
0.8095	spans-passthrough-candidates/sent_0002-28a068e8	The org shall draw up the technical documentation of a high-risk AI system before that system is placed on the market or put into service.	spans-passthrough-candidates/sent_0002-8933310a	The org shall keep the technical documentation of a high-risk AI system up-to-date.
0.8095	spans-passthrough-candidates/sent_0002-dadd2698	The org shall establish a risk management system in relation to high-risk AI systems.	spans-passthrough-candidates/sent_0002-998b3072	The org shall identify and analyze known and reasonably foreseeable risks that the high-risk AI system can pose to safety when the system is used in accordance with its intended purpose.
0.8090	spans-passthrough-candidates/sent_0003-62b3234d	developer shall implement adequate mitigation and control measures addressing risks that cannot be eliminated.	spans-passthrough-candidates/sent_0003-04481a12	developer shall provide training to deployers where appropriate.
0.8089	spans-passthrough-candidates/sent_0001-c12b1caf	The org shall ensure logging capabilities enable the recording of events relevant for identifying situations that may result in the high-risk AI system presenting a risk within the meaning of Article 79(1) or in a substantial modification, for facilitating the post-market monitoring referred to in Article 72, and for monitoring the operation of high-risk AI systems referred to in Article 26(5).	spans-passthrough-candidates/sent_0001-a25df43f	The org shall ensure that, for high-risk AI systems referred to in point 1 (a), of Annex III, logging capabilities record the period of each use of the system including start date and time and end date and time of each use.
