sim	a_rule_id	a_req	b_rule_id	b_req
0.8846	spans-passthrough-candidates/sent_0002-71374b90	The org shall establish a policy for data collection that considers the listed risks.	spans-passthrough-candidates/sent_0002-2e323444	The org shall establish a policy for minimum data quality that considers the listed risks.
0.8836	spans-passthrough-candidates/sent_0001-ee82bdb9	developer must conduct and document due diligence on training data use to assess intellectual property risks.	spans-passthrough-candidates/sent_0001-7bde8dbd	developer must conduct and document due diligence on training data use to assess privacy risks.
0.8797	spans-passthrough-candidates/sent_0002-78de9da7	developer must assess the existence or levels of obscene, degrading, or abusive content in system training data.	spans-passthrough-candidates/sent_0002-92de6188	developer must assess the existence or levels of violent content in system training data.
0.8782	spans-passthrough-candidates/sent_0001-e0217341	deployer shall demonstrate that the AI system to be deployed is valid and reliable before deployment.	spans-passthrough-candidates/sent_0001-ed3871bc	Demonstrate that the AI system to be deployed is safe before deployment.
0.8754	spans-passthrough-candidates/sent_0002-71374b90	The org shall establish a policy for data collection that considers the listed risks.	spans-passthrough-candidates/sent_0002-ca7d102a	The org shall establish a policy for data retention that considers the listed risks.
0.8744	spans-passthrough-candidates/sent_0001-7bde8dbd	developer must conduct and document due diligence on training data use to assess privacy risks.	spans-passthrough-candidates/sent_0002-89a2731f	developer must assess the existence or levels of data privacy violations in system training data.
0.8664	spans-passthrough-candidates/sent_0001-667855d2	org shall establish and maintain documented practices and personnel for supporting regular engagement with relevant AI Actors.	spans-passthrough-candidates/sent_0001-ba0aaeb5	org shall integrate feedback from regular engagements with relevant AI Actors about positive, negative, and unanticipated impacts into its AI practices and document that integration.
0.8662	spans-passthrough-candidates/sent_0001-ee82bdb9	developer must conduct and document due diligence on training data use to assess intellectual property risks.	spans-passthrough-candidates/sent_0001-a0f7497a	developer must examine and document whether use of proprietary or sensitive training data is consistent with applicable laws.
0.8621	spans-passthrough-candidates/sent_0002-78de9da7	developer must assess the existence or levels of obscene, degrading, or abusive content in system training data.	spans-passthrough-candidates/sent_0002-76b49c44	developer must assess the existence or levels of extremist content in system training data.
0.8601	spans-passthrough-candidates/sent_0002-35fc8d1d	Establish and empower interdisciplinary teams across the enterprise to inform and conduct risk measurement and management functions.	spans-passthrough-candidates/sent_0002-4f2fd772	Ensure interdisciplinary teams include members reflecting a wide range of capabilities, competencies, demographic groups, domain expertise, educational backgrounds, lived experiences, professions, and skills.
0.8541	spans-passthrough-candidates/sent_0001-a0f7497a	developer must examine and document whether use of proprietary or sensitive training data is consistent with applicable laws.	spans-passthrough-candidates/sent_0002-89a2731f	developer must assess the existence or levels of data privacy violations in system training data.
0.8510	spans-passthrough-candidates/sent_0002-bb449cb1	Document the participation of interdisciplinary team members.	spans-passthrough-candidates/sent_0002-e832e992	Prioritize and document opportunities for interdisciplinary collaboration.
0.8494	spans-passthrough-candidates/sent_0001-118d111b	org shall apply established security measures to assess the likelihood and magnitude of backdoors.	spans-passthrough-candidates/sent_0001-2ec40955	org shall apply established security measures to assess the likelihood and magnitude of compromised dependencies.
0.8487	spans-passthrough-candidates/sent_0001-de82a8ee	developer shall review the accuracy, representativeness, relevance, and suitability of data used at different stages of the AI life cycle.	spans-passthrough-candidates/sent_0002-4106410c	developer must assess the existence or levels of harmful bias in system training data.
0.8453	spans-passthrough-candidates/sent_0002-a02eff23	developer must assess the existence or levels of intellectual property infringement in system training data.	spans-passthrough-candidates/sent_0002-89a2731f	developer must assess the existence or levels of data privacy violations in system training data.
0.8447	spans-passthrough-candidates/sent_0002-d76f60ab	org shall enumerate risks and rank them based on their likelihood and potential impact.	spans-passthrough-candidates/sent_0002-fa143243	org shall determine how well provenance solutions address specific risks and/or harms.
0.8406	spans-passthrough-candidates/sent_0002-d06b8966	The developer shall track and document risks or opportunities related to all GAI risks that cannot be measured quantitatively.	spans-passthrough-candidates/sent_0002-99a11885	The developer shall include explanations for why each GAI risk cannot be measured quantitatively (e.g., due to technological limitations, resource constraints, or trustworthy considerations).
0.8371	spans-passthrough-candidates/sent_0001-a02ab640	deployer shall implement plans for GAI systems to undergo regular adversarial testing to identify vulnerabilities and potential manipulation or misuse.	spans-passthrough-candidates/sent_0003-928dfd4c	Deployer shall regularly evaluate GAI system vulnerabilities to possible circumvention of safety measures.
0.8366	spans-passthrough-candidates/sent_0001-ed3871bc	Demonstrate that the AI system to be deployed is safe before deployment.	spans-passthrough-candidates/sent_0001-c49b4f5e	Ensure the residual negative risk of the AI system does not exceed the risk tolerance before deployment.
0.8353	spans-passthrough-candidates/sent_0002-4106410c	developer must assess the existence or levels of harmful bias in system training data.	spans-passthrough-candidates/sent_0002-76b49c44	developer must assess the existence or levels of extremist content in system training data.
0.8348	spans-passthrough-candidates/sent_0001-a0f7497a	developer must examine and document whether use of proprietary or sensitive training data is consistent with applicable laws.	spans-passthrough-candidates/sent_0002-a02eff23	developer must assess the existence or levels of intellectual property infringement in system training data.
0.8343	spans-passthrough-candidates/sent_0003-294c9ab7	developer shall evaluate and record the rate of false positives and false negatives in content provenance.	spans-passthrough-candidates/sent_0003-4a5f168f	developer shall evaluate and record the true positive and true negative rates for verification.
0.8339	spans-passthrough-candidates/sent_0001-172f13f3	org shall align incident response plans for third-party GAI technologies with impacts enumerated in MAP 5.1.	spans-passthrough-candidates/sent_0001-f5191b6f	org shall communicate third-party GAI incident response plans to all relevant AI Actors.
0.8338	spans-passthrough-candidates/sent_0002-38c20032	deployer must verify that the GAI system architecture can monitor outputs and performance.	spans-passthrough-candidates/sent_0002-9c19d33e	deployer must verify that the GAI system architecture can handle, recover from, and repair errors when security anomalies, threats and impacts are detected.
0.8318	spans-passthrough-candidates/sent_0001-2ec40955	org shall apply established security measures to assess the likelihood and magnitude of compromised dependencies.	spans-passthrough-candidates/sent_0001-6be1ffe4	org shall apply established security measures to assess the likelihood and magnitude of data breaches.
0.8310	spans-passthrough-candidates/sent_0002-2db38ffe	Verify that users, participants, or subjects involved in structured GAI public feedback exercises are representative of diverse in-context user populations.	spans-passthrough-candidates/sent_0003-06a7611b	org shall define relevant groups of interest (e.g., demographic groups, subject matter experts, experience with GAI technology) within the context of use as part of plans for gathering structured public feedback.
0.8287	spans-passthrough-candidates/sent_0001-118d111b	org shall apply established security measures to assess the likelihood and magnitude of backdoors.	spans-passthrough-candidates/sent_0001-32ae7b71	org shall apply established security measures to assess the likelihood and magnitude of man-in-the-middle attacks and eavesdropping.
0.8269	spans-passthrough-candidates/sent_0002-d06b8966	The developer shall track and document risks or opportunities related to all GAI risks that cannot be measured quantitatively.	spans-passthrough-candidates/sent_0002-637ba775	The developer shall include unmeasured risks in marginal risks.
0.8241	spans-passthrough-candidates/sent_0002-ca7d102a	The org shall establish a policy for data retention that considers the listed risks.	spans-passthrough-candidates/sent_0002-2e323444	The org shall establish a policy for minimum data quality that considers the listed risks.
0.8240	spans-passthrough-candidates/sent_0002-4106410c	developer must assess the existence or levels of harmful bias in system training data.	spans-passthrough-candidates/sent_0002-89a2731f	developer must assess the existence or levels of data privacy violations in system training data.
0.8237	spans-passthrough-candidates/sent_0002-89a2731f	developer must assess the existence or levels of data privacy violations in system training data.	spans-passthrough-candidates/sent_0002-92de6188	developer must assess the existence or levels of violent content in system training data.
0.8236	spans-passthrough-candidates/sent_0001-f5191b6f	org shall communicate third-party GAI incident response plans to all relevant AI Actors.	spans-passthrough-candidates/sent_0001-aa90196d	org shall rehearse third-party GAI incident response plans at a regular cadence.
0.8213	spans-passthrough-candidates/sent_0001-118d111b	org shall apply established security measures to assess the likelihood and magnitude of backdoors.	spans-passthrough-candidates/sent_0001-6be1ffe4	org shall apply established security measures to assess the likelihood and magnitude of data breaches.
0.8146	spans-passthrough-candidates/sent_0002-a02eff23	developer must assess the existence or levels of intellectual property infringement in system training data.	spans-passthrough-candidates/sent_0002-92de6188	developer must assess the existence or levels of violent content in system training data.
0.8132	spans-passthrough-candidates/sent_0001-f5191b6f	org shall communicate third-party GAI incident response plans to all relevant AI Actors.	spans-passthrough-candidates/sent_0001-38363cbd	org shall define ownership of GAI incident response functions.
0.8130	spans-passthrough-candidates/sent_0002-a02eff23	developer must assess the existence or levels of intellectual property infringement in system training data.	spans-passthrough-candidates/sent_0002-76b49c44	developer must assess the existence or levels of extremist content in system training data.
0.8120	spans-passthrough-candidates/sent_0002-89a2731f	developer must assess the existence or levels of data privacy violations in system training data.	spans-passthrough-candidates/sent_0002-76b49c44	developer must assess the existence or levels of extremist content in system training data.
0.8113	spans-passthrough-candidates/sent_0001-172f13f3	org shall align incident response plans for third-party GAI technologies with impacts enumerated in MAP 5.1.	spans-passthrough-candidates/sent_0001-aa90196d	org shall rehearse third-party GAI incident response plans at a regular cadence.
0.8102	spans-passthrough-candidates/sent_0002-632d6d21	org shall review vendor contracts for terms that permit or enable unauthorized data collection or secondary data use by vendors or third-parties.	spans-passthrough-candidates/sent_0002-11a14b2c	org shall not include non-standard contract terms that amplify or defer liability in unexpected ways or enable unauthorized data collection by vendors or third-parties.
0.8087	spans-passthrough-candidates/sent_0002-dd1d5e73	org shall prioritize GAI structured public feedback processes based on risk assessment estimates.	spans-passthrough-candidates/sent_0003-06a7611b	org shall define relevant groups of interest (e.g., demographic groups, subject matter experts, experience with GAI technology) within the context of use as part of plans for gathering structured public feedback.
0.8082	spans-passthrough-candidates/sent_0001-611e7807	Developer shall evaluate the quality and integrity of data used in training.	spans-passthrough-candidates/sent_0002-89a2731f	developer must assess the existence or levels of data privacy violations in system training data.
0.8074	spans-passthrough-candidates/sent_0002-d76f60ab	org shall enumerate risks and rank them based on their likelihood and potential impact.	spans-passthrough-candidates/sent_0001-6be1ffe4	org shall apply established security measures to assess the likelihood and magnitude of data breaches.
0.8069	spans-passthrough-candidates/sent_0001-7bde8dbd	developer must conduct and document due diligence on training data use to assess privacy risks.	spans-passthrough-candidates/sent_0001-611e7807	Developer shall evaluate the quality and integrity of data used in training.
0.8048	spans-passthrough-candidates/sent_0002-a02eff23	developer must assess the existence or levels of intellectual property infringement in system training data.	spans-passthrough-candidates/sent_0002-78de9da7	developer must assess the existence or levels of obscene, degrading, or abusive content in system training data.
0.8045	spans-passthrough-candidates/sent_0001-a0f7497a	developer must examine and document whether use of proprietary or sensitive training data is consistent with applicable laws.	spans-passthrough-candidates/sent_0001-611e7807	Developer shall evaluate the quality and integrity of data used in training.
0.8043	spans-passthrough-candidates/sent_0002-89a2731f	developer must assess the existence or levels of data privacy violations in system training data.	spans-passthrough-candidates/sent_0002-78de9da7	developer must assess the existence or levels of obscene, degrading, or abusive content in system training data.
0.8020	spans-passthrough-candidates/sent_0002-4106410c	developer must assess the existence or levels of harmful bias in system training data.	spans-passthrough-candidates/sent_0002-92de6188	developer must assess the existence or levels of violent content in system training data.
0.8005	spans-passthrough-candidates/sent_0002-240cd6a4	The developer shall re-evaluate models that were fine-tuned or enhanced on top of third-party models.	spans-passthrough-candidates/sent_0002-4106410c	developer must assess the existence or levels of harmful bias in system training data.
0.7988	spans-passthrough-candidates/sent_0003-06a7611b	org shall define relevant groups of interest (e.g., demographic groups, subject matter experts, experience with GAI technology) within the context of use as part of plans for gathering structured public feedback.	spans-passthrough-candidates/sent_0003-4c34262f	org shall engage in internal and external evaluations, GAI red-teaming, impact assessments, or other structured human feedback exercises in consultation with representative AI Actors with expertise and familiarity in the context of use or who are representative of the populations associated with the context of use.
0.7987	spans-passthrough-candidates/sent_0001-e0217341	deployer shall demonstrate that the AI system to be deployed is valid and reliable before deployment.	spans-passthrough-candidates/sent_0001-c49b4f5e	Ensure the residual negative risk of the AI system does not exceed the risk tolerance before deployment.
0.7981	spans-passthrough-candidates/sent_0003-4c34262f	org shall engage in internal and external evaluations, GAI red-teaming, impact assessments, or other structured human feedback exercises in consultation with representative AI Actors with expertise and familiarity in the context of use or who are representative of the populations associated with the context of use.	spans-passthrough-candidates/sent_0003-35bf51c4	org shall verify that those conducting structured human feedback exercises are not directly involved in system development tasks for the same GAI model.
0.7973	spans-passthrough-candidates/sent_0001-172f13f3	org shall align incident response plans for third-party GAI technologies with impacts enumerated in MAP 5.1.	spans-passthrough-candidates/sent_0001-38363cbd	org shall define ownership of GAI incident response functions.
0.7971	spans-passthrough-candidates/sent_0001-6be1ffe4	org shall apply established security measures to assess the likelihood and magnitude of data breaches.	spans-passthrough-candidates/sent_0001-32ae7b71	org shall apply established security measures to assess the likelihood and magnitude of man-in-the-middle attacks and eavesdropping.
0.7962	spans-passthrough-candidates/sent_0002-99a11885	The developer shall include explanations for why each GAI risk cannot be measured quantitatively (e.g., due to technological limitations, resource constraints, or trustworthy considerations).	spans-passthrough-candidates/sent_0002-637ba775	The developer shall include unmeasured risks in marginal risks.
0.7953	spans-passthrough-candidates/sent_0001-a0f7497a	developer must examine and document whether use of proprietary or sensitive training data is consistent with applicable laws.	spans-passthrough-candidates/sent_0002-4106410c	developer must assess the existence or levels of harmful bias in system training data.
0.7949	spans-passthrough-candidates/sent_0001-07e1350f	Deployer shall implement continuous monitoring of GAI system impacts to identify whether GAI outputs are equitable across various sub-populations.	spans-passthrough-candidates/sent_0001-54c4e43f	Deployer shall seek active and direct feedback from affected communities via structured feedback mechanisms or red-teaming to monitor and improve GAI outputs.
0.7940	spans-passthrough-candidates/sent_0001-ed3871bc	Demonstrate that the AI system to be deployed is safe before deployment.	spans-passthrough-candidates/sent_0001-432d55c8	Ensure the AI system can fail safely when operating beyond its knowledge limits.
0.7929	spans-passthrough-candidates/sent_0001-611e7807	Developer shall evaluate the quality and integrity of data used in training.	spans-passthrough-candidates/sent_0002-4106410c	developer must assess the existence or levels of harmful bias in system training data.
0.7926	spans-passthrough-candidates/sent_0001-ba0aaeb5	org shall integrate feedback from regular engagements with relevant AI Actors about positive, negative, and unanticipated impacts into its AI practices and document that integration.	spans-passthrough-candidates/sent_0003-4c34262f	org shall engage in internal and external evaluations, GAI red-teaming, impact assessments, or other structured human feedback exercises in consultation with representative AI Actors with expertise and familiarity in the context of use or who are representative of the populations associated with the context of use.
0.7918	spans-passthrough-candidates/sent_0001-a0f7497a	developer must examine and document whether use of proprietary or sensitive training data is consistent with applicable laws.	spans-passthrough-candidates/sent_0002-76b49c44	developer must assess the existence or levels of extremist content in system training data.
0.7901	spans-passthrough-candidates/sent_0001-2ec40955	org shall apply established security measures to assess the likelihood and magnitude of compromised dependencies.	spans-passthrough-candidates/sent_0001-32ae7b71	org shall apply established security measures to assess the likelihood and magnitude of man-in-the-middle attacks and eavesdropping.
0.7900	spans-passthrough-candidates/sent_0002-76b49c44	developer must assess the existence or levels of extremist content in system training data.	spans-passthrough-candidates/sent_0002-a56f5a3a	developer must assess the existence or levels of CBRN information in system training data.
0.7898	spans-passthrough-candidates/sent_0001-a02ab640	deployer shall implement plans for GAI systems to undergo regular adversarial testing to identify vulnerabilities and potential manipulation or misuse.	spans-passthrough-candidates/sent_0002-9c19d33e	deployer must verify that the GAI system architecture can handle, recover from, and repair errors when security anomalies, threats and impacts are detected.
0.7898	spans-passthrough-candidates/sent_0001-a0f7497a	developer must examine and document whether use of proprietary or sensitive training data is consistent with applicable laws.	spans-passthrough-candidates/sent_0002-92de6188	developer must assess the existence or levels of violent content in system training data.
0.7890	spans-passthrough-candidates/sent_0002-d76f60ab	org shall enumerate risks and rank them based on their likelihood and potential impact.	spans-passthrough-candidates/sent_0001-2ec40955	org shall apply established security measures to assess the likelihood and magnitude of compromised dependencies.
0.7883	spans-passthrough-candidates/sent_0002-76083ed1	org must employ methods to trace the origin and modifications of digital content.	spans-passthrough-candidates/sent_0002-dc31b464	org must integrate tools designed to analyze content provenance and detect data anomalies.
0.7879	spans-passthrough-candidates/sent_0002-4106410c	developer must assess the existence or levels of harmful bias in system training data.	spans-passthrough-candidates/sent_0002-78de9da7	developer must assess the existence or levels of obscene, degrading, or abusive content in system training data.
0.7875	spans-passthrough-candidates/sent_0001-ed3871bc	Demonstrate that the AI system to be deployed is safe before deployment.	spans-passthrough-candidates/sent_0001-094770dd	Establish safety metrics that reflect system reliability and robustness, real-time monitoring, and response times for AI system failures.
0.7866	spans-passthrough-candidates/sent_0002-4e5682a0	developer shall evaluate whether GAI operators and end-users can accurately understand content lineage and origin.	spans-passthrough-candidates/sent_0001-65b55843	Developer shall evaluate the provenance of AI-generated content.
0.7856	spans-passthrough-candidates/sent_0002-2db38ffe	Verify that users, participants, or subjects involved in structured GAI public feedback exercises are representative of diverse in-context user populations.	spans-passthrough-candidates/sent_0003-35bf51c4	org shall verify that those conducting structured human feedback exercises are not directly involved in system development tasks for the same GAI model.
0.7855	spans-passthrough-candidates/sent_0001-7bde8dbd	developer must conduct and document due diligence on training data use to assess privacy risks.	spans-passthrough-candidates/sent_0002-a02eff23	developer must assess the existence or levels of intellectual property infringement in system training data.
0.7848	spans-passthrough-candidates/sent_0001-77c8ef83	developer shall develop testing techniques to identify GAI-produced content that might be indistinguishable from human-generated content.	spans-passthrough-candidates/sent_0001-65b55843	Developer shall evaluate the provenance of AI-generated content.
0.7844	spans-passthrough-candidates/sent_0001-30bf6ea3	deployer shall establish policies and procedures for continuous monitoring of third-party GAI systems in deployment.	spans-passthrough-candidates/sent_0002-38c20032	deployer must verify that the GAI system architecture can monitor outputs and performance.
0.7842	spans-passthrough-candidates/sent_0001-ee82bdb9	developer must conduct and document due diligence on training data use to assess intellectual property risks.	spans-passthrough-candidates/sent_0002-89a2731f	developer must assess the existence or levels of data privacy violations in system training data.
0.7839	spans-passthrough-candidates/sent_0001-38363cbd	org shall define ownership of GAI incident response functions.	spans-passthrough-candidates/sent_0001-aa90196d	org shall rehearse third-party GAI incident response plans at a regular cadence.
0.7837	spans-passthrough-candidates/sent_0002-4106410c	developer must assess the existence or levels of harmful bias in system training data.	spans-passthrough-candidates/sent_0002-a02eff23	developer must assess the existence or levels of intellectual property infringement in system training data.
0.7829	spans-passthrough-candidates/sent_0002-4f2fd772	Ensure interdisciplinary teams include members reflecting a wide range of capabilities, competencies, demographic groups, domain expertise, educational backgrounds, lived experiences, professions, and skills.	spans-passthrough-candidates/sent_0002-bb449cb1	Document the participation of interdisciplinary team members.
0.7827	spans-passthrough-candidates/sent_0001-a0f7497a	developer must examine and document whether use of proprietary or sensitive training data is consistent with applicable laws.	spans-passthrough-candidates/sent_0002-78de9da7	developer must assess the existence or levels of obscene, degrading, or abusive content in system training data.
0.7819	spans-passthrough-candidates/sent_0001-667855d2	org shall establish and maintain documented practices and personnel for supporting regular engagement with relevant AI Actors.	spans-passthrough-candidates/sent_0003-4c34262f	org shall engage in internal and external evaluations, GAI red-teaming, impact assessments, or other structured human feedback exercises in consultation with representative AI Actors with expertise and familiarity in the context of use or who are representative of the populations associated with the context of use.
0.7818	spans-passthrough-candidates/sent_0002-dc31b464	org must integrate tools designed to analyze content provenance and detect data anomalies.	spans-passthrough-candidates/sent_0002-0b40fee5	org must integrate tools to identify patterns associated with misinformation or manipulation.
0.7805	spans-passthrough-candidates/sent_0002-dd1d5e73	org shall prioritize GAI structured public feedback processes based on risk assessment estimates.	spans-passthrough-candidates/sent_0003-4c34262f	org shall engage in internal and external evaluations, GAI red-teaming, impact assessments, or other structured human feedback exercises in consultation with representative AI Actors with expertise and familiarity in the context of use or who are representative of the populations associated with the context of use.
0.7798	spans-passthrough-candidates/sent_0002-3e5fd4af	Verify that data or benchmarks used in risk measurement are representative of diverse in-context user populations.	spans-passthrough-candidates/sent_0002-2db38ffe	Verify that users, participants, or subjects involved in structured GAI public feedback exercises are representative of diverse in-context user populations.
0.7777	spans-passthrough-candidates/sent_0002-9c19d33e	deployer must verify that the GAI system architecture can handle, recover from, and repair errors when security anomalies, threats and impacts are detected.	spans-passthrough-candidates/sent_0003-928dfd4c	Deployer shall regularly evaluate GAI system vulnerabilities to possible circumvention of safety measures.
0.7769	spans-passthrough-candidates/sent_0002-92de6188	developer must assess the existence or levels of violent content in system training data.	spans-passthrough-candidates/sent_0002-a56f5a3a	developer must assess the existence or levels of CBRN information in system training data.
0.7751	spans-passthrough-candidates/sent_0001-ee82bdb9	developer must conduct and document due diligence on training data use to assess intellectual property risks.	spans-passthrough-candidates/sent_0001-611e7807	Developer shall evaluate the quality and integrity of data used in training.
0.7750	spans-passthrough-candidates/sent_0001-7bde8dbd	developer must conduct and document due diligence on training data use to assess privacy risks.	spans-passthrough-candidates/sent_0002-4106410c	developer must assess the existence or levels of harmful bias in system training data.
0.7721	spans-passthrough-candidates/sent_0002-76967670	The org shall consult domain experts, users, AI actors external to the team that developed or deployed the AI system, and affected communities in support of assessments.	spans-passthrough-candidates/sent_0003-4c34262f	org shall engage in internal and external evaluations, GAI red-teaming, impact assessments, or other structured human feedback exercises in consultation with representative AI Actors with expertise and familiarity in the context of use or who are representative of the populations associated with the context of use.
0.7721	spans-passthrough-candidates/sent_0001-432d55c8	Ensure the AI system can fail safely when operating beyond its knowledge limits.	spans-passthrough-candidates/sent_0001-094770dd	Establish safety metrics that reflect system reliability and robustness, real-time monitoring, and response times for AI system failures.
0.7721	spans-passthrough-candidates/sent_0001-6be1ffe4	org shall apply established security measures to assess the likelihood and magnitude of data breaches.	spans-passthrough-candidates/sent_0001-78b7f7d6	org shall apply established security measures to assess the likelihood and magnitude of model theft or exposure of model weights, reverse engineering, and extraction.
0.7701	spans-passthrough-candidates/sent_0001-30bf6ea3	deployer shall establish policies and procedures for continuous monitoring of third-party GAI systems in deployment.	spans-passthrough-candidates/sent_0001-07e1350f	Deployer shall implement continuous monitoring of GAI system impacts to identify whether GAI outputs are equitable across various sub-populations.
0.7700	spans-passthrough-candidates/sent_0001-611e7807	Developer shall evaluate the quality and integrity of data used in training.	spans-passthrough-candidates/sent_0001-65b55843	Developer shall evaluate the provenance of AI-generated content.
0.7692	spans-passthrough-candidates/sent_0002-dd1d5e73	org shall prioritize GAI structured public feedback processes based on risk assessment estimates.	spans-passthrough-candidates/sent_0003-35bf51c4	org shall verify that those conducting structured human feedback exercises are not directly involved in system development tasks for the same GAI model.
0.7686	spans-passthrough-candidates/sent_0001-07e1350f	Deployer shall implement continuous monitoring of GAI system impacts to identify whether GAI outputs are equitable across various sub-populations.	spans-passthrough-candidates/sent_0002-38c20032	deployer must verify that the GAI system architecture can monitor outputs and performance.
0.7681	spans-passthrough-candidates/sent_0002-76083ed1	org must employ methods to trace the origin and modifications of digital content.	spans-passthrough-candidates/sent_0002-829e50f9	The org shall measure the reliability of content authentication methods, including watermarking, cryptographic signatures, digital fingerprints, access controls, conformity assessment, and model integrity verification.
0.7668	spans-passthrough-candidates/sent_0003-83967908	deployer shall establish and operate warning systems that detect and log when the GAI system is being used in a new domain where previous assumptions (relating to context of use or mapped risks such as security and safety) may no longer hold.	spans-passthrough-candidates/sent_0002-38c20032	deployer must verify that the GAI system architecture can monitor outputs and performance.
0.7655	spans-passthrough-candidates/sent_0002-ac5bcd5a	org shall require vendors to provide notification and disclosure for serious incidents arising from third-party data and systems.	spans-passthrough-candidates/sent_0001-6be1ffe4	org shall apply established security measures to assess the likelihood and magnitude of data breaches.
0.7655	spans-passthrough-candidates/sent_0001-7bde8dbd	developer must conduct and document due diligence on training data use to assess privacy risks.	spans-passthrough-candidates/sent_0002-76b49c44	developer must assess the existence or levels of extremist content in system training data.
0.7654	spans-passthrough-candidates/sent_0001-611e7807	Developer shall evaluate the quality and integrity of data used in training.	spans-passthrough-candidates/sent_0002-a02eff23	developer must assess the existence or levels of intellectual property infringement in system training data.
0.7649	spans-passthrough-candidates/sent_0002-c30b04f4	The org shall conduct user surveys to gather user satisfaction with AI-generated content and user perceptions of content authenticity.	spans-passthrough-candidates/sent_0002-32de0f4d	The org shall analyze user feedback to identify concerns and current literacy levels related to content provenance and understanding of content labels.
0.7639	spans-passthrough-candidates/sent_0002-38c20032	deployer must verify that the GAI system architecture can monitor outputs and performance.	spans-passthrough-candidates/sent_0003-928dfd4c	Deployer shall regularly evaluate GAI system vulnerabilities to possible circumvention of safety measures.
0.7636	spans-passthrough-candidates/sent_0002-4e5682a0	developer shall evaluate whether GAI operators and end-users can accurately understand content lineage and origin.	spans-passthrough-candidates/sent_0003-294c9ab7	developer shall evaluate and record the rate of false positives and false negatives in content provenance.
0.7636	spans-passthrough-candidates/sent_0003-83967908	deployer shall establish and operate warning systems that detect and log when the GAI system is being used in a new domain where previous assumptions (relating to context of use or mapped risks such as security and safety) may no longer hold.	spans-passthrough-candidates/sent_0002-9c19d33e	deployer must verify that the GAI system architecture can handle, recover from, and repair errors when security anomalies, threats and impacts are detected.
0.7628	spans-passthrough-candidates/sent_0003-06a7611b	org shall define relevant groups of interest (e.g., demographic groups, subject matter experts, experience with GAI technology) within the context of use as part of plans for gathering structured public feedback.	spans-passthrough-candidates/sent_0003-35bf51c4	org shall verify that those conducting structured human feedback exercises are not directly involved in system development tasks for the same GAI model.
0.7625	spans-passthrough-candidates/sent_0003-a0354916	Deployer shall regularly review security and safety guardrails.	spans-passthrough-candidates/sent_0003-32b0d69e	Deployer shall review the reasons why the GAI system was initially assessed as being safe to deploy.
