k,span_id,score,tp,fp,precision,recall
50,Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0001,0.3037037037037037,50,0,1.0,0.704225352112676
51,Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0002,0.30065359477124187,51,0,1.0,0.7183098591549296
52,Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0004,0.2957264957264958,52,0,1.0,0.7323943661971831
53,Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0002,0.28758169934640526,53,0,1.0,0.7464788732394366
54,Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0006,0.28654970760233917,54,0,1.0,0.7605633802816901
55,Microsoft/index/accountability-goals/goal-a1-impact-assessment/sent_0002,0.2828282828282828,55,0,1.0,0.7746478873239436
56,Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0001,0.2692307692307693,56,0,1.0,0.7887323943661971
57,Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0005,0.26842499064721287,57,0,1.0,0.8028169014084507
58,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0001,0.26570048309178745,58,0,1.0,0.8169014084507042
59,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0003,0.2638888888888889,59,0,1.0,0.8309859154929577
60,Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0002,0.25614035087719295,60,0,1.0,0.8450704225352113
61,Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0004,0.2469135802469136,61,0,1.0,0.8591549295774648
62,Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0007,0.23580246913580247,62,0,1.0,0.8732394366197183
63,Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0009,0.22649572649572647,63,0,1.0,0.8873239436619719
64,Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0005,0.2222222222222222,64,0,1.0,0.9014084507042254
65,Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0004,0.20833333333333334,65,0,1.0,0.9154929577464789
66,Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0002,0.20779220779220778,66,0,1.0,0.9295774647887324
67,Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0003,0.19769119769119767,67,0,1.0,0.9436619718309859
68,Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0002,0.1794871794871795,68,0,1.0,0.9577464788732394
69,Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0004,0.16402116402116404,69,0,1.0,0.971830985915493
70,Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0002,0.12280701754385964,70,0,1.0,0.9859154929577465
71,Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0001,0.1111111111111111,71,0,1.0,1.0
72,Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0005,0.0,71,1,0.9861111111111112,1.0
73,Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0010,0.0,71,2,0.9726027397260274,1.0
74,Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0011,0.0,71,3,0.9594594594594594,1.0
75,Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0012,0.0,71,4,0.9466666666666667,1.0
76,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0008,0.0,71,5,0.9342105263157895,1.0
77,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0009,0.0,71,6,0.922077922077922,1.0
78,Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0010,0.0,71,7,0.9102564102564102,1.0
79,Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0006,0.0,71,8,0.8987341772151899,1.0
80,Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0007,0.0,71,9,0.8875,1.0
81,Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0008,0.0,71,10,0.8765432098765432,1.0
