span_id,has_prediction,chosen_rule_id,macro_f1,test_correct,hazard_exact,scope.actor_exact,scope.domain_exact,scope.context_exact,conditions_exact,exceptions_exact,requirements_exact,evidence_exact,evidence_signals_exact,hazard_f1,scope.actor_f1,scope.domain_f1,scope.context_f1,conditions_f1,exceptions_f1,requirements_f1,evidence_f1,evidence_signals_f1
Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0002,True,spans-passthrough-candidates/sent_0002-5fa4a6ad,0.48055555555555557,False,False,True,False,False,False,True,True,True,False,0.125,1.0,0.0,0.0,0.5,1.0,0.7,1.0,0.0
Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0003,True,spans-passthrough-candidates/sent_0003-946c8d64,0.42525252525252527,False,False,True,False,False,True,True,True,False,False,0.1,1.0,0.0,0.0,1.0,1.0,0.727,0.0,0.0
Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0001,True,spans-passthrough-candidates/sent_0001-88251428,0.5292022792022792,False,False,True,False,True,False,True,True,True,False,0.25,1.0,0.0,1.0,0.0,1.0,0.846,0.667,0.0
Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0002,True,spans-passthrough-candidates/sent_0002-5ec4b3e5,0.3386752136752137,False,False,True,False,False,False,True,True,False,False,0.125,1.0,0.0,0.0,0.0,1.0,0.923,0.0,0.0
Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0003,True,spans-passthrough-candidates/sent_0003-500e5b13,0.4529100529100529,False,False,True,False,False,True,True,False,False,False,0.143,1.0,0.0,0.0,1.0,1.0,0.533,0.4,0.0
Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0004,True,spans-passthrough-candidates/sent_0004-83574411,0.29594017094017094,False,False,False,False,False,False,True,False,True,False,0.125,0.0,0.0,0.0,0.0,1.0,0.538,1.0,0.0
Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0005,True,spans-passthrough-candidates/sent_0005-caa5fe6a,0.22666666666666668,False,False,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0
Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0001,True,spans-passthrough-candidates/sent_0001-d3d1a062,0.1212121212121212,False,False,False,False,False,False,False,False,True,False,0.091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0002,True,spans-passthrough-candidates/sent_0002-dd342c8c,0.25,False,False,False,False,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.75,1.0,0.5,0.0,0.0
Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0003,True,spans-passthrough-candidates/sent_0003-c5833baa,0.3111111111111111,False,False,True,False,False,False,True,True,False,False,0.0,1.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0
Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0004,True,spans-passthrough-candidates/sent_0004-88566059,0.4074074074074074,False,False,False,False,True,True,True,True,False,False,0.0,0.0,0.0,1.0,1.0,1.0,0.667,0.0,0.0
Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0005,True,spans-passthrough-candidates/sent_0005-a0707325,0.4838969404186796,False,False,True,False,False,True,True,False,False,False,0.333,1.0,0.0,0.0,1.0,1.0,0.522,0.5,0.0
Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0006,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0001,True,spans-passthrough-candidates/sent_0001-9e39dc8c,0.6226851851851852,False,False,True,False,False,True,True,True,True,True,0.167,1.0,0.0,0.0,0.75,1.0,0.688,1.0,1.0
Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0002,True,spans-passthrough-candidates/sent_0002-a68efab2,0.38333333333333336,False,False,False,False,False,True,True,True,True,False,0.0,0.0,0.0,0.0,0.7,1.0,0.75,1.0,0.0
Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0003,True,spans-passthrough-candidates/sent_0003-8e43764e,0.48293391430646326,False,False,True,False,False,True,True,False,True,False,0.333,1.0,0.0,0.0,0.778,1.0,0.235,1.0,0.0
Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0001,True,spans-passthrough-candidates/sent_0001-486365a0,0.41794871794871796,False,False,True,False,False,False,True,True,True,False,0.0,1.0,0.0,0.0,0.038,0.8,0.923,1.0,0.0
Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0002,True,spans-passthrough-candidates/sent_0002-c0e74166,0.35578529657477026,False,False,False,False,False,False,True,True,True,False,0.143,0.0,0.0,0.0,0.375,1.0,0.684,1.0,0.0
Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0003,True,spans-passthrough-candidates/sent_0003-35a64093,0.5555555555555556,False,False,True,False,True,True,True,True,False,False,0.333,1.0,0.0,1.0,1.0,1.0,0.667,0.0,0.0
Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0004,True,spans-passthrough-candidates/sent_0004-46eb48d5,0.29365079365079366,False,False,True,False,False,False,True,False,False,False,0.143,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0001,True,spans-passthrough-candidates/sent_0001-72cff907,0.31261022927689597,False,False,False,False,False,False,True,False,True,False,0.333,0.0,0.0,0.0,0.036,1.0,0.444,1.0,0.0
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0002,True,spans-passthrough-candidates/sent_0002-c0d50389,0.18759018759018758,False,False,False,False,False,False,True,False,False,False,0.143,0.0,0.0,0.0,0.0,1.0,0.545,0.0,0.0
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0003,True,spans-passthrough-candidates/sent_0003-624bcbea,0.1611111111111111,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,0.0
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0004,True,spans-passthrough-candidates/sent_0004-b3a43dd6,0.33641975308641975,False,False,False,False,True,False,True,True,False,False,0.25,0.0,0.0,1.0,0.0,1.0,0.778,0.0,0.0
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0006,True,spans-passthrough-candidates/sent_0006-def654a8,0.2818342151675485,False,False,False,False,True,False,True,False,False,False,0.222,0.0,0.0,1.0,0.0,1.0,0.314,0.0,0.0
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0007,True,spans-passthrough-candidates/sent_0007-ba1700ce,0.35574229691876746,False,False,True,False,False,True,True,False,False,False,0.143,1.0,0.0,0.0,1.0,1.0,0.059,0.0,0.0
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0008,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0009,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0001,True,spans-passthrough-candidates/sent_0001-85e8bfd4,0.4343297101449275,False,False,True,False,False,False,True,False,True,False,0.0,1.0,0.0,0.0,0.344,1.0,0.565,1.0,0.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0002,True,spans-passthrough-candidates/sent_0002-71250910,0.3353535353535354,False,False,False,False,False,True,True,True,False,False,0.2,0.0,0.0,0.0,1.0,1.0,0.818,0.0,0.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0003,True,spans-passthrough-candidates/sent_0003-70986df9,0.4946581196581196,False,False,True,False,True,False,True,False,True,False,0.125,1.0,0.0,1.0,0.0,1.0,0.577,0.75,0.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0004,True,spans-passthrough-candidates/sent_0004-9bb10521,0.3990740740740741,False,False,True,False,False,False,True,False,True,False,0.125,1.0,0.0,0.0,0.0,1.0,0.467,1.0,0.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0005,True,spans-passthrough-candidates/sent_0005-3524a8a9,0.6172839506172839,False,True,True,False,True,True,True,False,False,False,1.0,1.0,0.0,1.0,1.0,1.0,0.556,0.0,0.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0006,True,spans-passthrough-candidates/sent_0006-daa7e2ff,0.4930555555555556,False,False,True,False,False,False,True,False,True,True,0.0,1.0,0.0,0.0,0.0,1.0,0.438,1.0,1.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0007,True,spans-passthrough-candidates/sent_0007-070ec802,0.4939393939393939,False,False,True,False,False,True,True,False,True,False,0.0,1.0,0.0,0.0,0.9,1.0,0.545,1.0,0.0
Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0001,True,spans-passthrough-candidates/sent_0001-37212b54,0.4793650793650793,False,True,False,False,False,True,True,True,True,False,0.6,0.0,0.0,0.0,1.0,1.0,0.714,1.0,0.0
Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0002,True,spans-passthrough-candidates/sent_0002-94bd0bed,0.4444444444444444,False,False,True,False,False,True,True,True,False,False,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0003,True,spans-passthrough-candidates/sent_0003-a3d1dc9e,0.43915343915343913,False,False,True,False,True,False,True,True,False,False,0.286,1.0,0.0,1.0,0.0,1.0,0.667,0.0,0.0
Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0004,True,spans-passthrough-candidates/sent_0004-6d69b167,0.3611111111111111,False,False,False,False,False,True,True,False,True,False,0.0,0.0,0.0,0.0,1.0,1.0,0.25,1.0,0.0
Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0005,True,spans-passthrough-candidates/sent_0005-61c7e1fa,0.3965744400527009,False,False,False,False,False,True,True,False,True,False,0.091,0.0,0.0,0.0,1.0,1.0,0.478,1.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0001,True,spans-passthrough-candidates/sent_0001-310b3d9c,0.6825396825396824,False,False,True,False,True,True,True,True,True,False,0.143,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0002,True,spans-passthrough-candidates/sent_0002-54da10b2,0.31635802469135804,False,False,True,False,False,False,True,True,False,False,0.222,1.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0003,True,spans-passthrough-candidates/sent_0003-f6a832e7,0.2175925925925926,False,False,False,False,False,False,True,True,False,False,0.333,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0004,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0005,True,spans-passthrough-candidates/sent_0005-c4ee250a,0.2518518518518518,False,False,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.267,1.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0006,True,spans-passthrough-candidates/sent_0006-cb036dc0,0.4253968253968254,False,False,True,False,False,False,True,False,True,False,0.0,1.0,0.0,0.0,0.429,1.0,0.4,1.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0007,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0001,True,spans-passthrough-candidates/sent_0001-fe746d37,0.5261158594491928,False,False,True,False,False,True,True,True,True,False,0.222,1.0,0.0,0.0,1.0,1.0,0.846,0.667,0.0
Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0002,True,spans-passthrough-candidates/sent_0002-d6020aff,0.2668566001899335,False,False,False,False,False,False,True,True,False,False,0.0,0.0,0.0,0.0,0.556,1.0,0.846,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0003,True,spans-passthrough-candidates/sent_0003-7f54ca1a,0.3377777777777778,False,False,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,1.0,1.0,0.04,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0004,True,spans-passthrough-candidates/sent_0004-7adef8bf,0.5,False,False,True,False,False,True,True,True,False,False,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0001,True,spans-passthrough-candidates/sent_0001-2b7ac25e,0.4,False,False,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,1.0,1.0,0.4,0.2,0.0
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0002,True,spans-passthrough-candidates/sent_0002-56f41f2c,0.37423687423687424,False,False,False,False,False,False,True,True,True,False,0.154,0.0,0.0,0.0,0.5,1.0,0.714,1.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0003,True,spans-passthrough-candidates/sent_0003-744e92f5,0.2713675213675214,False,False,False,False,False,True,True,True,False,False,0.0,0.0,0.0,0.0,0.75,1.0,0.692,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0004,True,spans-passthrough-candidates/sent_0004-a2d4be0a,0.22630718954248363,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.375,1.0,0.412,0.25,0.0
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0005,True,spans-passthrough-candidates/sent_0005-5467a13f,0.341005291005291,False,False,False,False,False,False,True,False,True,False,0.286,0.0,0.0,0.0,0.45,1.0,0.333,1.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0006,True,spans-passthrough-candidates/sent_0006-ad242f63,0.5682539682539682,False,False,True,False,False,True,True,True,True,False,0.4,1.0,0.0,0.0,0.714,1.0,1.0,1.0,0.0
Microsoft/index/privacy-security-goals/goal-ps2-security-policy-compliance/sent_0001,True,spans-passthrough-candidates/sent_0001-15405547,0.42424242424242425,False,False,True,False,False,True,True,True,False,False,0.0,1.0,0.0,0.0,1.0,1.0,0.818,0.0,0.0
Microsoft/index/inclusiveness-goal/goal-i1-accessibility-standards-compliance/sent_0001,True,spans-passthrough-candidates/sent_0001-c1cef5b6,0.40655270655270653,False,False,False,False,False,True,True,True,True,False,0.167,0.0,0.0,0.0,0.8,1.0,0.692,1.0,0.0
