kept_rule_id	span_id
spans-passthrough-candidates/sent_0002-d439fe66	EU_AI_2024_removed/v-when-appropriate-its-performance-regarding-specific-person/sent_0002
spans-passthrough-candidates/sent_0002-608612c1	EU_AI_2024_removed/v-when-appropriate-its-performance-regarding-specific-person/sent_0002
spans-passthrough-candidates/sent_0002-0bd7c742	EU_AI_2024_removed/v-when-appropriate-its-performance-regarding-specific-person/sent_0002
spans-passthrough-candidates/sent_0002-a14edeed	EU_AI_2024_removed/v-when-appropriate-its-performance-regarding-specific-person/sent_0002
spans-passthrough-candidates/sent_0001-99dca09e	EU_AI_2024_removed/the-output-of-the-high-risk-ai-system/sent_0001
spans-passthrough-candidates/sent_0001-3f1b1ed6	EU_AI_2024_removed/the-output-of-the-high-risk-ai-system/sent_0001
spans-passthrough-candidates/sent_0001-6138ae19	EU_AI_2024_removed/the-output-of-the-high-risk-ai-system/sent_0001
spans-passthrough-candidates/sent_0002-3a014ff2	EU_AI_2024_removed/the-output-of-the-high-risk-ai-system/sent_0002
spans-passthrough-candidates/sent_0002-5deddc14	EU_AI_2024_removed/the-output-of-the-high-risk-ai-system/sent_0002
spans-passthrough-candidates/sent_0002-1ebb3cfd	EU_AI_2024_removed/the-output-of-the-high-risk-ai-system/sent_0002
spans-passthrough-candidates/sent_0002-f851a3e3	EU_AI_2024_removed/the-output-of-the-high-risk-ai-system/sent_0002
spans-passthrough-candidates/sent_0002-f527e665	EU_AI_2024_removed/the-output-of-the-high-risk-ai-system/sent_0002
spans-passthrough-candidates/sent_0002-77071666	EU_AI_2024_removed/the-output-of-the-high-risk-ai-system/sent_0002
spans-passthrough-candidates/sent_0003-1eb3cbd3	EU_AI_2024_removed/the-output-of-the-high-risk-ai-system/sent_0003
spans-passthrough-candidates/sent_0003-7278ca19	EU_AI_2024_removed/the-output-of-the-high-risk-ai-system/sent_0003
spans-passthrough-candidates/sent_0003-a294a410	EU_AI_2024_removed/the-output-of-the-high-risk-ai-system/sent_0003
