sim	a_rule_id	a_req	b_rule_id	b_req
0.9053	spans-passthrough-candidates/sent_0001-90cfcdf6	developer shall implement logging capabilities that record events relevant for identifying situations that may result in the high-risk AI system presenting a risk within the meaning of Article 79(1) or in a substantial modification.	spans-passthrough-candidates/sent_0001-d0ef4098	developer shall implement logging capabilities that record events for monitoring the operation of high-risk AI systems referred to in Article 26(5).
0.9041	spans-passthrough-candidates/sent_0002-d439fe66	The provider shall identify and build measures into the high-risk AI system, when technically feasible, before it is placed on the market or put into service.	spans-passthrough-candidates/sent_0002-608612c1	The provider shall identify, before placing the high-risk AI system on the market or putting it into service, measures that are appropriate to be implemented by the deployer.
0.9007	spans-passthrough-candidates/sent_0002-9b0fc191	Developer shall accompany high-risk AI systems with instructions for use in an appropriate digital format or otherwise.	spans-passthrough-candidates/sent_0002-736fe5b2	Developer shall include in the instructions for use concise, complete, correct and clear information that is relevant, accessible and comprehensible to deployers.
0.8985	spans-passthrough-candidates/sent_0004-00b5e218	The deployer shall draw up a single set of technical documentation when the system is related to a product covered by the Union harmonisation legislation listed in Section A of Annex I and is placed on the market or put into service.	spans-passthrough-candidates/sent_0004-fa6727d1	The deployer shall ensure that the technical documentation contains all the information set out in paragraph 1.
0.8961	spans-passthrough-candidates/sent_0004-3a4ed50b	Developer shall ensure training, validation and testing data sets are relevant in view of the intended purpose.	spans-passthrough-candidates/sent_0004-5e1310c7	Developer shall ensure training, validation and testing data sets are, to the best extent possible, free of errors and complete in view of the intended purpose.
0.8958	spans-passthrough-candidates/sent_0002-70fcc1c4	org shall draw up the technical documentation of a high-risk AI system before that system is placed on the market or put into service.	spans-passthrough-candidates/sent_0002-20b14c55	org shall draw up the technical documentation to provide national competent authorities and notified bodies with the necessary information in a clear and comprehensive form to assess the compliance of the AI system with those requirements.
0.8930	spans-passthrough-candidates/sent_0004-00b5e218	The deployer shall draw up a single set of technical documentation when the system is related to a product covered by the Union harmonisation legislation listed in Section A of Annex I and is placed on the market or put into service.	spans-passthrough-candidates/sent_0004-0a450dce	The deployer shall ensure that the technical documentation contains the information required under those legal acts.
0.8913	spans-passthrough-candidates/sent_0002-0bd7c742	The provider shall provide the high-risk AI system to the deployer in such a way that natural persons assigned human oversight are enabled to properly understand the system's relevant capacities and limitations and to duly monitor its operation, including detecting and addressing anomalies, dysfunctions and unexpected performance.	spans-passthrough-candidates/sent_0002-a14edeed	The provider shall provide the high-risk AI system to the deployer in such a way that natural persons assigned human oversight are enabled to remain aware of the possible tendency to automatically rely on or over-rely on the output produced by the system (automation bias).
0.8905	spans-passthrough-candidates/sent_0003-eb988cf7	The org shall include in the instructions for use the characteristics, capabilities and limitations of performance of the high-risk AI system.	spans-passthrough-candidates/sent_0003-867b1373	The org shall include in the instructions for use any known or foreseeable circumstance, related to the use of the high-risk AI system in accordance with its intended purpose or under conditions of reasonably foreseeable misuse, which may lead to risks to the health.
0.8897	spans-passthrough-candidates/sent_0003-eb988cf7	The org shall include in the instructions for use the characteristics, capabilities and limitations of performance of the high-risk AI system.	spans-passthrough-candidates/sent_0003-a1e56648	The org shall include in the instructions for use the intended purpose of the high-risk AI system.
0.8867	spans-passthrough-candidates/sent_0002-cf840997	Developer shall design and develop high-risk AI systems such that their operation is sufficiently transparent to enable deployers to interpret the system's output and use it appropriately.	spans-passthrough-candidates/sent_0002-0bbc9c00	Developer shall ensure an appropriate type and degree of transparency in high-risk AI systems with a view to achieving compliance with the relevant obligations of the provider and deployer set out in Section 3.
0.8848	spans-passthrough-candidates/sent_0001-f1369e50	developer shall conduct testing of the high-risk AI system for the purpose of identifying the most appropriate and targeted risk management measures and produce test results that identify the selected measures.	spans-passthrough-candidates/sent_0001-7f538651	developer shall conduct testing that demonstrates the high-risk AI system performs consistently for its intended purpose and produce test results demonstrating that consistency.
0.8834	spans-passthrough-candidates/sent_0004-3a4ed50b	Developer shall ensure training, validation and testing data sets are relevant in view of the intended purpose.	spans-passthrough-candidates/sent_0004-a6efd9aa	Developer shall ensure training, validation and testing data sets are sufficiently representative in view of the intended purpose.
0.8805	spans-passthrough-candidates/sent_0001-a96e10da	Provider shall delete the special categories of personal data once the bias has been corrected or the personal data has reached the end of its retention period, whichever comes first.	spans-passthrough-candidates/sent_0001-5009f171	Provider shall document and demonstrate that bias detection and correction cannot be effectively fulfilled by processing other data, including synthetic or anonymised data, before processing special categories of personal data.
0.8801	spans-passthrough-candidates/sent_0003-a1e56648	The org shall include in the instructions for use the intended purpose of the high-risk AI system.	spans-passthrough-candidates/sent_0003-867b1373	The org shall include in the instructions for use any known or foreseeable circumstance, related to the use of the high-risk AI system in accordance with its intended purpose or under conditions of reasonably foreseeable misuse, which may lead to risks to the health.
0.8763	spans-passthrough-candidates/sent_0002-80abef72	Identify and analyze the known and the reasonably foreseeable risks that the high-risk AI system can pose to health, safety or fundamental rights when the system is used in accordance with its intended purpose.	spans-passthrough-candidates/sent_0002-804c7472	Estimate and evaluate the risks that may emerge when the high-risk AI system is used in accordance with its intended purpose and under conditions of reasonably foreseeable misuse.
0.8735	spans-passthrough-candidates/sent_0001-7842af30	developer shall ensure high-risk AI systems technically allow automatic recording of events (logs) over the lifetime of the system.	spans-passthrough-candidates/sent_0001-d0ef4098	developer shall implement logging capabilities that record events for monitoring the operation of high-risk AI systems referred to in Article 26(5).
0.8651	spans-passthrough-candidates/sent_0001-dee2ed0a	Provider shall not transmit, transfer or otherwise permit access to the special categories of personal data by other parties.	spans-passthrough-candidates/sent_0001-5009f171	Provider shall document and demonstrate that bias detection and correction cannot be effectively fulfilled by processing other data, including synthetic or anonymised data, before processing special categories of personal data.
0.8634	spans-passthrough-candidates/sent_0001-7842af30	developer shall ensure high-risk AI systems technically allow automatic recording of events (logs) over the lifetime of the system.	spans-passthrough-candidates/sent_0001-90cfcdf6	developer shall implement logging capabilities that record events relevant for identifying situations that may result in the high-risk AI system presenting a risk within the meaning of Article 79(1) or in a substantial modification.
0.8623	spans-passthrough-candidates/sent_0004-a6efd9aa	Developer shall ensure training, validation and testing data sets are sufficiently representative in view of the intended purpose.	spans-passthrough-candidates/sent_0004-5e1310c7	Developer shall ensure training, validation and testing data sets are, to the best extent possible, free of errors and complete in view of the intended purpose.
0.8611	spans-passthrough-candidates/sent_0002-a268b98f	Establish, implement, document and maintain a risk management system in relation to high-risk AI systems.	spans-passthrough-candidates/sent_0002-80abef72	Identify and analyze the known and the reasonably foreseeable risks that the high-risk AI system can pose to health, safety or fundamental rights when the system is used in accordance with its intended purpose.
0.8609	spans-passthrough-candidates/sent_0003-38c3babc	The org shall include in the instructions for use the level of accuracy, including its metrics, robustness and cybersecurity referred to in Article 15 against which the high-risk AI system has been tested and validated and which can be expected, and any known and foreseeable circumstances that may have an impact on that expected level of accuracy, robustness and cybersecurity.	spans-passthrough-candidates/sent_0002-77071666	Org shall declare the levels of accuracy and the relevant accuracy metrics of high-risk AI systems in the accompanying instructions of use.
0.8605	spans-passthrough-candidates/sent_0001-dee2ed0a	Provider shall not transmit, transfer or otherwise permit access to the special categories of personal data by other parties.	spans-passthrough-candidates/sent_0001-a96e10da	Provider shall delete the special categories of personal data once the bias has been corrected or the personal data has reached the end of its retention period, whichever comes first.
0.8569	spans-passthrough-candidates/sent_0003-eb988cf7	The org shall include in the instructions for use the characteristics, capabilities and limitations of performance of the high-risk AI system.	spans-passthrough-candidates/sent_0003-38c3babc	The org shall include in the instructions for use the level of accuracy, including its metrics, robustness and cybersecurity referred to in Article 15 against which the high-risk AI system has been tested and validated and which can be expected, and any known and foreseeable circumstances that may have an impact on that expected level of accuracy, robustness and cybersecurity.
0.8568	spans-passthrough-candidates/sent_0001-a96e10da	Provider shall delete the special categories of personal data once the bias has been corrected or the personal data has reached the end of its retention period, whichever comes first.	spans-passthrough-candidates/sent_0001-1a0f996c	Provider shall ensure that the records of processing activities pursuant to Regulations (EU) 2016/679 and (EU) 2018/1725 and Directive (EU) 2016/680 include the reasons why the processing of special categories of personal data was strictly necessary to detect and correct biases and why that objective could not be achieved by processing other data.
0.8568	spans-passthrough-candidates/sent_0002-c3c4502f	developer shall perform testing of the high-risk AI system during development and, in any event, prior to the system being placed on the market or put into service.	spans-passthrough-candidates/sent_0002-6672d222	developer shall carry out testing against prior defined metrics and probabilistic thresholds that are appropriate to the intended purpose of the high-risk AI system.
0.8560	spans-passthrough-candidates/sent_0001-dee2ed0a	Provider shall not transmit, transfer or otherwise permit access to the special categories of personal data by other parties.	spans-passthrough-candidates/sent_0001-1a0f996c	Provider shall ensure that the records of processing activities pursuant to Regulations (EU) 2016/679 and (EU) 2018/1725 and Directive (EU) 2016/680 include the reasons why the processing of special categories of personal data was strictly necessary to detect and correct biases and why that objective could not be achieved by processing other data.
0.8539	spans-passthrough-candidates/sent_0002-3a014ff2	Developer shall design and develop high-risk AI systems to achieve an appropriate level of accuracy.	spans-passthrough-candidates/sent_0002-f851a3e3	Developer shall ensure high-risk AI systems perform consistently in accuracy, robustness and cybersecurity throughout their lifecycle.
0.8515	spans-passthrough-candidates/sent_0001-3f1b1ed6	deployer shall ensure that, in any particular situation, a human can decide not to use the high-risk AI system or to disregard, override or reverse the output of the high-risk AI system.	spans-passthrough-candidates/sent_0001-6138ae19	deployer shall ensure the ability to intervene in the operation of the high-risk AI system or to interrupt the system through a 'stop' button or a similar procedure that allows the system to come to a halt in a safe state.
0.8505	spans-passthrough-candidates/sent_0002-3a014ff2	Developer shall design and develop high-risk AI systems to achieve an appropriate level of accuracy.	spans-passthrough-candidates/sent_0002-f527e665	Developer shall design high-risk AI systems to be as resilient as possible regarding errors, faults or inconsistencies that may occur within the system or its operating environment, including due to interaction with natural persons or other systems.
0.8499	spans-passthrough-candidates/sent_0004-a6efd9aa	Developer shall ensure training, validation and testing data sets are sufficiently representative in view of the intended purpose.	spans-passthrough-candidates/sent_0004-96fcaf11	Developer shall ensure training, validation and testing data sets have appropriate statistical properties.
0.8491	spans-passthrough-candidates/sent_0001-4c3518c1	developer shall ensure that, for systems referred to in point 1(a) of Annex III, logging records the period of each use of the system (start date and time and end date and time of each use).	spans-passthrough-candidates/sent_0001-d8be5371	developer shall ensure that, for systems referred to in point 1(a) of Annex III, logging records the reference database against which input data has been checked by the system.
0.8490	spans-passthrough-candidates/sent_0001-27cd0659	developer shall design and develop high-risk AI systems with appropriate human-machine interface tools that enable natural persons to effectively oversee the system during the period in which they are in use.	spans-passthrough-candidates/sent_0002-3a014ff2	Developer shall design and develop high-risk AI systems to achieve an appropriate level of accuracy.
0.8490	spans-passthrough-candidates/sent_0001-27cd0659	developer shall design and develop high-risk AI systems with appropriate human-machine interface tools that enable natural persons to effectively oversee the system during the period in which they are in use.	spans-passthrough-candidates/sent_0002-5deddc14	Developer shall design and develop high-risk AI systems to achieve an appropriate level of robustness.
0.8473	spans-passthrough-candidates/sent_0003-1eb3cbd3	developer shall develop high-risk AI systems that continue to learn after being placed on the market or put into service so as to eliminate or reduce as far as possible the risk of biased outputs influencing input for future operations	spans-passthrough-candidates/sent_0003-7278ca19	developer shall ensure that any feedback loops from biased outputs influencing future input are duly addressed with appropriate mitigation measures
0.8472	spans-passthrough-candidates/sent_0002-cf840997	Developer shall design and develop high-risk AI systems such that their operation is sufficiently transparent to enable deployers to interpret the system's output and use it appropriately.	spans-passthrough-candidates/sent_0002-9b0fc191	Developer shall accompany high-risk AI systems with instructions for use in an appropriate digital format or otherwise.
0.8461	spans-passthrough-candidates/sent_0002-628411df	Adopt appropriate and targeted risk management measures designed to address the risks identified pursuant to point (a).	spans-passthrough-candidates/sent_0003-4a62316d	org shall implement adequate mitigation and control measures addressing risks that cannot be eliminated.
0.8420	spans-passthrough-candidates/sent_0001-27cd0659	developer shall design and develop high-risk AI systems with appropriate human-machine interface tools that enable natural persons to effectively oversee the system during the period in which they are in use.	spans-passthrough-candidates/sent_0002-1ebb3cfd	Developer shall design and develop high-risk AI systems to achieve an appropriate level of cybersecurity.
0.8406	spans-passthrough-candidates/sent_0002-595e20d3	The provider shall ensure that oversight measures for the high-risk AI system are commensurate with the risks, level of autonomy and context of use and are ensured through one or both of the specified types of measures.	spans-passthrough-candidates/sent_0002-d439fe66	The provider shall identify and build measures into the high-risk AI system, when technically feasible, before it is placed on the market or put into service.
0.8396	spans-passthrough-candidates/sent_0002-595e20d3	The provider shall ensure that oversight measures for the high-risk AI system are commensurate with the risks, level of autonomy and context of use and are ensured through one or both of the specified types of measures.	spans-passthrough-candidates/sent_0002-0bd7c742	The provider shall provide the high-risk AI system to the deployer in such a way that natural persons assigned human oversight are enabled to properly understand the system's relevant capacities and limitations and to duly monitor its operation, including detecting and addressing anomalies, dysfunctions and unexpected performance.
0.8383	spans-passthrough-candidates/sent_0002-f851a3e3	Developer shall ensure high-risk AI systems perform consistently in accuracy, robustness and cybersecurity throughout their lifecycle.	spans-passthrough-candidates/sent_0002-f527e665	Developer shall design high-risk AI systems to be as resilient as possible regarding errors, faults or inconsistencies that may occur within the system or its operating environment, including due to interaction with natural persons or other systems.
0.8317	spans-passthrough-candidates/sent_0004-3a4ed50b	Developer shall ensure training, validation and testing data sets are relevant in view of the intended purpose.	spans-passthrough-candidates/sent_0004-96fcaf11	Developer shall ensure training, validation and testing data sets have appropriate statistical properties.
0.8314	spans-passthrough-candidates/sent_0003-38c3babc	The org shall include in the instructions for use the level of accuracy, including its metrics, robustness and cybersecurity referred to in Article 15 against which the high-risk AI system has been tested and validated and which can be expected, and any known and foreseeable circumstances that may have an impact on that expected level of accuracy, robustness and cybersecurity.	spans-passthrough-candidates/sent_0003-867b1373	The org shall include in the instructions for use any known or foreseeable circumstance, related to the use of the high-risk AI system in accordance with its intended purpose or under conditions of reasonably foreseeable misuse, which may lead to risks to the health.
0.8301	spans-passthrough-candidates/sent_0003-ab8dbddd	developer shall develop high-risk AI systems that make use of techniques involving the training of AI models on the basis of training, validation and testing data sets that meet the quality criteria referred to in paragraphs 2 to 5.	spans-passthrough-candidates/sent_0003-91e2f015	developer shall subject training, validation and testing data sets to data governance and management practices appropriate for the intended purpose of the high-risk AI system.
0.8298	spans-passthrough-candidates/sent_0002-595e20d3	The provider shall ensure that oversight measures for the high-risk AI system are commensurate with the risks, level of autonomy and context of use and are ensured through one or both of the specified types of measures.	spans-passthrough-candidates/sent_0002-608612c1	The provider shall identify, before placing the high-risk AI system on the market or putting it into service, measures that are appropriate to be implemented by the deployer.
0.8204	spans-passthrough-candidates/sent_0003-53980801	org shall provide the information required pursuant to Article 13 to deployers.	spans-passthrough-candidates/sent_0003-0c187feb	org shall provide training to deployers where appropriate.
0.8199	spans-passthrough-candidates/sent_0001-7842af30	developer shall ensure high-risk AI systems technically allow automatic recording of events (logs) over the lifetime of the system.	spans-passthrough-candidates/sent_0001-4c3518c1	developer shall ensure that, for systems referred to in point 1(a) of Annex III, logging records the period of each use of the system (start date and time and end date and time of each use).
0.8183	spans-passthrough-candidates/sent_0001-7842af30	developer shall ensure high-risk AI systems technically allow automatic recording of events (logs) over the lifetime of the system.	spans-passthrough-candidates/sent_0001-d8be5371	developer shall ensure that, for systems referred to in point 1(a) of Annex III, logging records the reference database against which input data has been checked by the system.
0.8167	spans-passthrough-candidates/sent_0002-a268b98f	Establish, implement, document and maintain a risk management system in relation to high-risk AI systems.	spans-passthrough-candidates/sent_0003-ae8457c4	org shall ensure that the relevant residual risk associated with each hazard, as well as the overall residual risk of the high-risk AI systems, is judged to be acceptable.
0.8159	spans-passthrough-candidates/sent_0001-767fa926	deployer shall implement human oversight measures that aim to prevent or minimise risks to health when the high-risk AI system is used in accordance with its intended purpose or under conditions of reasonably foreseeable misuse.	spans-passthrough-candidates/sent_0001-3f1b1ed6	deployer shall ensure that, in any particular situation, a human can decide not to use the high-risk AI system or to disregard, override or reverse the output of the high-risk AI system.
0.8109	spans-passthrough-candidates/sent_0001-27cd0659	developer shall design and develop high-risk AI systems with appropriate human-machine interface tools that enable natural persons to effectively oversee the system during the period in which they are in use.	spans-passthrough-candidates/sent_0002-f527e665	Developer shall design high-risk AI systems to be as resilient as possible regarding errors, faults or inconsistencies that may occur within the system or its operating environment, including due to interaction with natural persons or other systems.
0.8086	spans-passthrough-candidates/sent_0003-a1e56648	The org shall include in the instructions for use the intended purpose of the high-risk AI system.	spans-passthrough-candidates/sent_0003-38c3babc	The org shall include in the instructions for use the level of accuracy, including its metrics, robustness and cybersecurity referred to in Article 15 against which the high-risk AI system has been tested and validated and which can be expected, and any known and foreseeable circumstances that may have an impact on that expected level of accuracy, robustness and cybersecurity.
0.8050	spans-passthrough-candidates/sent_0002-cf840997	Developer shall design and develop high-risk AI systems such that their operation is sufficiently transparent to enable deployers to interpret the system's output and use it appropriately.	spans-passthrough-candidates/sent_0002-736fe5b2	Developer shall include in the instructions for use concise, complete, correct and clear information that is relevant, accessible and comprehensible to deployers.
0.8041	spans-passthrough-candidates/sent_0002-a268b98f	Establish, implement, document and maintain a risk management system in relation to high-risk AI systems.	spans-passthrough-candidates/sent_0002-804c7472	Estimate and evaluate the risks that may emerge when the high-risk AI system is used in accordance with its intended purpose and under conditions of reasonably foreseeable misuse.
0.8028	spans-passthrough-candidates/sent_0004-5e1310c7	Developer shall ensure training, validation and testing data sets are, to the best extent possible, free of errors and complete in view of the intended purpose.	spans-passthrough-candidates/sent_0004-96fcaf11	Developer shall ensure training, validation and testing data sets have appropriate statistical properties.
0.8011	spans-passthrough-candidates/sent_0002-595e20d3	The provider shall ensure that oversight measures for the high-risk AI system are commensurate with the risks, level of autonomy and context of use and are ensured through one or both of the specified types of measures.	spans-passthrough-candidates/sent_0002-a14edeed	The provider shall provide the high-risk AI system to the deployer in such a way that natural persons assigned human oversight are enabled to remain aware of the possible tendency to automatically rely on or over-rely on the output produced by the system (automation bias).
0.8009	spans-passthrough-candidates/sent_0002-804c7472	Estimate and evaluate the risks that may emerge when the high-risk AI system is used in accordance with its intended purpose and under conditions of reasonably foreseeable misuse.	spans-passthrough-candidates/sent_0003-867b1373	The org shall include in the instructions for use any known or foreseeable circumstance, related to the use of the high-risk AI system in accordance with its intended purpose or under conditions of reasonably foreseeable misuse, which may lead to risks to the health.
0.7991	spans-passthrough-candidates/sent_0002-80abef72	Identify and analyze the known and the reasonably foreseeable risks that the high-risk AI system can pose to health, safety or fundamental rights when the system is used in accordance with its intended purpose.	spans-passthrough-candidates/sent_0003-867b1373	The org shall include in the instructions for use any known or foreseeable circumstance, related to the use of the high-risk AI system in accordance with its intended purpose or under conditions of reasonably foreseeable misuse, which may lead to risks to the health.
0.7987	spans-passthrough-candidates/sent_0002-a268b98f	Establish, implement, document and maintain a risk management system in relation to high-risk AI systems.	spans-passthrough-candidates/sent_0002-70fcc1c4	org shall draw up the technical documentation of a high-risk AI system before that system is placed on the market or put into service.
0.7951	spans-passthrough-candidates/sent_0002-a268b98f	Establish, implement, document and maintain a risk management system in relation to high-risk AI systems.	spans-passthrough-candidates/sent_0002-3dae10ef	Plan and run the risk management system as a continuous iterative process throughout the entire lifecycle of the high-risk AI system and perform regular systematic review and updating.
0.7944	spans-passthrough-candidates/sent_0002-d439fe66	The provider shall identify and build measures into the high-risk AI system, when technically feasible, before it is placed on the market or put into service.	spans-passthrough-candidates/sent_0002-0bd7c742	The provider shall provide the high-risk AI system to the deployer in such a way that natural persons assigned human oversight are enabled to properly understand the system's relevant capacities and limitations and to duly monitor its operation, including detecting and addressing anomalies, dysfunctions and unexpected performance.
0.7943	spans-passthrough-candidates/sent_0001-90cfcdf6	developer shall implement logging capabilities that record events relevant for identifying situations that may result in the high-risk AI system presenting a risk within the meaning of Article 79(1) or in a substantial modification.	spans-passthrough-candidates/sent_0001-d8be5371	developer shall ensure that, for systems referred to in point 1(a) of Annex III, logging records the reference database against which input data has been checked by the system.
0.7927	spans-passthrough-candidates/sent_0001-27cd0659	developer shall design and develop high-risk AI systems with appropriate human-machine interface tools that enable natural persons to effectively oversee the system during the period in which they are in use.	spans-passthrough-candidates/sent_0002-f851a3e3	Developer shall ensure high-risk AI systems perform consistently in accuracy, robustness and cybersecurity throughout their lifecycle.
0.7907	spans-passthrough-candidates/sent_0001-f1369e50	developer shall conduct testing of the high-risk AI system for the purpose of identifying the most appropriate and targeted risk management measures and produce test results that identify the selected measures.	spans-passthrough-candidates/sent_0002-cf840997	Developer shall design and develop high-risk AI systems such that their operation is sufficiently transparent to enable deployers to interpret the system's output and use it appropriately.
0.7903	spans-passthrough-candidates/sent_0002-a268b98f	Establish, implement, document and maintain a risk management system in relation to high-risk AI systems.	spans-passthrough-candidates/sent_0002-7bdce7d4	org shall draw up the technical documentation in a way that demonstrates that the high-risk AI system complies with the requirements set out in this Section.
0.7902	spans-passthrough-candidates/sent_0003-eb988cf7	The org shall include in the instructions for use the characteristics, capabilities and limitations of performance of the high-risk AI system.	spans-passthrough-candidates/sent_0002-77071666	Org shall declare the levels of accuracy and the relevant accuracy metrics of high-risk AI systems in the accompanying instructions of use.
0.7826	spans-passthrough-candidates/sent_0002-70fcc1c4	org shall draw up the technical documentation of a high-risk AI system before that system is placed on the market or put into service.	spans-passthrough-candidates/sent_0002-7a1c5032	org shall ensure the technical documentation contains, at a minimum, the elements set out in Annex IV.
0.7824	spans-passthrough-candidates/sent_0001-90cfcdf6	developer shall implement logging capabilities that record events relevant for identifying situations that may result in the high-risk AI system presenting a risk within the meaning of Article 79(1) or in a substantial modification.	spans-passthrough-candidates/sent_0001-e99b1d0b	developer shall implement logging capabilities that record events to facilitate the post-market monitoring referred to in Article 72.
0.7791	spans-passthrough-candidates/sent_0002-f851a3e3	Developer shall ensure high-risk AI systems perform consistently in accuracy, robustness and cybersecurity throughout their lifecycle.	spans-passthrough-candidates/sent_0003-1eb3cbd3	developer shall develop high-risk AI systems that continue to learn after being placed on the market or put into service so as to eliminate or reduce as far as possible the risk of biased outputs influencing input for future operations
0.7764	spans-passthrough-candidates/sent_0001-27cd0659	developer shall design and develop high-risk AI systems with appropriate human-machine interface tools that enable natural persons to effectively oversee the system during the period in which they are in use.	spans-passthrough-candidates/sent_0003-1eb3cbd3	developer shall develop high-risk AI systems that continue to learn after being placed on the market or put into service so as to eliminate or reduce as far as possible the risk of biased outputs influencing input for future operations
0.7739	spans-passthrough-candidates/sent_0003-ae8457c4	org shall ensure that the relevant residual risk associated with each hazard, as well as the overall residual risk of the high-risk AI systems, is judged to be acceptable.	spans-passthrough-candidates/sent_0003-4a62316d	org shall implement adequate mitigation and control measures addressing risks that cannot be eliminated.
0.7736	spans-passthrough-candidates/sent_0002-804c7472	Estimate and evaluate the risks that may emerge when the high-risk AI system is used in accordance with its intended purpose and under conditions of reasonably foreseeable misuse.	spans-passthrough-candidates/sent_0003-eb988cf7	The org shall include in the instructions for use the characteristics, capabilities and limitations of performance of the high-risk AI system.
0.7735	spans-passthrough-candidates/sent_0001-7842af30	developer shall ensure high-risk AI systems technically allow automatic recording of events (logs) over the lifetime of the system.	spans-passthrough-candidates/sent_0002-f851a3e3	Developer shall ensure high-risk AI systems perform consistently in accuracy, robustness and cybersecurity throughout their lifecycle.
0.7722	spans-passthrough-candidates/sent_0002-80abef72	Identify and analyze the known and the reasonably foreseeable risks that the high-risk AI system can pose to health, safety or fundamental rights when the system is used in accordance with its intended purpose.	spans-passthrough-candidates/sent_0003-ae8457c4	org shall ensure that the relevant residual risk associated with each hazard, as well as the overall residual risk of the high-risk AI systems, is judged to be acceptable.
0.7713	spans-passthrough-candidates/sent_0002-2c8a99ba	provider shall give consideration to whether, in view of its intended purpose, the high-risk AI system is likely to have an adverse impact on persons under the age of 18 and, as appropriate, other vulnerable groups.	spans-passthrough-candidates/sent_0002-0bd7c742	The provider shall provide the high-risk AI system to the deployer in such a way that natural persons assigned human oversight are enabled to properly understand the system's relevant capacities and limitations and to duly monitor its operation, including detecting and addressing anomalies, dysfunctions and unexpected performance.
0.7709	spans-passthrough-candidates/sent_0001-f1369e50	developer shall conduct testing of the high-risk AI system for the purpose of identifying the most appropriate and targeted risk management measures and produce test results that identify the selected measures.	spans-passthrough-candidates/sent_0002-9b0fc191	Developer shall accompany high-risk AI systems with instructions for use in an appropriate digital format or otherwise.
0.7707	spans-passthrough-candidates/sent_0002-3a014ff2	Developer shall design and develop high-risk AI systems to achieve an appropriate level of accuracy.	spans-passthrough-candidates/sent_0003-1eb3cbd3	developer shall develop high-risk AI systems that continue to learn after being placed on the market or put into service so as to eliminate or reduce as far as possible the risk of biased outputs influencing input for future operations
