span_id,has_prediction,chosen_rule_id,macro_f1,test_correct,hazard_exact,scope.actor_exact,scope.domain_exact,scope.context_exact,conditions_exact,exceptions_exact,requirements_exact,evidence_exact,evidence_signals_exact,hazard_f1,scope.actor_f1,scope.domain_f1,scope.context_f1,conditions_f1,exceptions_f1,requirements_f1,evidence_f1,evidence_signals_f1
Microsoft/index/accountability-goals/goal-a3-fit-for-purpose/sent_0005,True,spans-passthrough-candidates/sent_0005-831e3746,0.39087301587301587,False,False,True,False,False,False,True,False,True,False,0.143,1.0,0.0,0.0,0.312,1.0,0.062,1.0,0.0
Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0001,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0002,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/accountability-goals/goal-a4-data-governance-and-management/sent_0003,True,spans-passthrough-candidates/sent_0003-b22a3a92,0.16791979949874686,False,False,False,False,False,False,True,False,False,False,0.143,0.0,0.0,0.0,0.0,1.0,0.368,0.0,0.0
Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0001,True,spans-passthrough-candidates/sent_0001-85de7081,0.4871794871794872,False,False,True,False,True,False,True,False,True,False,0.0,1.0,0.0,1.0,0.0,1.0,0.385,1.0,0.0
Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0002,True,spans-passthrough-candidates/sent_0002-49e829e7,0.2671957671957672,False,False,True,False,False,False,True,False,False,False,0.0,1.0,0.0,0.0,0.0,1.0,0.071,0.333,0.0
Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0003,True,spans-passthrough-candidates/sent_0003-adaf6e72,0.38920634920634917,False,False,True,False,False,True,True,False,False,False,0.143,1.0,0.0,0.0,1.0,1.0,0.36,0.0,0.0
Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0004,True,spans-passthrough-candidates/sent_0004-39892c56,0.25213675213675213,False,False,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.269,1.0,0.0
Microsoft/index/accountability-goals/goal-a5-human-oversight-and-control/sent_0005,True,spans-passthrough-candidates/sent_0005-f69e64f4,0.2222222222222222,False,False,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0001,True,spans-passthrough-candidates/sent_0001-4d378458,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0002,True,spans-passthrough-candidates/sent_0002-4b52a844,0.35249042145593873,False,False,True,False,True,False,True,False,False,False,0.0,1.0,0.0,1.0,0.0,1.0,0.172,0.0,0.0
Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0003,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0004,True,spans-passthrough-candidates/sent_0004-af4e30c6,0.2573099415204678,False,False,True,False,False,False,True,False,False,False,0.0,1.0,0.0,0.0,0.0,1.0,0.316,0.0,0.0
Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0005,True,spans-passthrough-candidates/sent_0005-2660f946,0.3580246913580247,False,False,True,False,False,False,True,True,False,False,0.0,1.0,0.0,0.0,0.556,1.0,0.667,0.0,0.0
Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0006,True,spans-passthrough-candidates/sent_0006-77b3ffa0,0.3719806763285024,False,False,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,1.0,1.0,0.348,0.0,0.0
Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0001,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0002,True,spans-passthrough-candidates/sent_0002-e9bd180d,0.44256223436551306,False,False,True,False,False,True,True,False,True,False,0.167,1.0,0.0,0.0,0.8,1.0,0.016,1.0,0.0
Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0003,True,spans-passthrough-candidates/sent_0003-24d2f543,0.3544266191325015,False,False,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,0.955,1.0,0.235,0.0,0.0
Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0001,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0002,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0003,True,spans-passthrough-candidates/sent_0003-fd123ed0,0.29920634920634925,False,False,True,False,False,False,True,False,False,False,0.143,1.0,0.0,0.0,0.0,1.0,0.55,0.0,0.0
Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0004,True,spans-passthrough-candidates/sent_0004-6607acea,0.36296296296296293,False,False,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,1.0,1.0,0.267,0.0,0.0
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0001,True,spans-passthrough-candidates/sent_0001-6bcd962f,0.44074074074074077,False,False,True,False,False,False,True,True,True,False,0.333,1.0,0.0,0.0,0.0,1.0,0.633,1.0,0.0
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0002,True,spans-passthrough-candidates/sent_0002-942bff0f,0.26262626262626265,False,False,False,False,True,False,True,False,False,False,0.0,0.0,0.0,1.0,0.0,1.0,0.364,0.0,0.0
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0003,True,spans-passthrough-candidates/sent_0003-e38294c9,0.37606837606837606,False,False,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,1.0,1.0,0.385,0.0,0.0
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0004,True,spans-passthrough-candidates/sent_0004-b34c2319,0.3045454545454545,False,False,False,False,True,False,True,False,False,False,0.091,0.0,0.0,1.0,0.4,1.0,0.25,0.0,0.0
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0006,True,spans-passthrough-candidates/sent_0006-07466ea8,0.2863247863247863,False,False,True,False,False,False,True,False,False,False,0.0,1.0,0.0,0.0,0.0,1.0,0.577,0.0,0.0
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0007,True,spans-passthrough-candidates/sent_0007-45d2e873,0.24695121951219512,False,False,True,False,False,False,True,False,False,False,0.125,1.0,0.0,0.0,0.0,1.0,0.098,0.0,0.0
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0008,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0009,True,spans-passthrough-candidates/sent_0009-c2dc9121,0.22499999999999998,False,False,True,False,False,False,True,False,False,False,0.0,1.0,0.0,0.0,0.0,1.0,0.025,0.0,0.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0001,True,spans-passthrough-candidates/sent_0001-c08ff179,0.27983539094650206,False,False,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.519,1.0,0.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0002,True,spans-passthrough-candidates/sent_0002-9764fafd,0.37681159420289856,False,False,False,False,True,True,True,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0,0.391,0.0,0.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0003,True,spans-passthrough-candidates/sent_0003-3eb86b85,0.3532763532763533,False,False,True,False,True,False,True,False,False,False,0.0,1.0,0.0,1.0,0.0,1.0,0.179,0.0,0.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0004,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0005,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0006,True,spans-passthrough-candidates/sent_0006-533994ed,0.6696696696696697,False,False,True,False,True,True,True,False,True,True,0.0,1.0,0.0,1.0,1.0,1.0,0.027,1.0,1.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0007,True,spans-passthrough-candidates/sent_0007-b87a2399,0.570131421744325,False,False,True,False,True,True,True,False,True,False,0.167,1.0,0.0,1.0,0.9,1.0,0.065,1.0,0.0
Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0001,True,spans-passthrough-candidates/sent_0001-3b7f194d,0.5270655270655271,False,False,True,False,False,True,True,False,True,False,0.167,1.0,0.0,0.0,1.0,1.0,0.577,1.0,0.0
Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0002,True,spans-passthrough-candidates/sent_0002-e7ab2dec,0.5178571428571428,False,False,True,False,True,True,True,False,False,False,0.286,1.0,0.0,1.0,1.0,1.0,0.375,0.0,0.0
Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0003,True,spans-passthrough-candidates/sent_0003-d203494c,0.5523809523809524,False,False,True,False,True,False,True,False,True,False,0.4,1.0,0.0,1.0,0.0,1.0,0.571,1.0,0.0
Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0004,True,spans-passthrough-candidates/sent_0004-bd5b5d88,0.35353535353535354,False,False,True,False,False,False,True,False,True,False,0.0,1.0,0.0,0.0,0.0,1.0,0.182,1.0,0.0
Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0005,True,spans-passthrough-candidates/sent_0005-fd9848ef,0.3905982905982906,False,False,True,False,False,True,True,True,False,False,0.0,1.0,0.0,0.0,0.9,1.0,0.615,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0001,True,spans-passthrough-candidates/sent_0001-d9e5ee0c,0.41938178780284047,False,False,True,False,False,False,True,True,True,False,0.143,1.0,0.0,0.0,0.0,1.0,0.632,1.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0002,True,spans-passthrough-candidates/sent_0002-d649fc5a,0.24761904761904763,False,False,False,False,True,False,True,False,False,False,0.0,0.0,0.0,1.0,0.0,1.0,0.229,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0003,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0004,True,spans-passthrough-candidates/sent_0004-ba3e609d,0.3580246913580247,False,False,True,False,True,False,True,False,False,False,0.0,1.0,0.0,1.0,0.0,1.0,0.222,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0005,True,spans-passthrough-candidates/sent_0005-e0c7c218,0.37962962962962965,False,False,True,False,False,False,True,False,True,False,0.167,1.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0006,True,spans-passthrough-candidates/sent_0006-6ab8376c,0.40740740740740744,False,False,True,False,False,False,True,False,True,False,0.0,1.0,0.0,0.0,0.5,1.0,0.167,1.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0007,True,spans-passthrough-candidates/sent_0007-46ba066b,0.23756613756613756,False,False,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.067,1.0,0.071,1.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0001,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0002,True,spans-passthrough-candidates/sent_0002-db9dfd14,0.34927536231884054,False,False,True,False,False,False,True,False,True,False,0.0,1.0,0.0,0.0,0.1,1.0,0.043,1.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0003,True,spans-passthrough-candidates/sent_0003-85f3fbc3,0.3574635241301908,False,False,True,False,True,False,True,False,False,False,0.111,1.0,0.0,1.0,0.0,1.0,0.106,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0004,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0001,True,spans-passthrough-candidates/sent_0001-7c22f8f5,0.3791208791208791,False,False,True,False,True,False,True,False,False,False,0.143,1.0,0.0,1.0,0.0,1.0,0.269,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0002,True,spans-passthrough-candidates/sent_0002-b2981b5d,0.3551587301587301,False,False,False,False,False,False,True,False,True,False,0.125,0.0,0.0,0.0,0.5,1.0,0.571,1.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0003,True,spans-passthrough-candidates/sent_0003-72bcd0f3,0.3859649122807018,False,False,True,False,True,False,True,False,False,False,0.0,1.0,0.0,1.0,0.0,1.0,0.474,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0004,True,spans-passthrough-candidates/sent_0004-9b1bb35f,0.30576233802040254,False,False,False,False,True,False,True,False,False,False,0.0,0.0,0.0,1.0,0.462,1.0,0.29,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0005,True,spans-passthrough-candidates/sent_0005-1ec13a94,0.26842499064721287,False,False,True,False,False,False,True,False,False,False,0.0,1.0,0.0,0.0,0.37,1.0,0.045,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0006,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/privacy-security-goals/goal-ps2-security-policy-compliance/sent_0001,True,spans-passthrough-candidates/sent_0001-a5b585f6,0.3222222222222222,False,False,False,False,False,True,True,True,False,False,0.0,0.0,0.0,0.0,1.0,1.0,0.9,0.0,0.0
Microsoft/index/inclusiveness-goal/goal-i1-accessibility-standards-compliance/sent_0001,True,spans-passthrough-candidates/sent_0001-44525fc5,0.5055555555555555,False,False,True,False,False,True,True,True,True,False,0.0,1.0,0.0,0.0,0.8,1.0,0.75,1.0,0.0
