sim	a_rule_id	a_req	b_rule_id	b_req
0.8659	spans-passthrough-candidates/sent_0002-ed3e773c	Track and document risks or opportunities related to all GAI risks that cannot be measured quantitatively and include an explanation for why each risk cannot be measured quantitatively.	spans-passthrough-candidates/sent_0002-1639fa85	Include unmeasured risks in the set of marginal risks documented for the system.
0.8624	spans-passthrough-candidates/sent_0001-a3b24147	developer shall conduct appropriate diligence on training data use to assess intellectual property risks.	spans-passthrough-candidates/sent_0001-df426f0f	developer shall examine whether use of proprietary or sensitive training data is consistent with applicable laws.
0.8621	spans-passthrough-candidates/sent_0001-2fd0e6c6	org shall apply established security measures to evaluate and document the likelihood and magnitude of backdoors in the AI system.	spans-passthrough-candidates/sent_0001-6595d05f	org shall apply established security measures to evaluate and document the likelihood and magnitude of compromised dependencies affecting the AI system.
0.8549	spans-passthrough-candidates/sent_0001-0ba05875	org shall apply established security measures to evaluate and document the likelihood and magnitude of data breaches related to the AI system.	spans-passthrough-candidates/sent_0001-66738576	org shall apply established security measures to evaluate and document the likelihood and magnitude of reverse engineering risks to the AI system.
0.8528	spans-passthrough-candidates/sent_0001-6595d05f	org shall apply established security measures to evaluate and document the likelihood and magnitude of compromised dependencies affecting the AI system.	spans-passthrough-candidates/sent_0001-66738576	org shall apply established security measures to evaluate and document the likelihood and magnitude of reverse engineering risks to the AI system.
0.8484	spans-passthrough-candidates/sent_0003-a7b45406	analyst and evaluator shall regularly review the GAI system's security and safety guardrails.	spans-passthrough-candidates/sent_0003-766760ff	analyst and evaluator shall review the reasons why the GAI system was initially assessed as being safe to deploy.
0.8481	spans-passthrough-candidates/sent_0001-faa32460	org shall determine context-based measures to identify whether new impacts are present due to the GAI system, including regular engagements with downstream AI Actors to identify and quantify new contexts of unanticipated impacts of GAI systems.	spans-passthrough-candidates/sent_0001-c118122e	org shall have practices and personnel in place and documented to support regular engagement with relevant AI Actors and to integrate feedback about positive, negative, and unanticipated impacts.
0.8474	spans-passthrough-candidates/sent_0001-035de897	deployer shall evaluate the AI system regularly for safety risks as identified in the MAP function.	spans-passthrough-candidates/sent_0001-59702aa1	deployer shall demonstrate that the AI system to be deployed is safe prior to deployment.
0.8440	spans-passthrough-candidates/sent_0002-1599a5f7	developer shall assess existence or levels of harmful bias in system training data.	spans-passthrough-candidates/sent_0002-e40e2cd9	developer shall assess existence or levels of dangerous, violent, or hateful content in system training data.
0.8418	spans-passthrough-candidates/sent_0001-e13abda2	developer shall ensure evaluations involving human subjects meet applicable requirements, including human subject protection.	spans-passthrough-candidates/sent_0001-e1677577	developer shall ensure evaluations involving human subjects are representative of the relevant population.
0.8349	spans-passthrough-candidates/sent_0002-1599a5f7	developer shall assess existence or levels of harmful bias in system training data.	spans-passthrough-candidates/sent_0002-450c05f6	developer shall assess existence or levels of extremism in system training data.
0.8341	spans-passthrough-candidates/sent_0001-179bd568	org shall rehearse third-party GAI incident response plans at a regular cadence.	spans-passthrough-candidates/sent_0001-73f4201c	org shall improve third-party GAI incident response plans based on retrospective learning.
0.8328	spans-passthrough-candidates/sent_0003-994a4f1e	org shall engage in internal and external evaluations, GAI red-teaming, impact assessments, or other structured human feedback exercises in consultation with representative AI Actors who have expertise and familiarity in the context of use and/or who are representative of the populations associated with the context of use.	spans-passthrough-candidates/sent_0003-c0c38b62	org shall verify that individuals conducting structured human feedback exercises are not directly involved in system development tasks for the same GAI model.
0.8262	spans-passthrough-candidates/sent_0001-98b1af02	org shall communicate third-party GAI incident response plans to all relevant AI Actors.	spans-passthrough-candidates/sent_0001-73f4201c	org shall improve third-party GAI incident response plans based on retrospective learning.
0.8251	spans-passthrough-candidates/sent_0002-f7119b92	org shall establish policies for collection, retention, and minimum quality of data in consideration of "Disclosure of inappropriate CBRN information".	spans-passthrough-candidates/sent_0002-dcb418fa	org shall establish policies for collection, retention, and minimum quality of data in consideration of "Offensive cyber capabilities".
0.8250	spans-passthrough-candidates/sent_0002-5d7c7110	Consult domain experts, users, AI actors external to the team that developed or deployed the AI system, and affected communities in support of assessments.	spans-passthrough-candidates/sent_0003-994a4f1e	org shall engage in internal and external evaluations, GAI red-teaming, impact assessments, or other structured human feedback exercises in consultation with representative AI Actors who have expertise and familiarity in the context of use and/or who are representative of the populations associated with the context of use.
0.8233	spans-passthrough-candidates/sent_0001-5d397ba4	org shall align incident response plans for third-party GAI technologies with impacts enumerated in MAP 5.1.	spans-passthrough-candidates/sent_0001-98b1af02	org shall communicate third-party GAI incident response plans to all relevant AI Actors.
0.8171	spans-passthrough-candidates/sent_0002-01312df1	The org must review vendor contracts for contracts for critical GAI technologies or vendor services.	spans-passthrough-candidates/sent_0002-e04c3110	The org shall not include arbitrary or capricious termination clauses in vendor contracts for critical GAI technologies or vendor services.
0.8168	spans-passthrough-candidates/sent_0002-e64f68c4	developer shall assess existence or levels of data privacy violations in system training data.	spans-passthrough-candidates/sent_0002-e40e2cd9	developer shall assess existence or levels of dangerous, violent, or hateful content in system training data.
0.8148	spans-passthrough-candidates/sent_0001-5d397ba4	org shall align incident response plans for third-party GAI technologies with impacts enumerated in MAP 5.1.	spans-passthrough-candidates/sent_0001-73f4201c	org shall improve third-party GAI incident response plans based on retrospective learning.
0.8146	spans-passthrough-candidates/sent_0002-1599a5f7	developer shall assess existence or levels of harmful bias in system training data.	spans-passthrough-candidates/sent_0002-e64f68c4	developer shall assess existence or levels of data privacy violations in system training data.
0.8136	spans-passthrough-candidates/sent_0001-00502028	deployer shall ensure the AI system can fail safely, particularly when operated beyond its knowledge limits.	spans-passthrough-candidates/sent_0001-d7c37f20	deployer shall define and collect safety metrics that reflect system reliability and robustness, real-time monitoring, and response times for AI system failures.
0.8101	spans-passthrough-candidates/sent_0001-98b1af02	org shall communicate third-party GAI incident response plans to all relevant AI Actors.	spans-passthrough-candidates/sent_0001-179bd568	org shall rehearse third-party GAI incident response plans at a regular cadence.
0.8036	spans-passthrough-candidates/sent_0001-9b4d9fac	org shall plan regular engagements with AI Actors responsible for inputs to GAI systems, including third-party data and algorithms, to review and evaluate unanticipated impacts.	spans-passthrough-candidates/sent_0003-994a4f1e	org shall engage in internal and external evaluations, GAI red-teaming, impact assessments, or other structured human feedback exercises in consultation with representative AI Actors who have expertise and familiarity in the context of use and/or who are representative of the populations associated with the context of use.
0.8015	spans-passthrough-candidates/sent_0001-98b1af02	org shall communicate third-party GAI incident response plans to all relevant AI Actors.	spans-passthrough-candidates/sent_0001-92d94519	org shall define ownership of GAI incident response functions.
0.8013	spans-passthrough-candidates/sent_0001-5d397ba4	org shall align incident response plans for third-party GAI technologies with impacts enumerated in MAP 5.1.	spans-passthrough-candidates/sent_0001-afaf9a5d	org shall review incident response plans for alignment with relevant breach reporting, data protection, data privacy, or other laws.
0.8000	spans-passthrough-candidates/sent_0002-8f465edf	The org shall establish and empower interdisciplinary teams across the enterprise that reflect a wide range of capabilities, competencies, demographic groups, domain expertise, educational backgrounds, lived experiences, professions, and skills to inform and conduct risk measurement and management functions.	spans-passthrough-candidates/sent_0002-fd4c1fc9	The org shall document the participation of interdisciplinary team members.
0.7991	spans-passthrough-candidates/sent_0001-0ba05875	org shall apply established security measures to evaluate and document the likelihood and magnitude of data breaches related to the AI system.	spans-passthrough-candidates/sent_0001-93e65ef2	org shall apply established security measures to evaluate and document the likelihood and magnitude of model theft or exposure of model weights.
0.7976	spans-passthrough-candidates/sent_0002-e64f68c4	developer shall assess existence or levels of data privacy violations in system training data.	spans-passthrough-candidates/sent_0002-450c05f6	developer shall assess existence or levels of extremism in system training data.
0.7966	spans-passthrough-candidates/sent_0001-98b1af02	org shall communicate third-party GAI incident response plans to all relevant AI Actors.	spans-passthrough-candidates/sent_0001-9b4d9fac	org shall plan regular engagements with AI Actors responsible for inputs to GAI systems, including third-party data and algorithms, to review and evaluate unanticipated impacts.
0.7947	spans-passthrough-candidates/sent_0001-5d397ba4	org shall align incident response plans for third-party GAI technologies with impacts enumerated in MAP 5.1.	spans-passthrough-candidates/sent_0001-179bd568	org shall rehearse third-party GAI incident response plans at a regular cadence.
0.7939	spans-passthrough-candidates/sent_0003-23cb15cb	org shall define relevant groups of interest (e.g., demographic groups, subject matter experts, experience with GAI technology) within the context of use as part of plans for gathering structured public feedback.	spans-passthrough-candidates/sent_0003-994a4f1e	org shall engage in internal and external evaluations, GAI red-teaming, impact assessments, or other structured human feedback exercises in consultation with representative AI Actors who have expertise and familiarity in the context of use and/or who are representative of the populations associated with the context of use.
0.7933	spans-passthrough-candidates/sent_0003-054c30b8	developer shall evaluate the rate of false positives and false negatives in content provenance.	spans-passthrough-candidates/sent_0003-ab24d682	developer shall evaluate the rates of true positives and true negatives for verification.
0.7929	spans-passthrough-candidates/sent_0001-5d397ba4	org shall align incident response plans for third-party GAI technologies with impacts enumerated in MAP 5.1.	spans-passthrough-candidates/sent_0001-92d94519	org shall define ownership of GAI incident response functions.
0.7925	spans-passthrough-candidates/sent_0001-73f4201c	org shall improve third-party GAI incident response plans based on retrospective learning.	spans-passthrough-candidates/sent_0001-afaf9a5d	org shall review incident response plans for alignment with relevant breach reporting, data protection, data privacy, or other laws.
0.7879	spans-passthrough-candidates/sent_0002-146b52ed	org shall enumerate and rank risks.	spans-passthrough-candidates/sent_0002-df2a011d	org shall determine how well provenance solutions address specific risks and/or harms.
0.7864	spans-passthrough-candidates/sent_0002-dcb418fa	org shall establish policies for collection, retention, and minimum quality of data in consideration of "Offensive cyber capabilities".	spans-passthrough-candidates/sent_0002-f90bf02a	org shall establish policies for collection, retention, and minimum quality of data in consideration of "Training data imbalances that could give rise to harmful biases".
0.7859	spans-passthrough-candidates/sent_0001-4a3d9039	The developer shall evaluate the quality and integrity of data used in training.	spans-passthrough-candidates/sent_0002-e64f68c4	developer shall assess existence or levels of data privacy violations in system training data.
0.7828	spans-passthrough-candidates/sent_0001-98b1af02	org shall communicate third-party GAI incident response plans to all relevant AI Actors.	spans-passthrough-candidates/sent_0001-c118122e	org shall have practices and personnel in place and documented to support regular engagement with relevant AI Actors and to integrate feedback about positive, negative, and unanticipated impacts.
0.7828	spans-passthrough-candidates/sent_0001-92d94519	org shall define ownership of GAI incident response functions.	spans-passthrough-candidates/sent_0001-73f4201c	org shall improve third-party GAI incident response plans based on retrospective learning.
0.7825	spans-passthrough-candidates/sent_0002-18800d1d	Ensure internal experts who did not serve as front-line developers for the system and/or independent assessors are involved in regular assessments and updates.	spans-passthrough-candidates/sent_0002-5d7c7110	Consult domain experts, users, AI actors external to the team that developed or deployed the AI system, and affected communities in support of assessments.
0.7811	spans-passthrough-candidates/sent_0001-92d94519	org shall define ownership of GAI incident response functions.	spans-passthrough-candidates/sent_0001-179bd568	org shall rehearse third-party GAI incident response plans at a regular cadence.
0.7811	spans-passthrough-candidates/sent_0003-1a0a32bf	org shall profile threats and negative impacts arising from GAI systems interacting with, manipulating, or generating content.	spans-passthrough-candidates/sent_0003-5ccb0c19	org shall outline known and potential vulnerabilities and the likelihood of their occurrence.
0.7807	spans-passthrough-candidates/sent_0003-92ea18cd	deployer shall implement systems to continually monitor and track the outcomes of human-GAI configurations for future refinement and improvements.	spans-passthrough-candidates/sent_0001-acbf423f	The deployer shall implement continuous monitoring of GAI system impacts to identify whether GAI outputs are equitable across various sub-populations.
0.7803	spans-passthrough-candidates/sent_0001-4a3d9039	The developer shall evaluate the quality and integrity of data used in training.	spans-passthrough-candidates/sent_0002-1599a5f7	developer shall assess existence or levels of harmful bias in system training data.
0.7787	spans-passthrough-candidates/sent_0002-c084fa2c	org shall establish policies for collection, retention, and minimum quality of data in consideration of "Use of Illegal or dangerous content".	spans-passthrough-candidates/sent_0002-dcb418fa	org shall establish policies for collection, retention, and minimum quality of data in consideration of "Offensive cyber capabilities".
0.7765	spans-passthrough-candidates/sent_0003-96a4f348	developer shall delineate human proficiency tests from tests of GAI capabilities.	spans-passthrough-candidates/sent_0003-28353937	developer shall involve end-users, practitioners, and operators in GAI system prototyping and testing activities.
0.7753	spans-passthrough-candidates/sent_0002-f7119b92	org shall establish policies for collection, retention, and minimum quality of data in consideration of "Disclosure of inappropriate CBRN information".	spans-passthrough-candidates/sent_0002-c084fa2c	org shall establish policies for collection, retention, and minimum quality of data in consideration of "Use of Illegal or dangerous content".
0.7748	spans-passthrough-candidates/sent_0001-98b1af02	org shall communicate third-party GAI incident response plans to all relevant AI Actors.	spans-passthrough-candidates/sent_0001-afaf9a5d	org shall review incident response plans for alignment with relevant breach reporting, data protection, data privacy, or other laws.
0.7745	spans-passthrough-candidates/sent_0001-93e65ef2	org shall apply established security measures to evaluate and document the likelihood and magnitude of model theft or exposure of model weights.	spans-passthrough-candidates/sent_0001-66738576	org shall apply established security measures to evaluate and document the likelihood and magnitude of reverse engineering risks to the AI system.
0.7744	spans-passthrough-candidates/sent_0002-146b52ed	org shall enumerate and rank risks.	spans-passthrough-candidates/sent_0003-5ccb0c19	org shall outline known and potential vulnerabilities and the likelihood of their occurrence.
0.7738	spans-passthrough-candidates/sent_0002-56ee3b00	developer shall conduct adversarial role-playing exercises, GAI red-teaming, or chaos testing.	spans-passthrough-candidates/sent_0003-db562da1	developer shall perform AI red-teaming to assess resilience against abuse to facilitate attacks on other systems, GAI attacks, and ML attacks.
0.7723	spans-passthrough-candidates/sent_0002-ab11224e	The org shall evaluate whether GAI operators and end-users can accurately understand content lineage and origin.	spans-passthrough-candidates/sent_0002-b01d5fbf	Analyze user feedback to identify concerns and current literacy levels related to content provenance and understanding of labels on content.
0.7720	spans-passthrough-candidates/sent_0001-e3acec30	deployer shall deploy and document fact-checking techniques to verify the accuracy and veracity of information generated by GAI systems.	spans-passthrough-candidates/sent_0002-f7a34f14	deployer shall review and verify sources and citations in GAI system outputs during predeployment risk measurement and ongoing monitoring activities.
0.7713	spans-passthrough-candidates/sent_0002-c720a3d0	developer shall assess existence or levels of CBRN information in system training data.	spans-passthrough-candidates/sent_0002-450c05f6	developer shall assess existence or levels of extremism in system training data.
0.7707	spans-passthrough-candidates/sent_0001-6595d05f	org shall apply established security measures to evaluate and document the likelihood and magnitude of compromised dependencies affecting the AI system.	spans-passthrough-candidates/sent_0001-93e65ef2	org shall apply established security measures to evaluate and document the likelihood and magnitude of model theft or exposure of model weights.
0.7703	spans-passthrough-candidates/sent_0001-4471cff8	org shall establish known assumptions and practices for determining data origin and content lineage for documentation and evaluation purposes.	spans-passthrough-candidates/sent_0002-df2a011d	org shall determine how well provenance solutions address specific risks and/or harms.
0.7701	spans-passthrough-candidates/sent_0002-c720a3d0	developer shall assess existence or levels of CBRN information in system training data.	spans-passthrough-candidates/sent_0002-e40e2cd9	developer shall assess existence or levels of dangerous, violent, or hateful content in system training data.
0.7700	spans-passthrough-candidates/sent_0002-37a5fcd6	developer shall verify GAI system training data and TEVV data provenance.	spans-passthrough-candidates/sent_0002-14025d68	developer shall verify that fine-tuning or retrieval-augmented generation data is grounded.
0.7676	spans-passthrough-candidates/sent_0001-4471cff8	org shall establish known assumptions and practices for determining data origin and content lineage for documentation and evaluation purposes.	spans-passthrough-candidates/sent_0002-ab11224e	The org shall evaluate whether GAI operators and end-users can accurately understand content lineage and origin.
0.7674	spans-passthrough-candidates/sent_0003-40f58697	developer shall re-evaluate risks related to "Harmful Bias and Homogenization" when adapting GAI models to new domains.	spans-passthrough-candidates/sent_0003-f936e649	developer shall maintain the models' ability to produce valid, reliable, and factually accurate outputs
0.7627	spans-passthrough-candidates/sent_0001-3645f143	developer shall conduct appropriate diligence on training data use to assess privacy risks.	spans-passthrough-candidates/sent_0002-37a5fcd6	developer shall verify GAI system training data and TEVV data provenance.
0.7615	spans-passthrough-candidates/sent_0003-28353937	developer shall involve end-users, practitioners, and operators in GAI system prototyping and testing activities.	spans-passthrough-candidates/sent_0003-dc9bf137	developer shall ensure prototyping and testing cover various scenarios, including crisis situations and ethically sensitive contexts.
0.7589	spans-passthrough-candidates/sent_0001-9f7b1d37	org shall determine and document the expected and acceptable GAI system context of use by assessing assumptions and limitations.	spans-passthrough-candidates/sent_0003-23cb15cb	org shall define relevant groups of interest (e.g., demographic groups, subject matter experts, experience with GAI technology) within the context of use as part of plans for gathering structured public feedback.
0.7589	spans-passthrough-candidates/sent_0001-73edbc96	developer shall review and document the accuracy, representativeness, relevance, and suitability of data used at different stages of the AI life cycle.	spans-passthrough-candidates/sent_0003-40f58697	developer shall re-evaluate risks related to "Harmful Bias and Homogenization" when adapting GAI models to new domains.
0.7586	spans-passthrough-candidates/sent_0003-23cb15cb	org shall define relevant groups of interest (e.g., demographic groups, subject matter experts, experience with GAI technology) within the context of use as part of plans for gathering structured public feedback.	spans-passthrough-candidates/sent_0003-c0c38b62	org shall verify that individuals conducting structured human feedback exercises are not directly involved in system development tasks for the same GAI model.
0.7585	spans-passthrough-candidates/sent_0001-2fd0e6c6	org shall apply established security measures to evaluate and document the likelihood and magnitude of backdoors in the AI system.	spans-passthrough-candidates/sent_0001-93e65ef2	org shall apply established security measures to evaluate and document the likelihood and magnitude of model theft or exposure of model weights.
0.7565	spans-passthrough-candidates/sent_0001-faa32460	org shall determine context-based measures to identify whether new impacts are present due to the GAI system, including regular engagements with downstream AI Actors to identify and quantify new contexts of unanticipated impacts of GAI systems.	spans-passthrough-candidates/sent_0003-994a4f1e	org shall engage in internal and external evaluations, GAI red-teaming, impact assessments, or other structured human feedback exercises in consultation with representative AI Actors who have expertise and familiarity in the context of use and/or who are representative of the populations associated with the context of use.
0.7547	spans-passthrough-candidates/sent_0002-70a06e0c	developer shall document the extent to which human domain knowledge is employed to improve the GAI system's performance, including use of RLHF, fine-tuning, retrieval-augmented generation, content moderation, and business rules.	spans-passthrough-candidates/sent_0002-14025d68	developer shall verify that fine-tuning or retrieval-augmented generation data is grounded.
0.7545	spans-passthrough-candidates/sent_0001-a53cb9c3	deployer shall implement plans for GAI systems to undergo regular adversarial testing to identify vulnerabilities and potential manipulation or misuse.	spans-passthrough-candidates/sent_0003-92ea18cd	deployer shall implement systems to continually monitor and track the outcomes of human-GAI configurations for future refinement and improvements.
0.7522	spans-passthrough-candidates/sent_0001-92d94519	org shall define ownership of GAI incident response functions.	spans-passthrough-candidates/sent_0001-afaf9a5d	org shall review incident response plans for alignment with relevant breach reporting, data protection, data privacy, or other laws.
0.7516	spans-passthrough-candidates/sent_0001-9b4d9fac	org shall plan regular engagements with AI Actors responsible for inputs to GAI systems, including third-party data and algorithms, to review and evaluate unanticipated impacts.	spans-passthrough-candidates/sent_0002-5d7c7110	Consult domain experts, users, AI actors external to the team that developed or deployed the AI system, and affected communities in support of assessments.
0.7503	spans-passthrough-candidates/sent_0001-4a3d9039	The developer shall evaluate the quality and integrity of data used in training.	spans-passthrough-candidates/sent_0002-e40e2cd9	developer shall assess existence or levels of dangerous, violent, or hateful content in system training data.
0.7494	spans-passthrough-candidates/sent_0002-e64f68c4	developer shall assess existence or levels of data privacy violations in system training data.	spans-passthrough-candidates/sent_0002-c720a3d0	developer shall assess existence or levels of CBRN information in system training data.
0.7482	spans-passthrough-candidates/sent_0001-179bd568	org shall rehearse third-party GAI incident response plans at a regular cadence.	spans-passthrough-candidates/sent_0001-afaf9a5d	org shall review incident response plans for alignment with relevant breach reporting, data protection, data privacy, or other laws.
0.7467	spans-passthrough-candidates/sent_0001-4a3d9039	The developer shall evaluate the quality and integrity of data used in training.	spans-passthrough-candidates/sent_0002-450c05f6	developer shall assess existence or levels of extremism in system training data.
0.7465	spans-passthrough-candidates/sent_0001-df426f0f	developer shall examine whether use of proprietary or sensitive training data is consistent with applicable laws.	spans-passthrough-candidates/sent_0002-37a5fcd6	developer shall verify GAI system training data and TEVV data provenance.
0.7464	spans-passthrough-candidates/sent_0001-c32e71dd	evaluator shall institute test and evaluation for data and content flows within the GAI system, including original data sources, data transformations, and decision-making criteria.	spans-passthrough-candidates/sent_0002-cbe55c14	The evaluator shall assess the accuracy, quality, reliability, and authenticity of GAI output by comparing it to a set of known ground truth data and by using a variety of evaluation methods, including human oversight, automated evaluation, proven cryptographic techniques, and review of content inputs.
0.7432	spans-passthrough-candidates/sent_0001-fa170d95	developer shall assess adverse impacts, including health and wellbeing impacts, for value chain or other AI Actors exposed to sexually explicit, offensive, or violent information during GAI training and maintenance.	spans-passthrough-candidates/sent_0002-e40e2cd9	developer shall assess existence or levels of dangerous, violent, or hateful content in system training data.
0.7427	spans-passthrough-candidates/sent_0002-2c1f2e4f	The org shall not accept non-standard contract terms that amplify or defer liability in unexpected ways.	spans-passthrough-candidates/sent_0002-297dd1b2	The org shall not accept non-standard contract terms that contribute to unauthorized data collection by vendors or third-parties.
0.7424	spans-passthrough-candidates/sent_0003-fb895060	developer shall evaluate novel methods and technologies for the measurement of GAI-related risks	spans-passthrough-candidates/sent_0003-f936e649	developer shall maintain the models' ability to produce valid, reliable, and factually accurate outputs
0.7420	spans-passthrough-candidates/sent_0002-1599a5f7	developer shall assess existence or levels of harmful bias in system training data.	spans-passthrough-candidates/sent_0002-c720a3d0	developer shall assess existence or levels of CBRN information in system training data.
0.7419	spans-passthrough-candidates/sent_0001-59702aa1	deployer shall demonstrate that the AI system to be deployed is safe prior to deployment.	spans-passthrough-candidates/sent_0001-6be1e3c7	deployer shall ensure the system's residual negative risk does not exceed the risk tolerance before deployment.
0.7415	spans-passthrough-candidates/sent_0003-28353937	developer shall involve end-users, practitioners, and operators in GAI system prototyping and testing activities.	spans-passthrough-candidates/sent_0002-56ee3b00	developer shall conduct adversarial role-playing exercises, GAI red-teaming, or chaos testing.
0.7412	spans-passthrough-candidates/sent_0002-173fb99b	org shall prioritize GAI structured public feedback processes.	spans-passthrough-candidates/sent_0003-23cb15cb	org shall define relevant groups of interest (e.g., demographic groups, subject matter experts, experience with GAI technology) within the context of use as part of plans for gathering structured public feedback.
0.7402	spans-passthrough-candidates/sent_0001-5d397ba4	org shall align incident response plans for third-party GAI technologies with impacts enumerated in MAP 5.1.	spans-passthrough-candidates/sent_0001-c118122e	org shall have practices and personnel in place and documented to support regular engagement with relevant AI Actors and to integrate feedback about positive, negative, and unanticipated impacts.
0.7401	spans-passthrough-candidates/sent_0001-2c076bae	Org shall ensure approaches for mapping AI technology and legal risks of its components, including the use of third-party data or software, are in place, followed, and documented, and that risks of infringement of a third-party's intellectual property or other rights are documented.	spans-passthrough-candidates/sent_0001-0ba05875	org shall apply established security measures to evaluate and document the likelihood and magnitude of data breaches related to the AI system.
0.7367	spans-passthrough-candidates/sent_0002-f7119b92	org shall establish policies for collection, retention, and minimum quality of data in consideration of "Disclosure of inappropriate CBRN information".	spans-passthrough-candidates/sent_0002-f90bf02a	org shall establish policies for collection, retention, and minimum quality of data in consideration of "Training data imbalances that could give rise to harmful biases".
0.7366	spans-passthrough-candidates/sent_0001-2c076bae	Org shall ensure approaches for mapping AI technology and legal risks of its components, including the use of third-party data or software, are in place, followed, and documented, and that risks of infringement of a third-party's intellectual property or other rights are documented.	spans-passthrough-candidates/sent_0002-d9376a8b	org shall implement policies and practices defining how third-party intellectual property and training data will be used, stored, and protected.
0.7364	spans-passthrough-candidates/sent_0003-f936e649	developer shall maintain the models' ability to produce valid, reliable, and factually accurate outputs	spans-passthrough-candidates/sent_0002-37a5fcd6	developer shall verify GAI system training data and TEVV data provenance.
0.7353	spans-passthrough-candidates/sent_0001-73f4201c	org shall improve third-party GAI incident response plans based on retrospective learning.	spans-passthrough-candidates/sent_0001-9b4d9fac	org shall plan regular engagements with AI Actors responsible for inputs to GAI systems, including third-party data and algorithms, to review and evaluate unanticipated impacts.
0.7353	spans-passthrough-candidates/sent_0001-9f7b1d37	org shall determine and document the expected and acceptable GAI system context of use by assessing assumptions and limitations.	spans-passthrough-candidates/sent_0002-5d7c7110	Consult domain experts, users, AI actors external to the team that developed or deployed the AI system, and affected communities in support of assessments.
0.7352	spans-passthrough-candidates/sent_0001-acbf423f	The deployer shall implement continuous monitoring of GAI system impacts to identify whether GAI outputs are equitable across various sub-populations.	spans-passthrough-candidates/sent_0001-ec99d296	The deployer shall seek active and direct feedback from affected communities via structured feedback mechanisms or red-teaming to monitor and improve GAI outputs.
