span_id,has_prediction,chosen_rule_id,macro_f1,test_correct,hazard_exact,scope.actor_exact,scope.domain_exact,scope.context_exact,conditions_exact,exceptions_exact,requirements_exact,evidence_exact,evidence_signals_exact,hazard_f1,scope.actor_f1,scope.domain_f1,scope.context_f1,conditions_f1,exceptions_f1,requirements_f1,evidence_f1,evidence_signals_f1
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0001,True,spans-passthrough-candidates/sent_0001-275e917a,0.28260869565217395,False,False,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.043,1.0,0.5,1.0,0.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0002,True,spans-passthrough-candidates/sent_0002-85d73652,0.34090909090909094,False,False,False,False,False,True,True,True,False,False,0.25,0.0,0.0,0.0,1.0,1.0,0.818,0.0,0.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0003,True,spans-passthrough-candidates/sent_0003-68c23ce4,0.36217948717948717,False,False,True,False,False,False,True,False,True,False,0.125,1.0,0.0,0.0,0.0,1.0,0.385,0.75,0.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0004,True,spans-passthrough-candidates/sent_0004-9151ba04,0.500561167227834,False,False,True,False,True,False,True,False,True,False,0.111,1.0,0.0,1.0,0.0,1.0,0.394,1.0,0.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0005,True,spans-passthrough-candidates/sent_0005-83f94b8c,0.37606837606837606,False,False,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,1.0,1.0,0.385,0.0,0.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0006,True,spans-passthrough-candidates/sent_0006-5de1e023,0.6324786324786325,False,False,True,False,True,False,True,True,True,True,0.0,1.0,0.0,1.0,0.0,1.0,0.692,1.0,1.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0007,True,spans-passthrough-candidates/sent_0007-eb3e6101,0.47619047619047616,False,False,True,False,False,True,True,False,True,False,0.0,1.0,0.0,0.0,1.0,1.0,0.286,1.0,0.0
Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0001,True,spans-passthrough-candidates/sent_0001-f3369c16,0.3682539682539683,False,True,False,False,False,False,True,True,True,False,0.6,0.0,0.0,0.0,0.0,1.0,0.714,1.0,0.0
Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0002,True,spans-passthrough-candidates/sent_0002-e19c7ef3,0.3804347826086956,False,False,True,False,False,True,True,False,False,False,0.25,1.0,0.0,0.0,1.0,1.0,0.174,0.0,0.0
Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0003,True,spans-passthrough-candidates/sent_0003-3cc9aa01,0.6169082125603865,False,False,True,False,True,False,True,True,True,False,0.4,1.0,0.0,1.0,0.5,1.0,0.652,1.0,0.0
Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0004,True,spans-passthrough-candidates/sent_0004-67ebca7f,0.48148148148148145,False,False,True,False,False,True,True,False,True,False,0.0,1.0,0.0,0.0,1.0,1.0,0.333,1.0,0.0
Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0005,True,spans-passthrough-candidates/sent_0005-caa8dd85,0.48888888888888893,False,False,True,False,False,True,True,False,True,False,0.0,1.0,0.0,0.0,0.9,1.0,0.5,1.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0001,True,spans-passthrough-candidates/sent_0001-b0d26dd9,0.6047619047619048,False,False,True,False,True,False,True,True,True,False,0.143,1.0,0.0,1.0,0.3,1.0,1.0,1.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0002,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0003,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0004,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0005,True,spans-passthrough-candidates/sent_0005-5c4906b1,0.23391812865497075,False,False,False,False,False,True,True,False,False,False,0.0,0.0,0.0,0.0,1.0,1.0,0.105,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0006,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0007,True,spans-passthrough-candidates/sent_0007-d2a8e25a,0.12332112332112333,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.071,1.0,0.038,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0001,True,spans-passthrough-candidates/sent_0001-64a2f520,0.47435897435897434,False,False,True,False,False,False,True,True,True,False,0.5,1.0,0.0,0.0,0.0,1.0,0.769,1.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0002,True,spans-passthrough-candidates/sent_0002-d6020aff,0.3779677113010447,False,False,False,False,False,False,True,True,True,False,0.0,0.0,0.0,0.0,0.556,1.0,0.846,1.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0003,True,spans-passthrough-candidates/sent_0003-6332376f,0.35365079365079366,False,False,True,False,False,True,True,False,False,False,0.0,1.0,0.0,0.0,1.0,1.0,0.04,0.143,0.0
Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0004,True,spans-passthrough-candidates/sent_0004-4cdc894d,0.7777777777777778,False,True,True,False,True,True,True,True,True,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0001,True,spans-passthrough-candidates/sent_0001-51d7067f,0.4027777777777778,False,False,True,False,False,True,True,False,False,False,0.5,1.0,0.0,0.0,1.0,1.0,0.125,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0002,True,spans-passthrough-candidates/sent_0002-02c647da,0.37423687423687424,False,False,False,False,False,False,True,True,True,False,0.154,0.0,0.0,0.0,0.5,1.0,0.714,1.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0003,True,spans-passthrough-candidates/sent_0003-1c8dd1e0,0.5092592592592593,False,False,True,False,True,True,True,True,False,False,0.0,1.0,0.0,1.0,0.75,1.0,0.833,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0004,True,spans-passthrough-candidates/sent_0004-4d888170,0.19861111111111113,False,False,False,False,False,False,True,False,False,False,0.1,0.0,0.0,0.0,0.375,1.0,0.312,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0005,True,spans-passthrough-candidates/sent_0005-eb34bce6,0.47016806722689075,False,False,True,False,False,False,True,False,True,False,0.429,1.0,0.0,0.0,0.45,1.0,0.353,1.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0006,True,spans-passthrough-candidates/sent_0006-35a4b813,0.5185185185185186,False,False,True,False,False,False,True,True,True,False,0.167,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0
Microsoft/index/privacy-security-goals/goal-ps2-security-policy-compliance/sent_0001,True,spans-passthrough-candidates/sent_0001-b81e1e58,0.43333333333333335,False,False,True,False,False,True,True,True,False,False,0.0,1.0,0.0,0.0,1.0,1.0,0.9,0.0,0.0
Microsoft/index/inclusiveness-goal/goal-i1-accessibility-standards-compliance/sent_0001,True,spans-passthrough-candidates/sent_0001-fd36ad34,0.40655270655270653,False,False,False,False,False,True,True,True,True,False,0.167,0.0,0.0,0.0,0.8,1.0,0.692,1.0,0.0
