span_id,has_prediction,chosen_rule_id,macro_f1,test_correct,hazard_exact,scope.actor_exact,scope.domain_exact,scope.context_exact,conditions_exact,exceptions_exact,requirements_exact,evidence_exact,evidence_signals_exact,hazard_f1,scope.actor_f1,scope.domain_f1,scope.context_f1,conditions_f1,exceptions_f1,requirements_f1,evidence_f1,evidence_signals_f1
Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0002,True,spans-passthrough-candidates/sent_0002-7e58c17d,0.344541910331384,True,False,False,False,False,True,True,True,False,True,0.0,0.0,0.0,0.0,0.75,1.0,0.684,0.0,0.667
Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0003,True,spans-passthrough-candidates/sent_0003-aee1d430,0.5888888888888889,True,False,True,False,True,False,True,True,True,False,0.0,1.0,0.0,1.0,0.0,1.0,0.8,1.0,0.5
Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0004,True,spans-passthrough-candidates/sent_0004-1c59a5cf,0.252991452991453,True,False,False,False,True,False,True,False,False,False,0.0,0.0,0.0,1.0,0.0,1.0,0.077,0.0,0.2
Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0005,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0006,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0001,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0002,True,spans-passthrough-candidates/sent_0002-2e5ed5cc,0.48148148148148157,True,False,False,False,False,True,True,True,True,False,0.333,0.0,0.0,0.0,0.7,1.0,0.8,1.0,0.5
Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0003,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0001,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0002,True,spans-passthrough-candidates/sent_0002-1c8fdbe8,0.5490873648768386,True,False,True,False,False,False,True,True,True,True,0.091,1.0,0.0,0.0,0.5,1.0,0.684,1.0,0.667
Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0003,True,spans-passthrough-candidates/sent_0003-84ee9c00,0.5,True,False,True,False,True,False,True,True,False,False,0.333,1.0,0.0,1.0,0.0,1.0,0.667,0.0,0.5
Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0004,True,spans-passthrough-candidates/sent_0004-75b983d8,0.2074074074074074,True,False,False,False,False,False,True,False,False,True,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.667
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0001,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0002,True,spans-passthrough-candidates/sent_0002-2b309523,0.17638888888888887,True,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.188,0.0,0.4
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0003,True,spans-passthrough-candidates/sent_0003-76f5be67,0.3192982456140351,True,False,False,False,False,True,True,False,False,False,0.0,0.0,0.0,0.0,1.0,1.0,0.474,0.0,0.4
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0004,True,spans-passthrough-candidates/sent_0004-ce3984f7,0.27993750574395737,True,False,False,False,True,False,True,False,False,False,0.0,0.0,0.0,1.0,0.154,1.0,0.032,0.0,0.333
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0006,True,spans-passthrough-candidates/sent_0006-bd05df41,0.3004115226337449,True,False,False,False,True,False,True,False,False,True,0.0,0.0,0.0,1.0,0.0,1.0,0.037,0.0,0.667
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0007,True,spans-passthrough-candidates/sent_0007-cc9fc9cb,0.313692480359147,True,False,True,False,False,False,True,False,False,True,0.111,1.0,0.0,0.0,0.0,1.0,0.045,0.0,0.667
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0008,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/fairness-goals/goal-f1-quality-of-service/sent_0009,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0001,True,spans-passthrough-candidates/sent_0001-9156f3d6,0.45750581499373777,True,False,True,False,False,False,True,False,True,True,0.0,1.0,0.0,0.0,0.043,1.0,0.407,1.0,0.667
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0002,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0003,True,spans-passthrough-candidates/sent_0003-b4486435,0.3333333333333333,True,False,False,False,True,False,True,False,False,False,0.167,0.0,0.0,1.0,0.0,1.0,0.333,0.0,0.5
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0004,True,spans-passthrough-candidates/sent_0004-39427b7b,0.47710758377425055,True,False,True,False,True,False,True,False,True,False,0.111,1.0,0.0,1.0,0.0,1.0,0.04,1.0,0.143
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0005,True,spans-passthrough-candidates/sent_0005-e7c128ac,0.514957264957265,True,True,True,False,False,True,True,False,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.385,0.0,0.25
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0006,True,spans-passthrough-candidates/sent_0006-a6de53ab,0.5213675213675214,True,False,True,False,True,False,True,True,True,False,0.0,1.0,0.0,1.0,0.0,1.0,0.692,1.0,0.0
Microsoft/index/fairness-goals/goal-f2-allocation-of-resources-and-opportunities/sent_0007,True,spans-passthrough-candidates/sent_0007-6dcb4db3,0.39562289562289565,True,False,False,False,False,True,True,False,True,False,0.0,0.0,0.0,0.0,1.0,1.0,0.227,1.0,0.333
Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0001,True,spans-passthrough-candidates/sent_0001-c16ae6bc,0.4052910052910053,True,True,False,False,False,False,True,True,True,False,0.6,0.0,0.0,0.0,0.0,1.0,0.714,1.0,0.333
Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0002,True,spans-passthrough-candidates/sent_0002-5fcc9b5c,0.503968253968254,True,False,True,False,False,True,True,True,False,False,0.286,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.25
Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0003,True,spans-passthrough-candidates/sent_0003-611d2473,0.5221164021164021,True,False,True,False,True,False,True,False,True,False,0.286,1.0,0.0,1.0,0.0,1.0,0.08,1.0,0.333
Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0004,True,spans-passthrough-candidates/sent_0004-426bf4b5,0.587962962962963,True,False,True,False,False,True,True,True,True,True,0.0,1.0,0.0,0.0,1.0,1.0,0.625,1.0,0.667
Microsoft/index/fairness-goals/goal-f3-minimization-of-stereotyping-demeaning-and-erasing-o/sent_0005,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0001,True,spans-passthrough-candidates/sent_0001-0473dd8f,0.5714285714285714,True,False,True,False,False,False,True,True,True,True,0.143,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0002,True,spans-passthrough-candidates/sent_0002-ded77215,0.16172839506172842,True,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.056,0.0,0.4
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0003,True,spans-passthrough-candidates/sent_0003-347613dd,0.3194444444444444,True,False,False,False,False,True,True,True,False,False,0.333,0.0,0.0,0.0,0.667,1.0,0.625,0.0,0.25
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0004,True,spans-passthrough-candidates/sent_0004-be3a6839,0.5851851851851851,True,False,True,False,False,True,True,True,True,True,0.0,1.0,0.0,0.0,1.0,1.0,0.6,1.0,0.667
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0005,True,spans-passthrough-candidates/sent_0005-7ed49dfc,0.5594135802469136,True,False,True,False,False,True,True,False,True,False,0.222,1.0,0.0,0.0,1.0,1.0,0.312,1.0,0.5
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0006,True,spans-passthrough-candidates/sent_0006-ced72e5c,0.46415152212253663,True,False,True,False,False,False,True,False,True,False,0.111,1.0,0.0,0.0,0.429,1.0,0.304,1.0,0.333
Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0007,True,spans-passthrough-candidates/sent_0007-8d4c98b8,0.26430976430976433,True,False,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.045,1.0,0.333
Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0001,True,spans-passthrough-candidates/sent_0001-da3929b0,0.5363756613756614,True,False,True,False,False,False,True,True,True,True,0.375,1.0,0.0,0.0,0.0,1.0,0.786,1.0,0.667
Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0002,True,spans-passthrough-candidates/sent_0002-b98baf73,0.2508417508417508,True,False,False,False,False,False,True,False,False,True,0.0,0.0,0.0,0.0,0.455,1.0,0.136,0.0,0.667
Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0003,True,spans-passthrough-candidates/sent_0003-c110ed45,0.46481481481481485,True,False,True,False,True,False,True,False,False,False,0.1,1.0,0.0,1.0,0.0,1.0,0.583,0.0,0.5
Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0004,True,spans-passthrough-candidates/sent_0004-fb3b9083,0.2962962962962963,True,False,False,False,False,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.667
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0001,True,spans-passthrough-candidates/sent_0001-ff9303ff,0.46859903381642515,True,False,True,False,False,False,True,False,True,False,0.5,1.0,0.0,0.0,0.0,1.0,0.217,1.0,0.5
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0002,True,spans-passthrough-candidates/sent_0002-72dc4fda,0.31209876543209875,True,False,False,False,False,False,True,False,True,False,0.3,0.0,0.0,0.0,0.12,1.0,0.056,1.0,0.333
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0003,True,spans-passthrough-candidates/sent_0003-44d9c9e5,0.2513888888888889,True,False,True,False,False,False,True,False,False,False,0.0,1.0,0.0,0.0,0.0,1.0,0.062,0.0,0.2
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0004,True,spans-passthrough-candidates/sent_0004-7819b65f,0.23280423280423282,True,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.429,1.0,0.167,0.0,0.5
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0005,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/reliability-safety-goals/goal-rs3-ongoing-monitoring-feedback-and-evaluation/sent_0006,True,spans-passthrough-candidates/sent_0006-a9514df3,0.4419006919006919,True,False,False,False,False,True,True,True,True,False,0.167,0.0,0.0,0.0,0.714,1.0,0.846,1.0,0.25
Microsoft/index/privacy-security-goals/goal-ps2-security-policy-compliance/sent_0001,False,,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft/index/inclusiveness-goal/goal-i1-accessibility-standards-compliance/sent_0001,True,spans-passthrough-candidates/sent_0001-465a6546,0.5277777777777778,True,False,False,False,False,True,True,True,True,True,0.167,0.0,0.0,0.0,1.0,1.0,0.75,1.0,0.833
